Acelerador,Código de Falla,Corriente Instantanea,Corriente Motor,ID Celda Max Temp,ID Celda Max Volt,ID Celda Min Temp,ID Celda Min Volt,Max Temp Celda,Max Volt Celda,Min Temp Celda,Min Volt Celda,Nivel Vent. A/C,Odómetro,P. Cons. Ini Mov.,P. Gen. Freno Umbral 1,P. Gen. Freno Umbral 2,P. Gen. Freno Umbral 3,P. Gen. Freno Umbral 4,P. Gen. Freno Umbral 5,P. Gen. Freno Umbral 6,P. Gen. Retardador,P. Gen. TPS en uso,Pastilla Del Der,Pastilla Del Izq,Pastilla Tras Der,Pastilla Tras Izq,Pedal de Freno,Potencia Total Accesorios,Potencia Total Comp. A/C,Potencia Total Consumida,Potencia Total Generada,Potencia Total Motor,Presión Aire 1,Presión Aire 2,RPM,Set Temp. A/C,SOC,Temp Exterior,Temp Interior,Temperatura de Motor,Velocidad,Voltaje Instantaneo,latitud,longitud,hora
0.0,,0.0,0.0,12.0,201.0,41.0,252.0,24.0,3.35,16.0,3.33,0.0,89636.6,53.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.6,13.2,30.8,26.4,0.0,138.6,0.0,693.0,0.0,554.4,816.0,840.0,0.0,22.0,100.0,15.0,12.0,18.0,0.0,640.8,-33.633845,-70.609119,2020-08-01 10:55:42
0.0,,0.0,0.0,12.0,201.0,41.0,252.0,24.0,3.35,16.0,3.33,0.0,89636.6,53.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.6,13.2,30.8,26.4,0.0,138.6,0.0,693.0,0.0,554.4,816.0,840.0,0.0,22.0,100.0,15.0,12.0,18.0,0.0,640.9,-33.633845,-70.609119,2020-08-01 10:57:42
0.0,,0.0,0.0,12.0,201.0,41.0,252.0,24.0,3.345,16.0,3.328,0.0,89636.7,74.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.6,13.2,30.8,26.4,0.0,214.5,0.0,878.2,0.0,663.7,960.0,988.0,0.0,22.0,99.6,15.0,12.0,19.0,0.0,640.1,-33.633608,-70.608877,2020-08-01 10:59:42
0.0,,3.0,0.0,10.0,201.0,41.0,252.0,23.0,3.34,16.0,3.324,0.0,89636.8,94.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.6,13.2,30.8,26.4,14.0,227.3,0.0,975.9,0.0,748.6,828.0,856.0,273.0,22.0,99.6,15.0,12.0,19.0,9.0,639.5,-33.633332,-70.609335,2020-08-01 11:00:42
0.0,,0.0,0.0,10.0,201.0,41.0,252.0,23.0,3.336,16.0,3.324,0.0,89636.9,134.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.6,13.2,30.8,26.4,0.0,319.5,0.0,1222.9,0.0,903.4,960.0,988.0,0.0,22.0,99.6,15.0,12.0,20.0,0.0,639.1,-33.633175,-70.610556,2020-08-01 11:02:42
0.0,,0.0,0.0,10.0,201.0,41.0,252.0,23.0,3.337,16.0,3.325,0.0,89636.9,134.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.6,13.2,30.8,26.4,0.0,319.5,0.0,1222.9,0.0,903.4,952.0,972.0,0.0,22.0,99.6,15.0,12.0,20.0,0.0,639.4,-33.633177,-70.610567,2020-08-01 11:04:42
0.0,,0.0,0.0,10.0,187.0,41.0,252.0,23.0,3.337,16.0,3.325,0.0,89636.9,134.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.6,13.2,30.8,26.4,0.0,319.5,0.0,1222.9,0.0,903.4,956.0,972.0,0.0,22.0,99.6,15.0,12.0,19.0,0.0,639.6,-33.633177,-70.610567,2020-08-01 11:06:42
0.0,,0.0,0.0,10.0,187.0,41.0,252.0,23.0,3.337,16.0,3.326,0.0,89636.9,134.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.6,13.2,30.8,26.4,0.0,319.5,0.0,1222.9,0.0,903.4,948.0,972.0,0.0,22.0,99.6,15.0,12.0,19.0,0.0,639.6,-33.633177,-70.610567,2020-08-01 11:07:42
0.0,,0.0,0.0,10.0,187.0,41.0,252.0,23.0,3.337,16.0,3.326,0.0,89636.9,134.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.6,13.2,30.8,26.4,0.0,319.5,0.0,1222.9,0.0,903.4,952.0,972.0,0.0,22.0,99.6,15.0,12.0,19.0,0.0,639.6,-33.633177,-70.610567,2020-08-01 11:09:42
0.0,,0.0,0.0,11.0,187.0,41.0,252.0,23.0,3.337,16.0,3.326,0.0,89636.9,134.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.6,13.2,30.8,26.4,0.0,319.5,0.0,1222.9,0.0,903.4,948.0,972.0,0.0,22.0,99.6,16.0,12.0,19.0,0.0,639.6,-33.633177,-70.610567,2020-08-01 11:11:42
0.0,,0.0,0.0,11.0,187.0,41.0,252.0,23.0,3.337,16.0,3.326,0.0,89636.9,134.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.6,13.2,30.8,26.4,0.0,319.5,0.0,1222.9,0.0,903.4,948.0,972.0,0.0,22.0,99.6,16.0,12.0,19.0,0.0,639.7,-33.633177,-70.610567,2020-08-01 11:13:42
0.0,,0.0,0.0,11.0,187.0,41.0,227.0,23.0,3.337,16.0,3.328,0.0,89636.9,134.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.6,13.2,30.8,26.4,0.0,319.5,0.0,1222.9,0.0,903.4,948.0,972.0,0.0,22.0,99.6,16.0,12.0,19.0,0.0,639.7,-33.633177,-70.610567,2020-08-01 11:16:42
0.0,,0.0,0.0,11.0,187.0,41.0,252.0,23.0,3.337,16.0,3.328,0.0,89636.9,134.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.6,13.2,30.8,26.4,0.0,319.5,0.0,1222.9,0.0,903.4,956.0,972.0,0.0,22.0,99.6,16.0,13.0,19.0,0.0,639.7,-33.633177,-70.610567,2020-08-01 11:18:42
0.0,,0.0,0.0,11.0,187.0,41.0,252.0,23.0,3.337,16.0,3.328,0.0,89636.9,134.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.6,13.2,30.8,26.4,0.0,319.5,0.0,1222.9,0.0,903.4,948.0,972.0,0.0,22.0,99.6,16.0,13.0,18.0,0.0,639.7,-33.633177,-70.610567,2020-08-01 11:20:42
0.0,,0.0,0.0,11.0,187.0,41.0,227.0,23.0,3.337,16.0,3.328,0.0,89636.9,134.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.6,13.2,30.8,26.4,0.0,319.5,0.0,1222.9,0.0,903.4,948.0,972.0,0.0,22.0,99.6,16.0,13.0,18.0,0.0,639.7,-33.633177,-70.610567,2020-08-01 11:22:42
0.0,,0.0,0.0,11.0,187.0,41.0,227.0,23.0,3.337,16.0,3.328,0.0,89636.9,134.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.6,13.2,30.8,26.4,0.0,319.5,0.0,1222.9,0.0,903.4,956.0,972.0,0.0,22.0,99.6,16.0,13.0,18.0,0.0,639.7,-33.633177,-70.610567,2020-08-01 11:23:42
0.0,,0.0,0.0,11.0,25.0,41.0,227.0,23.0,3.337,16.0,3.328,0.0,89636.9,134.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.6,13.2,30.8,26.4,0.0,319.5,0.0,1222.9,0.0,903.4,948.0,972.0,0.0,22.0,99.6,16.0,13.0,18.0,0.0,639.7,-33.633177,-70.610567,2020-08-01 11:25:42
0.0,,0.0,0.0,11.0,134.0,41.0,227.0,23.0,3.337,16.0,3.328,0.0,89636.9,134.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.6,13.2,30.8,26.4,0.0,319.5,0.0,1222.9,0.0,903.4,948.0,972.0,0.0,22.0,99.6,16.0,13.0,18.0,0.0,639.7,-33.633177,-70.610567,2020-08-01 11:27:42
0.0,,0.0,0.0,11.0,134.0,41.0,227.0,23.0,3.337,16.0,3.328,0.0,89636.9,134.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.6,13.2,30.8,26.4,0.0,319.5,0.0,1222.9,0.0,903.4,956.0,972.0,0.0,22.0,99.6,16.0,13.0,18.0,0.0,639.7,-33.633177,-70.610567,2020-08-01 11:29:42
0.0,,0.0,0.0,11.0,134.0,41.0,227.0,23.0,3.337,16.0,3.328,0.0,89636.9,134.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.6,13.2,30.8,26.4,0.0,319.5,0.0,1222.9,0.0,903.4,948.0,972.0,0.0,22.0,99.6,16.0,13.0,18.0,0.0,639.7,-33.633177,-70.610567,2020-08-01 11:30:42
0.0,,0.0,0.0,11.0,134.0,41.0,227.0,23.0,3.337,16.0,3.328,0.0,89636.9,134.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.6,13.2,30.8,26.4,0.0,319.5,0.0,1222.9,0.0,903.4,952.0,972.0,0.0,22.0,99.6,16.0,13.0,18.0,0.0,639.7,-33.633177,-70.610567,2020-08-01 11:32:42
0.0,,0.0,0.0,11.0,184.0,41.0,227.0,23.0,3.336,16.0,3.328,0.0,89636.9,134.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.6,13.2,30.8,26.4,0.0,319.5,0.0,1222.9,0.0,903.4,948.0,972.0,0.0,22.0,99.6,16.0,13.0,18.0,0.0,639.7,-33.633177,-70.610567,2020-08-01 11:34:42
0.0,,0.0,0.0,11.0,157.0,41.0,227.0,23.0,3.336,16.0,3.328,0.0,89636.9,134.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.6,13.2,30.8,26.4,0.0,319.5,0.0,1222.9,0.0,903.4,948.0,972.0,0.0,22.0,99.6,16.0,13.0,18.0,0.0,639.7,-33.633177,-70.610567,2020-08-01 11:36:42
0.0,,0.0,0.0,12.0,162.0,41.0,227.0,23.0,3.336,16.0,3.328,0.0,89636.9,134.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.6,13.2,30.8,26.4,0.0,319.5,0.0,1222.9,0.0,903.4,952.0,972.0,0.0,22.0,99.6,16.0,13.0,18.0,0.0,639.7,-33.633177,-70.610567,2020-08-01 11:37:42
0.0,,0.0,0.0,12.0,134.0,41.0,227.0,23.0,3.337,16.0,3.328,0.0,89636.9,134.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.6,13.2,30.8,26.4,0.0,319.5,0.0,1222.9,0.0,903.4,948.0,972.0,0.0,22.0,99.6,16.0,13.0,18.0,0.0,639.7,-33.633177,-70.610567,2020-08-01 11:39:42
0.0,,0.0,0.0,12.0,134.0,41.0,227.0,23.0,3.337,16.0,3.328,0.0,89636.9,134.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.6,13.2,30.8,26.4,0.0,319.5,0.0,1222.9,0.0,903.4,952.0,972.0,0.0,22.0,99.6,17.0,13.0,18.0,0.0,639.7,-33.633177,-70.610567,2020-08-01 11:41:42
0.0,,0.0,0.0,12.0,134.0,41.0,227.0,23.0,3.337,16.0,3.328,0.0,89636.9,134.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.6,13.2,30.8,26.4,0.0,319.5,0.0,1222.9,0.0,903.4,948.0,972.0,0.0,22.0,99.6,17.0,13.0,18.0,0.0,639.7,-33.633177,-70.610567,2020-08-01 11:43:42
0.0,,0.0,0.0,12.0,162.0,41.0,227.0,23.0,3.336,16.0,3.328,0.0,89636.9,134.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.6,13.2,30.8,26.4,0.0,319.5,0.0,1222.9,0.0,903.4,952.0,972.0,0.0,22.0,99.6,17.0,14.0,18.0,0.0,639.7,-33.633177,-70.610567,2020-08-01 11:44:42
0.0,,0.0,0.0,12.0,162.0,41.0,227.0,23.0,3.336,16.0,3.328,0.0,89636.9,134.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.6,13.2,30.8,26.4,0.0,319.5,0.0,1222.9,0.0,903.4,948.0,972.0,0.0,22.0,99.6,17.0,14.0,18.0,0.0,639.6,-33.633177,-70.610567,2020-08-01 11:46:42
0.0,,0.0,0.0,12.0,162.0,41.0,227.0,23.0,3.336,16.0,3.328,0.0,89636.9,134.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.6,13.2,30.8,26.4,0.0,319.5,0.0,1222.9,0.0,903.4,948.0,972.0,0.0,22.0,99.6,17.0,14.0,18.0,0.0,639.7,-33.633177,-70.610567,2020-08-01 11:48:42
0.0,,0.0,0.0,12.0,162.0,41.0,227.0,23.0,3.336,16.0,3.328,0.0,89636.9,134.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.6,13.2,30.8,26.4,0.0,319.5,0.0,1222.9,0.0,903.4,948.0,972.0,0.0,22.0,99.6,17.0,14.0,18.0,0.0,639.6,-33.633177,-70.610567,2020-08-01 11:50:42
0.0,,0.0,0.0,12.0,162.0,41.0,227.0,23.0,3.336,16.0,3.328,0.0,89636.9,134.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.6,13.2,30.8,26.4,0.0,319.5,0.0,1222.9,0.0,903.4,948.0,972.0,0.0,22.0,99.6,18.0,14.0,18.0,0.0,639.6,-33.633177,-70.610567,2020-08-01 11:53:42
0.0,,0.0,0.0,12.0,157.0,41.0,227.0,23.0,3.336,16.0,3.326,0.0,89636.9,134.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.6,13.2,30.8,26.4,0.0,319.5,0.0,1222.9,0.0,903.4,948.0,980.0,0.0,22.0,99.6,18.0,14.0,18.0,0.0,639.6,-33.633177,-70.610567,2020-08-01 11:55:42
0.0,,0.0,0.0,12.0,134.0,41.0,227.0,23.0,3.336,16.0,3.326,0.0,89636.9,134.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.6,13.2,30.8,26.4,0.0,319.5,0.0,1222.9,0.0,903.4,948.0,972.0,0.0,22.0,99.6,18.0,14.0,18.0,0.0,639.6,-33.633177,-70.610567,2020-08-01 11:57:42
0.0,,0.0,0.0,12.0,157.0,41.0,227.0,23.0,3.336,16.0,3.326,0.0,89636.9,134.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.6,13.2,30.8,26.4,0.0,319.5,0.0,1222.9,0.0,903.4,948.0,972.0,0.0,22.0,99.6,18.0,14.0,18.0,0.0,639.6,-33.633177,-70.610567,2020-08-01 11:58:42
0.0,,0.0,0.0,10.0,95.0,50.0,227.0,12.0,3.34,9.0,3.331,0.0,89636.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.6,13.2,30.8,26.4,0.0,0.1,0.0,0.1,0.0,0.0,816.0,832.0,0.0,22.0,99.6,25.0,17.0,9.0,0.0,640.6,-33.633418,-70.610642,2020-08-02 11:51:01
0.0,,0.0,0.0,10.0,95.0,50.0,227.0,12.0,3.34,9.0,3.331,0.0,89636.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.6,13.2,30.8,26.4,0.0,0.1,0.0,0.1,0.0,0.0,816.0,832.0,0.0,22.0,99.6,26.0,17.0,10.0,0.0,640.5,-33.633418,-70.610642,2020-08-02 11:52:01
0.0,,0.0,0.0,10.0,95.0,50.0,227.0,12.0,3.34,9.0,3.33,0.0,89636.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.6,13.2,30.8,26.4,0.0,0.1,0.0,0.1,0.0,0.0,816.0,828.0,0.0,22.0,99.6,26.0,17.0,10.0,0.0,640.4,-33.633418,-70.610642,2020-08-02 11:54:01
0.0,,0.0,0.0,10.0,162.0,52.0,227.0,12.0,3.34,9.0,3.33,0.0,89636.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.6,13.2,30.8,26.4,0.0,0.1,0.0,0.1,0.0,0.0,816.0,840.0,0.0,22.0,99.6,26.0,18.0,10.0,0.0,640.4,-33.633418,-70.610642,2020-08-02 11:56:01
0.0,,0.0,0.0,10.0,95.0,52.0,227.0,12.0,3.34,9.0,3.33,0.0,89636.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.6,13.2,30.8,26.4,0.0,0.1,0.0,0.1,0.0,0.0,816.0,836.0,0.0,22.0,99.6,26.0,18.0,10.0,0.0,640.3,-33.633418,-70.610642,2020-08-02 11:58:01
0.0,,0.0,0.0,10.0,134.0,52.0,227.0,12.0,3.34,9.0,3.33,0.0,89636.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.6,13.2,30.8,26.4,0.0,0.1,0.0,0.1,0.0,0.0,816.0,840.0,0.0,22.0,99.6,26.0,18.0,10.0,0.0,640.3,-33.633418,-70.610642,2020-08-02 11:59:01
0.0,,0.0,0.0,10.0,157.0,52.0,227.0,12.0,3.339,9.0,3.33,0.0,89636.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.6,13.2,30.8,26.4,0.0,0.1,0.0,0.1,0.0,0.0,816.0,840.0,0.0,22.0,99.6,26.0,18.0,10.0,0.0,640.2,-33.633418,-70.610642,2020-08-02 12:01:01
0.0,,0.0,0.0,10.0,162.0,52.0,227.0,12.0,3.339,9.0,3.33,0.0,89636.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.6,13.2,30.8,26.4,0.0,0.1,0.0,0.1,0.0,0.0,816.0,840.0,0.0,22.0,99.6,26.0,18.0,10.0,0.0,640.2,-33.633418,-70.610642,2020-08-02 12:03:01
0.0,,0.0,0.0,10.0,92.0,52.0,227.0,12.0,3.339,9.0,3.33,0.0,89636.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.6,13.2,30.8,26.4,0.0,0.1,0.0,0.1,0.0,0.0,816.0,840.0,0.0,22.0,99.6,26.0,19.0,10.0,0.0,640.1,-33.633418,-70.610642,2020-08-02 12:05:01
0.0,,0.0,0.0,10.0,162.0,52.0,228.0,12.0,3.339,9.0,3.329,0.0,89636.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.6,13.2,30.8,26.4,0.0,0.1,0.0,0.1,0.0,0.0,816.0,840.0,0.0,22.0,99.6,26.0,19.0,10.0,0.0,640.1,-33.633418,-70.610642,2020-08-02 12:06:01
0.0,,0.0,0.0,10.0,134.0,52.0,228.0,12.0,3.339,9.0,3.329,0.0,89636.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.6,13.2,30.8,26.4,0.0,0.1,0.0,0.1,0.0,0.0,816.0,840.0,0.0,22.0,99.6,27.0,19.0,10.0,0.0,640.0,-33.633418,-70.610642,2020-08-02 12:08:01
0.0,,0.0,0.0,78.0,90.0,52.0,227.0,13.0,3.337,9.0,3.329,0.0,89636.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.6,13.2,30.8,26.4,0.0,0.1,0.0,0.1,0.0,0.0,816.0,840.0,0.0,22.0,99.6,27.0,19.0,10.0,0.0,640.0,-33.633418,-70.610642,2020-08-02 12:10:01
0.0,,0.0,0.0,78.0,92.0,52.0,227.0,13.0,3.337,9.0,3.329,0.0,89636.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.6,13.2,30.8,26.4,0.0,0.1,0.0,0.1,0.0,0.0,816.0,840.0,0.0,22.0,99.6,27.0,19.0,10.0,0.0,639.9,-33.633418,-70.610642,2020-08-02 12:12:01
0.0,,7.8,0.0,12.0,95.0,46.0,50.0,13.0,3.336,9.0,3.328,0.0,89636.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.6,13.2,30.8,26.4,0.0,76.5,0.0,76.5,0.0,0.0,972.0,996.0,0.0,22.0,99.6,3.0,5.0,12.0,0.0,639.6,-33.633189,-70.610609,2020-08-03 04:43:58
0.0,,0.0,0.0,12.0,157.0,46.0,227.0,13.0,3.337,9.0,3.329,0.0,89636.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.6,13.2,30.8,26.4,0.0,86.7,0.0,86.7,0.0,0.0,948.0,972.0,0.0,22.0,99.6,3.0,5.0,12.0,0.0,639.9,-33.633189,-70.610609,2020-08-03 04:45:58
0.0,,0.0,0.0,12.0,162.0,46.0,227.0,13.0,3.337,9.0,3.329,0.0,89636.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.6,13.2,30.8,26.4,0.0,86.7,0.0,86.7,0.0,0.0,948.0,964.0,0.0,22.0,99.6,3.0,5.0,12.0,0.0,639.9,-33.633189,-70.610609,2020-08-03 04:47:58
0.0,,0.0,0.0,12.0,157.0,46.0,227.0,13.0,3.337,9.0,3.329,0.0,89636.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.6,13.2,30.8,26.4,0.0,86.7,0.0,86.7,0.0,0.0,948.0,972.0,0.0,22.0,99.6,3.0,5.0,12.0,0.0,639.9,-33.633189,-70.610609,2020-08-03 04:48:58
0.0,,0.0,0.0,12.0,6.0,46.0,50.0,13.0,3.337,9.0,3.329,0.0,89636.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.6,13.2,30.8,26.4,0.0,86.7,0.0,86.7,0.0,0.0,948.0,972.0,0.0,22.0,99.6,3.0,5.0,12.0,0.0,639.9,-33.633189,-70.610609,2020-08-03 04:50:58
0.0,,0.0,0.0,12.0,134.0,46.0,228.0,13.0,3.337,9.0,3.328,0.0,89636.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.6,13.2,30.8,26.4,0.0,86.7,0.0,86.7,0.0,0.0,920.0,948.0,0.0,22.0,99.6,3.0,5.0,12.0,0.0,639.8,-33.633189,-70.610609,2020-08-03 04:52:58
0.0,,0.0,0.0,12.0,90.0,46.0,227.0,13.0,3.336,9.0,3.328,0.0,89636.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.6,13.2,30.8,26.4,0.0,86.7,0.0,86.7,0.0,0.0,920.0,948.0,0.0,22.0,99.6,3.0,5.0,12.0,0.0,639.8,-33.633189,-70.610609,2020-08-03 04:54:58
0.0,,0.0,0.0,12.0,92.0,41.0,227.0,13.0,3.336,9.0,3.326,0.0,89636.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.6,13.2,30.8,26.4,0.0,86.7,0.0,86.7,0.0,0.0,920.0,948.0,0.0,22.0,99.6,3.0,5.0,12.0,0.0,639.7,-33.633189,-70.610609,2020-08-03 04:56:58
