Acelerador,Autonomía,Corriente Instantanea,Odómetro,P. Cons. Ini Mov.,P. Gen. Freno Umbral 1,P. Gen. Freno Umbral 2,P. Gen. Freno Umbral 3,P. Gen. Freno Umbral 4,P. Gen. Freno Umbral 5,P. Gen. Freno Umbral 6,P. Gen. Retardador,P. Gen. TPS en uso,Pedal de Freno,Potencia Total Consumida,Potencia Total Generada,Presión Aire 1,Presión Aire 2,SOC,Temperatura de Motor,Velocidad,Voltaje Instantaneo,latitud,longitud,hora
0.0,292.0,8.5,54448.2,2380.3,-69.9,-10427.8,-4498.8,0.0,0.0,0.0,-197.2,-5.9,0.0,47421.4,-15201.7,788.0,816.0,90.0,79.0,0.0,638.7,-33.466791,-70.626612,2020-02-03 12:59:31
0.0,292.0,8.5,54448.2,2380.3,-69.9,-10427.8,-4498.8,0.0,0.0,0.0,-197.2,-5.9,0.0,47421.4,-15201.7,788.0,816.0,90.0,79.0,0.0,638.7,-33.466791,-70.626612,2020-02-03 12:59:31
0.0,292.0,10.6,54449.7,2429.6,-69.9,-10535.9,-4622.2,0.0,0.0,0.0,-197.2,-5.9,16.0,48873.7,-15433.2,960.0,976.0,90.0,73.0,0.0,638.3,-33.478371,-70.622175,2020-02-03 13:02:31
70.0,352.0,53.3,54450.1,2478.8,-69.9,-10547.6,-4641.9,0.0,0.0,0.0,-197.2,-5.9,0.0,49805.2,-15464.6,908.0,924.0,90.0,76.0,53.0,635.9,-33.481901,-70.621233,2020-02-03 13:03:31
86.0,292.0,212.4,54448.3,2429.6,-69.9,-10434.0,-4498.8,0.0,0.0,0.0,-197.2,-5.9,0.0,47724.8,-15207.9,932.0,944.0,90.0,77.0,28.0,634.1,-33.467235,-70.626478,2020-02-03 13:00:31
4.0,326.0,11.8,54450.7,2534.2,-71.5,-10725.2,-4693.5,0.0,0.0,0.0,-197.2,-5.9,0.0,50413.7,-15696.1,880.0,896.0,90.0,73.0,22.0,637.7,-33.486229,-70.619052,2020-02-03 13:05:31
83.0,326.0,82.9,54450.9,2560.7,-71.5,-10760.8,-4693.5,0.0,0.0,0.0,-197.2,-5.9,0.0,51166.6,-15731.7,828.0,848.0,90.0,73.0,52.0,634.9,-33.488402,-70.618208,2020-02-03 13:06:31
0.0,260.0,18.1,54451.3,2620.1,-71.5,-10825.5,-4876.7,0.0,0.0,0.0,-197.2,-5.9,0.0,51610.5,-15979.5,796.0,816.0,89.0,75.0,15.0,637.2,-33.491384,-70.617465,2020-02-03 13:07:31
0.0,260.0,-240.5,54452.1,2620.1,-71.5,-10909.5,-4945.6,0.0,0.0,0.0,-197.2,-5.9,29.0,52837.3,-16132.4,1000.0,1000.0,89.0,76.0,28.0,641.8,-33.497788,-70.616076,2020-02-03 13:08:31
60.0,246.0,85.2,54452.6,2648.2,-71.5,-10912.4,-5026.0,0.0,0.0,0.0,-197.2,-5.9,0.0,53909.8,-16215.7,920.0,940.0,89.0,78.0,52.0,634.7,-33.502401,-70.615307,2020-02-03 13:09:31
0.0,246.0,11.9,54453.3,2674.3,-71.5,-11158.9,-5026.0,0.0,0.0,0.0,-197.2,-5.9,0.0,54510.7,-16462.2,904.0,920.0,89.0,77.0,17.0,637.3,-33.508008,-70.613861,2020-02-03 13:10:31
83.0,228.0,189.8,54453.6,2713.6,-71.6,-11233.6,-5091.9,0.0,0.0,0.0,-197.4,-5.9,0.0,55461.7,-16603.1,828.0,856.0,88.0,79.0,45.0,632.7,-33.509882,-70.61197,2020-02-03 13:11:31
0.0,228.0,16.9,54454.1,2745.3,-71.6,-11353.3,-5205.2,0.0,0.0,0.0,-197.4,-5.9,15.0,56002.8,-16836.2,784.0,804.0,88.0,80.0,6.0,637.4,-33.513063,-70.609043,2020-02-03 13:12:31
