Acelerador,Autonomía,Corriente Instantanea,Odómetro,P. Cons. Ini Mov.,P. Gen. Freno Umbral 1,P. Gen. Freno Umbral 2,P. Gen. Freno Umbral 3,P. Gen. Freno Umbral 4,P. Gen. Freno Umbral 5,P. Gen. Freno Umbral 6,P. Gen. Retardador,P. Gen. TPS en uso,Pedal de Freno,Potencia Total Consumida,Potencia Total Generada,Presión Aire 1,Presión Aire 2,SOC,Temperatura de Motor,Velocidad,Voltaje Instantaneo,latitud,longitud,hora
100.0,216.0,102.4,65347.5,2333.5,-480.9,-10630.8,-4743.0,0.0,0.0,0.0,-765.6,-27.0,0.0,57758.8,-16715.3,868.0,908.0,88.0,79.0,52.0,633.9,-33.510001,-70.611844,2020-02-03 12:47:12
100.0,216.0,102.4,65347.5,2333.5,-480.9,-10630.8,-4743.0,0.0,0.0,0.0,-765.6,-27.0,0.0,57758.8,-16715.3,868.0,908.0,88.0,79.0,52.0,633.9,-33.510001,-70.611844,2020-02-03 12:47:12
100.0,132.0,115.6,65350.6,2715.7,-504.3,-11449.0,-4962.0,-29.1,0.0,0.0,-771.0,-29.1,0.0,64751.0,-17815.6,816.0,840.0,86.0,75.0,52.0,634.1,-33.53207,-70.594408,2020-02-03 12:56:12
0.0,130.0,24.5,65351.1,2715.7,-509.9,-11577.8,-4973.0,-29.1,0.0,0.0,-790.4,-29.1,24.0,65219.0,-17980.4,828.0,852.0,86.0,74.0,0.0,637.3,-33.536111,-70.592586,2020-02-03 12:57:12
0.0,188.0,18.8,65348.2,2333.5,-481.2,-10814.5,-4753.8,0.0,0.0,0.0,-765.6,-27.0,0.0,58434.8,-16910.1,844.0,876.0,88.0,78.0,6.0,637.5,-33.515374,-70.606922,2020-02-03 12:48:12
0.0,118.0,19.6,65353.2,2856.8,-519.1,-12010.3,-5255.0,-29.1,0.0,0.0,-790.4,-29.3,15.0,69479.9,-18704.2,836.0,868.0,85.0,78.0,1.0,637.6,-33.553006,-70.586573,2020-02-03 13:01:12
0.0,130.0,18.9,65353.2,2890.0,-519.1,-12010.3,-5255.0,-29.1,0.0,0.0,-790.4,-29.3,0.0,69696.5,-18704.2,816.0,840.0,85.0,76.0,1.0,637.7,-33.553006,-70.586573,2020-02-03 13:02:12
100.0,128.0,237.0,65353.7,2959.4,-519.1,-12230.8,-5255.0,-29.1,0.0,0.0,-790.4,-29.3,0.0,70850.3,-18924.7,804.0,828.0,84.0,77.0,27.0,633.0,-33.556968,-70.58587,2020-02-03 13:03:12
0.0,130.0,-9.3,65354.7,2998.3,-519.2,-12453.6,-5258.2,-29.1,0.0,0.0,-794.2,-29.3,8.0,72918.1,-19154.6,1000.0,1000.0,84.0,77.0,49.0,636.1,-33.565197,-70.584382,2020-02-03 13:05:12
0.0,130.0,13.6,65355.4,3060.8,-541.3,-12765.3,-5258.2,-29.1,0.0,0.0,-810.7,-31.1,4.0,74319.4,-19506.8,880.0,908.0,84.0,76.0,37.0,636.7,-33.570784,-70.583345,2020-02-03 13:07:12
