Acelerador,Autonomía,Corriente Instantanea,Odómetro,P. Cons. Ini Mov.,P. Gen. Freno Umbral 1,P. Gen. Freno Umbral 2,P. Gen. Freno Umbral 3,P. Gen. Freno Umbral 4,P. Gen. Freno Umbral 5,P. Gen. Freno Umbral 6,P. Gen. Retardador,P. Gen. TPS en uso,Pedal de Freno,Potencia Total Consumida,Potencia Total Generada,Presión Aire 1,Presión Aire 2,SOC,Temperatura de Motor,Velocidad,Voltaje Instantaneo,latitud,longitud,hora
35.0,196.0,1.7,60721.7,6817.0,-1198.8,-38116.2,-30654.3,-771.0,0.0,0.0,-1570.8,-463.3,0.0,213487.2,-72914.9,896.0,880.0,86.0,78.0,0.0,638.0,-33.606772,-70.576438,2020-02-03 12:56:19
35.0,196.0,1.7,60721.7,6817.0,-1198.8,-38116.2,-30654.3,-771.0,0.0,0.0,-1570.8,-463.3,0.0,213487.2,-72914.9,896.0,880.0,86.0,78.0,0.0,638.0,-33.606772,-70.576438,2020-02-03 12:56:19
82.0,202.0,51.5,60722.4,7051.5,-1211.1,-38313.0,-30694.1,-771.0,0.0,0.0,-1589.5,-467.7,0.0,215072.6,-73187.2,868.0,856.0,85.0,71.0,43.0,635.0,-33.612656,-70.575328,2020-02-03 13:02:19
0.0,202.0,43.4,60722.8,7071.3,-1224.9,-38613.3,-30842.1,-771.0,0.0,0.0,-1606.2,-467.7,0.0,215703.0,-73665.8,804.0,776.0,85.0,75.0,21.0,635.5,-33.614139,-70.577989,2020-02-03 13:03:19
100.0,172.0,208.8,60723.4,7071.3,-1229.4,-38949.0,-30892.2,-771.0,0.0,0.0,-1627.2,-468.4,0.0,216615.2,-74078.3,1000.0,996.0,85.0,78.0,44.0,633.8,-33.615028,-70.584145,2020-02-03 13:04:19
0.0,172.0,2.2,60723.9,7098.9,-1232.5,-39166.1,-31046.6,-771.0,0.0,0.0,-1638.2,-471.6,0.0,217112.5,-74467.1,908.0,896.0,85.0,78.0,10.0,638.5,-33.615861,-70.588253,2020-02-03 13:05:19
0.0,232.0,-4.4,60724.3,7107.7,-1234.2,-39303.3,-31212.3,-771.0,0.0,0.0,-1655.5,-472.1,0.0,217899.5,-74791.7,888.0,880.0,85.0,80.0,38.0,637.2,-33.616495,-70.592773,2020-02-03 13:06:19
39.0,232.0,60.7,60724.6,7135.0,-1236.6,-39466.3,-31290.7,-771.0,0.0,0.0,-1662.7,-472.9,0.0,218198.3,-75044.1,868.0,860.0,85.0,81.0,16.0,637.4,-33.614987,-70.595819,2020-02-03 13:07:19
0.0,280.0,11.7,60725.0,7153.8,-1236.6,-39577.4,-31290.7,-771.0,0.0,0.0,-1662.7,-472.9,0.0,218769.0,-75155.5,828.0,816.0,85.0,79.0,43.0,635.5,-33.615413,-70.599284,2020-02-03 13:08:19
0.0,280.0,7.5,60725.4,7162.7,-1237.5,-39924.9,-31414.3,-771.0,0.0,0.0,-1664.5,-474.0,20.0,219135.6,-75630.5,800.0,776.0,85.0,79.0,0.0,638.4,-33.615383,-70.600681,2020-02-03 13:09:19
100.0,330.0,6.0,60725.7,7210.2,-1237.5,-39924.9,-31414.3,-771.0,0.0,0.0,-1664.5,-474.0,0.0,219710.9,-75630.5,1000.0,988.0,84.0,77.0,55.0,637.1,-33.617643,-70.599726,2020-02-03 13:10:19
