Acelerador,Corriente Instantanea,Odómetro,P. Cons. Ini Mov.,P. Gen. Freno Umbral 1,P. Gen. Freno Umbral 2,P. Gen. Freno Umbral 3,P. Gen. Freno Umbral 4,P. Gen. Freno Umbral 5,P. Gen. Freno Umbral 6,P. Gen. Retardador,P. Gen. TPS en uso,Pedal de Freno,Potencia Total Consumida,Potencia Total Generada,Presión Aire 1,Presión Aire 2,SOC,Temperatura de Motor,Velocidad,Voltaje Instantaneo,latitud,longitud,hora
0.0,0.0,59309.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,896.0,908.0,99.0,24.0,0.0,640.8,-33.633313,-70.610587,2020-03-01 15:01:23
0.0,0.0,59309.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,896.0,908.0,99.0,24.0,0.0,640.7,-33.633375,-70.610435,2020-03-01 15:02:23
0.0,0.0,59309.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,896.0,908.0,99.0,25.0,0.0,640.7,-33.633375,-70.610435,2020-03-01 15:03:23
0.0,0.0,59309.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,896.0,908.0,99.0,25.0,0.0,640.7,-33.633375,-70.610435,2020-03-01 15:04:23
0.0,0.0,59309.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,896.0,908.0,99.0,25.0,0.0,640.7,-33.633375,-70.610435,2020-03-01 15:05:23
0.0,0.0,59309.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,896.0,908.0,99.0,25.0,0.0,640.7,-33.633375,-70.610435,2020-03-01 15:06:23
0.0,0.0,59309.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,896.0,908.0,99.0,25.0,0.0,640.7,-33.633375,-70.610435,2020-03-01 15:07:23
0.0,0.0,59309.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,896.0,908.0,99.0,25.0,0.0,640.7,-33.633375,-70.610435,2020-03-01 15:08:23
0.0,0.0,59309.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,896.0,908.0,99.0,25.0,0.0,640.5,-33.633375,-70.610435,2020-03-01 15:17:23
0.0,0.0,59309.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,892.0,908.0,99.0,25.0,0.0,640.5,-33.633375,-70.610435,2020-03-01 15:18:23
