Acelerador,Corriente Instantanea,Odómetro,P. Cons. Ini Mov.,P. Gen. Freno Umbral 1,P. Gen. Freno Umbral 2,P. Gen. Freno Umbral 3,P. Gen. Freno Umbral 4,P. Gen. Freno Umbral 5,P. Gen. Freno Umbral 6,P. Gen. Retardador,P. Gen. TPS en uso,Pedal de Freno,Potencia Total Consumida,Potencia Total Generada,Presión Aire 1,Presión Aire 2,SOC,Temperatura de Motor,Velocidad,Voltaje Instantaneo,latitud,longitud,hora
0.0,0.0,67755.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,932.0,944.0,100.0,24.0,0.0,640.7,-33.633171,-70.610451,2020-03-01 15:11:50
0.0,0.0,67755.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,936.0,948.0,100.0,24.0,0.0,640.6,-33.633171,-70.610451,2020-03-01 15:12:50
0.0,0.0,67755.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,932.0,936.0,100.0,24.0,0.0,640.6,-33.633171,-70.610451,2020-03-01 15:13:50
0.0,0.0,67755.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,924.0,940.0,100.0,24.0,0.0,640.6,-33.633171,-70.610451,2020-03-01 15:14:50
0.0,0.0,67755.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,936.0,936.0,100.0,24.0,0.0,640.6,-33.633171,-70.610451,2020-03-01 15:15:50
0.0,0.0,67755.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,936.0,940.0,100.0,24.0,0.0,640.6,-33.633171,-70.610451,2020-03-01 15:16:50
0.0,0.0,67755.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,928.0,940.0,100.0,24.0,0.0,640.6,-33.633171,-70.610451,2020-03-01 15:17:50
0.0,0.0,67755.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,928.0,940.0,100.0,24.0,0.0,640.5,-33.633171,-70.610451,2020-03-01 15:18:50
0.0,0.0,67755.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,936.0,940.0,100.0,24.0,0.0,640.5,-33.633171,-70.610451,2020-03-01 15:19:50
0.0,0.0,67755.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,928.0,944.0,100.0,24.0,0.0,640.5,-33.633171,-70.610451,2020-03-01 15:20:50
