Acelerador,Corriente Instantanea,Odómetro,P. Cons. Ini Mov.,P. Gen. Freno Umbral 1,P. Gen. Freno Umbral 2,P. Gen. Freno Umbral 3,P. Gen. Freno Umbral 4,P. Gen. Freno Umbral 5,P. Gen. Freno Umbral 6,P. Gen. Retardador,P. Gen. TPS en uso,Pedal de Freno,Potencia Total Consumida,Potencia Total Generada,Presión Aire 1,Presión Aire 2,SOC,Temperatura de Motor,Velocidad,Voltaje Instantaneo,latitud,longitud,hora
0.0,0.0,61485.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,924.0,960.0,100.0,24.0,0.0,640.7,-33.632843,-70.610144,2020-03-01 15:11:11
0.0,0.0,61485.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,932.0,960.0,100.0,24.0,0.0,640.6,-33.632843,-70.610144,2020-03-01 15:12:11
0.0,0.0,61485.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,936.0,960.0,100.0,24.0,0.0,640.6,-33.632843,-70.610144,2020-03-01 15:13:11
0.0,0.0,61485.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,932.0,960.0,100.0,24.0,0.0,640.6,-33.632843,-70.610144,2020-03-01 15:14:11
0.0,0.0,61485.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,936.0,960.0,100.0,24.0,0.0,640.6,-33.632843,-70.610144,2020-03-01 15:15:11
0.0,0.0,61485.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,928.0,960.0,100.0,24.0,0.0,640.5,-33.632843,-70.610144,2020-03-01 15:16:11
0.0,0.0,61485.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,932.0,960.0,100.0,24.0,0.0,640.5,-33.632843,-70.610144,2020-03-01 15:17:11
0.0,0.0,61485.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,936.0,960.0,100.0,24.0,0.0,640.5,-33.632843,-70.610144,2020-03-01 15:18:11
0.0,0.0,61485.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,936.0,960.0,100.0,25.0,0.0,640.5,-33.632843,-70.610144,2020-03-01 15:19:11
0.0,0.0,61485.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,936.0,960.0,100.0,25.0,0.0,640.5,-33.632843,-70.610144,2020-03-01 15:20:11
0.0,0.0,61485.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,924.0,960.0,100.0,25.0,0.0,640.5,-33.632843,-70.610144,2020-03-01 15:21:11
0.0,0.0,61485.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,936.0,960.0,100.0,25.0,0.0,640.5,-33.632843,-70.610144,2020-03-01 15:22:11
0.0,0.0,61485.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,936.0,960.0,100.0,25.0,0.0,640.5,-33.632843,-70.610144,2020-03-01 15:23:11
0.0,0.0,61485.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,936.0,960.0,100.0,25.0,0.0,640.5,-33.632843,-70.610144,2020-03-01 15:24:11
0.0,0.0,61485.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,928.0,960.0,100.0,25.0,0.0,640.5,-33.632843,-70.610144,2020-03-01 15:25:11
0.0,0.0,61485.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,936.0,960.0,100.0,25.0,0.0,640.5,-33.632843,-70.610144,2020-03-01 15:26:11
0.0,0.0,61485.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,936.0,960.0,100.0,25.0,0.0,640.4,-33.632843,-70.610144,2020-03-01 15:27:11
0.0,0.0,61485.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,932.0,960.0,100.0,25.0,0.0,640.4,-33.632843,-70.610144,2020-03-01 15:28:11
0.0,0.0,61485.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,936.0,960.0,100.0,25.0,0.0,640.3,-33.632843,-70.610144,2020-03-01 15:29:11
0.0,0.0,61485.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,932.0,960.0,100.0,25.0,0.0,640.3,-33.632843,-70.610144,2020-03-01 15:30:11
0.0,0.0,61485.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,924.0,960.0,100.0,25.0,0.0,640.3,-33.632843,-70.610144,2020-03-01 15:31:11
0.0,0.0,61485.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,928.0,960.0,100.0,25.0,0.0,640.3,-33.632843,-70.610144,2020-03-01 15:32:11
0.0,0.0,61485.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,932.0,960.0,100.0,25.0,0.0,640.3,-33.632843,-70.610144,2020-03-01 15:33:11
0.0,0.0,61485.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,932.0,960.0,100.0,25.0,0.0,640.3,-33.632843,-70.610144,2020-03-01 15:34:11
0.0,0.0,61485.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,936.0,960.0,100.0,25.0,0.0,640.3,-33.632843,-70.610144,2020-03-01 15:35:11
0.0,0.0,61485.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,928.0,960.0,100.0,25.0,0.0,640.3,-33.632843,-70.610144,2020-03-01 15:36:11
0.0,0.0,61485.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,932.0,960.0,100.0,25.0,0.0,640.3,-33.632843,-70.610144,2020-03-01 15:37:11
0.0,0.0,61485.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,932.0,960.0,100.0,25.0,0.0,640.3,-33.632843,-70.610144,2020-03-01 15:38:11
0.0,0.0,61485.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,936.0,960.0,100.0,25.0,0.0,640.3,-33.632843,-70.610144,2020-03-01 15:39:11
0.0,0.0,61485.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,936.0,960.0,100.0,25.0,0.0,640.3,-33.632843,-70.610144,2020-03-01 15:40:11
0.0,0.0,61485.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,924.0,960.0,100.0,25.0,0.0,640.3,-33.632843,-70.610144,2020-03-01 15:41:11
0.0,0.0,61485.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,936.0,960.0,100.0,25.0,0.0,640.3,-33.632843,-70.610144,2020-03-01 15:42:11
0.0,0.0,61485.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,924.0,960.0,100.0,25.0,0.0,640.3,-33.632843,-70.610144,2020-03-01 15:43:11
0.0,0.0,61485.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,928.0,960.0,100.0,25.0,0.0,640.2,-33.632843,-70.610144,2020-03-01 15:44:11
0.0,0.0,61485.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,936.0,960.0,100.0,25.0,0.0,640.2,-33.632843,-70.610144,2020-03-01 15:45:11
