Acelerador,Corriente Instantanea,ID Celda Max Temp,ID Celda Max Volt,ID Celda Min Temp,ID Celda Min Volt,Max Temp Celda,Max Volt Celda,Min Temp Celda,Min Volt Celda,Nivel Vent. A/C,Odómetro,P. Cons. Ini Mov.,P. Gen. Freno Umbral 1,P. Gen. Freno Umbral 2,P. Gen. Freno Umbral 3,P. Gen. Freno Umbral 4,P. Gen. Freno Umbral 5,P. Gen. Freno Umbral 6,P. Gen. Retardador,P. Gen. TPS en uso,Pastilla Del Der,Pastilla Del Izq,Pastilla Tras Der,Pastilla Tras Izq,Pedal de Freno,Potencia Total Consumida,Potencia Total Generada,Presión Aire 1,Presión Aire 2,Set Temp. A/C,SOC,Temp Exterior,Temp Interior,Temperatura de Motor,Velocidad,Voltaje Instantaneo,latitud,longitud,hora
100.0,77.2,10.0,61.0,41.0,81.0,24.0,3.308,21.0,3.296,0.0,59570.7,1902.4,-395.3,-9044.0,-9907.7,-433.9,0.0,0.0,-395.8,-91.3,59.2,48.8,65.6,48.8,0.0,50394.7,-20316.3,856.0,868.0,22.0,91.0,17.0,17.0,0.0,53.0,634.1,-33.508325,-70.63834,2020-03-02 07:35:21
88.0,93.4,10.0,61.0,41.0,81.0,24.0,3.308,21.0,3.295,0.0,59571.6,1902.4,-395.3,-9044.0,-9907.7,-433.9,0.0,0.0,-407.4,-95.5,59.2,48.8,65.6,48.8,0.0,51067.5,-20332.1,856.0,868.0,22.0,90.0,17.0,17.0,0.0,52.0,633.9,-33.5156,-70.636954,2020-03-02 07:36:21
35.0,0.0,10.0,61.0,41.0,23.0,24.0,3.32,21.0,3.314,0.0,59571.8,1920.4,-395.7,-9191.9,-9993.0,-433.9,0.0,0.0,-410.1,-95.6,59.2,48.8,65.6,48.8,0.0,51320.5,-20568.9,832.0,852.0,22.0,90.0,17.0,17.0,0.0,32.0,636.7,-33.517388,-70.63676,2020-03-02 07:37:21
0.0,1.9,10.0,61.0,41.0,23.0,24.0,3.325,21.0,3.317,0.0,59572.2,1920.4,-402.2,-9246.2,-10111.2,-433.9,0.0,0.0,-419.9,-97.4,59.2,48.8,65.6,48.8,16.0,51785.6,-20760.6,800.0,804.0,22.0,90.0,17.0,17.0,0.0,0.0,637.5,-33.521037,-70.636374,2020-03-02 07:38:21
0.0,71.6,10.0,61.0,41.0,81.0,24.0,3.308,21.0,3.296,0.0,59572.5,1940.9,-402.2,-9246.2,-10111.2,-433.9,0.0,0.0,-419.9,-97.4,59.2,48.8,65.6,48.8,0.0,52521.0,-20760.6,788.0,804.0,22.0,90.0,17.0,17.0,0.0,52.0,634.1,-33.523516,-70.636123,2020-03-02 07:39:21
0.0,8.2,10.0,95.0,41.0,23.0,24.0,3.312,21.0,3.305,0.0,59573.2,1940.9,-403.6,-9352.0,-10181.9,-433.9,0.0,0.0,-419.9,-97.4,59.2,48.8,65.6,48.8,0.0,53225.0,-20938.5,1000.0,1000.0,22.0,90.0,17.0,17.0,0.0,42.0,635.3,-33.528941,-70.635522,2020-03-02 07:40:21
0.0,-148.5,10.0,33.0,41.0,45.0,24.0,3.337,21.0,3.325,0.0,59573.4,1959.8,-403.6,-9449.1,-10201.8,-433.9,0.0,0.0,-419.9,-97.4,59.2,48.8,65.6,48.8,23.0,53592.2,-21055.5,968.0,988.0,22.0,90.0,17.0,17.0,0.0,29.0,639.3,-33.531057,-70.635048,2020-03-02 07:41:21
100.0,106.6,10.0,61.0,41.0,81.0,24.0,3.315,21.0,3.301,0.0,59573.6,1983.5,-404.7,-9516.3,-10258.0,-433.9,0.0,0.0,-426.4,-102.4,59.2,48.8,65.6,48.8,0.0,53931.7,-21191.7,920.0,932.0,22.0,90.0,17.0,17.0,0.0,8.0,635.4,-33.532816,-70.634804,2020-03-02 07:42:21
0.0,9.7,10.0,61.0,41.0,14.0,24.0,3.321,21.0,3.315,0.0,59574.1,1991.6,-410.7,-9664.0,-10348.3,-433.9,0.0,0.0,-428.6,-102.4,59.2,48.8,65.6,48.8,17.0,54812.3,-21438.0,896.0,908.0,22.0,90.0,17.0,17.0,0.0,0.0,637.0,-33.537131,-70.634545,2020-03-02 07:43:21
100.0,57.4,10.0,205.0,41.0,81.0,24.0,3.309,21.0,3.3,0.0,59574.5,2014.3,-410.7,-9664.0,-10348.3,-433.9,0.0,0.0,-428.6,-102.4,59.2,48.8,65.6,48.8,0.0,55565.2,-21438.0,896.0,908.0,22.0,90.0,17.0,17.0,0.0,53.0,634.4,-33.540322,-70.634365,2020-03-02 07:44:21
58.0,142.9,10.0,61.0,41.0,81.0,24.0,3.306,21.0,3.29,0.0,59574.7,2036.9,-411.1,-9807.6,-10428.0,-433.9,0.0,0.0,-428.6,-102.4,59.2,48.8,65.6,48.8,0.0,55791.2,-21661.8,880.0,896.0,22.0,90.0,17.0,17.0,0.0,28.0,633.7,-33.542143,-70.634206,2020-03-02 07:45:21
63.0,65.4,10.0,61.0,41.0,81.0,24.0,3.31,21.0,3.3,0.0,59575.5,2036.9,-411.2,-9842.8,-10428.0,-433.9,0.0,0.0,-431.9,-102.4,59.2,48.8,65.6,48.8,0.0,56655.6,-21700.3,868.0,880.0,22.0,89.0,17.0,17.0,0.0,53.0,634.5,-33.548242,-70.63315,2020-03-02 07:46:21
100.0,4.8,10.0,64.0,41.0,23.0,24.0,3.321,21.0,3.315,0.0,59576.2,2045.6,-411.2,-9842.8,-10435.1,-514.2,-22.8,0.0,-432.0,-102.9,59.2,48.8,65.6,48.8,0.0,57157.0,-21811.0,852.0,864.0,22.0,89.0,17.0,17.0,0.0,6.0,637.0,-33.554523,-70.631812,2020-03-02 07:47:21
38.0,37.1,10.0,61.0,41.0,19.0,24.0,3.316,21.0,3.308,0.0,59576.7,2063.0,-420.8,-9888.6,-10468.6,-514.2,-22.8,0.0,-440.4,-106.9,59.2,48.8,65.6,48.8,0.0,57782.0,-21912.4,816.0,828.0,22.0,89.0,17.0,17.0,0.0,29.0,635.8,-33.558471,-70.630942,2020-03-02 07:48:21
85.0,209.3,10.0,61.0,41.0,81.0,24.0,3.295,20.0,3.272,0.0,59577.0,2107.8,-420.8,-9953.2,-10494.3,-514.2,-22.8,0.0,-441.3,-107.1,59.2,48.8,65.6,48.8,0.0,58291.2,-22003.8,788.0,804.0,22.0,89.0,17.0,17.0,0.0,46.0,631.1,-33.560552,-70.630614,2020-03-02 07:49:21
85.0,209.3,10.0,61.0,41.0,81.0,24.0,3.295,20.0,3.272,0.0,59577.0,2107.8,-420.8,-9953.2,-10494.3,-514.2,-22.8,0.0,-441.3,-107.1,59.2,48.8,65.6,48.8,0.0,58291.2,-22003.8,788.0,804.0,22.0,89.0,17.0,17.0,0.0,46.0,631.1,-33.560552,-70.630614,2020-03-02 07:49:21
0.0,1.7,10.0,97.0,41.0,46.0,24.0,3.325,21.0,3.317,0.0,59578.0,2133.2,-421.7,-10245.0,-10656.0,-514.2,-22.8,0.0,-451.1,-109.4,59.2,48.8,65.6,48.8,15.0,59367.7,-22470.3,964.0,980.0,22.0,88.0,17.0,17.0,0.0,0.0,637.6,-33.569158,-70.630184,2020-03-02 07:51:21
86.0,57.3,10.0,61.0,41.0,81.0,24.0,3.311,21.0,3.301,0.0,59578.4,2151.5,-421.7,-10245.0,-10656.0,-514.2,-22.8,0.0,-452.2,-109.7,59.2,48.8,65.6,48.8,0.0,60078.1,-22471.7,960.0,972.0,22.0,88.0,17.0,17.0,0.0,53.0,634.9,-33.572961,-70.629854,2020-03-02 07:52:21
100.0,54.4,10.0,61.0,41.0,81.0,24.0,3.311,20.0,3.301,0.0,59579.3,2151.5,-421.7,-10245.0,-10656.0,-514.2,-22.8,0.0,-457.9,-111.2,59.2,48.8,65.6,48.8,0.0,60656.1,-22478.8,960.0,972.0,22.0,88.0,17.0,17.0,0.0,53.0,634.9,-33.580372,-70.62918,2020-03-02 07:53:21
0.0,-181.5,10.0,65.0,41.0,250.0,24.0,3.342,20.0,3.326,0.0,59579.8,2171.6,-444.5,-10358.8,-10817.8,-514.2,-22.8,0.0,-458.3,-111.4,59.2,48.8,65.6,48.8,18.0,61239.6,-22779.1,924.0,940.0,22.0,88.0,17.0,17.0,0.0,40.0,639.8,-33.584497,-70.628743,2020-03-02 07:54:21
0.0,1.7,10.0,61.0,41.0,84.0,24.0,3.325,20.0,3.319,0.0,59579.9,2187.4,-444.7,-10413.6,-10928.7,-514.2,-22.8,0.0,-458.3,-111.4,59.2,48.8,65.6,48.8,16.0,61287.8,-22945.0,896.0,908.0,22.0,88.0,17.0,17.0,0.0,0.0,637.8,-33.585178,-70.62866,2020-03-02 07:55:21
0.0,1.6,10.0,64.0,41.0,24.0,24.0,3.325,20.0,3.319,0.0,59580.2,2206.5,-444.8,-10524.9,-11050.1,-514.2,-22.8,0.0,-461.2,-113.6,59.2,48.8,65.6,48.8,16.0,61916.5,-23182.8,856.0,868.0,22.0,88.0,17.0,17.0,0.0,0.0,637.7,-33.588342,-70.628269,2020-03-02 07:56:21
100.0,217.7,10.0,61.0,41.0,81.0,24.0,3.299,20.0,3.276,0.0,59580.3,2237.0,-444.8,-10525.7,-11050.4,-514.2,-22.8,0.0,-461.2,-113.6,59.2,48.8,65.6,48.8,0.0,62196.9,-23184.0,832.0,856.0,22.0,88.0,17.0,17.0,0.0,37.0,631.8,-33.588655,-70.628234,2020-03-02 07:57:21
77.0,117.7,10.0,61.0,41.0,81.0,24.0,3.315,20.0,3.303,0.0,59581.0,2256.8,-444.9,-10601.1,-11219.6,-514.2,-22.8,0.0,-462.7,-114.9,59.2,48.8,65.6,48.8,0.0,62780.9,-23431.8,828.0,840.0,22.0,88.0,17.0,17.0,0.0,11.0,635.7,-33.594832,-70.627668,2020-03-02 07:58:21
0.0,1.6,10.0,97.0,41.0,24.0,24.0,3.326,20.0,3.32,0.0,59581.7,2256.8,-445.6,-10804.0,-11256.6,-514.2,-22.8,0.0,-464.0,-115.6,59.2,48.8,65.6,48.8,16.0,63453.7,-23674.4,816.0,820.0,22.0,88.0,17.0,17.0,0.0,0.0,638.0,-33.600368,-70.627208,2020-03-02 07:59:21
100.0,58.8,10.0,95.0,41.0,81.0,24.0,3.305,20.0,3.295,0.0,59582.3,2276.2,-445.6,-10804.1,-11256.6,-514.2,-22.9,0.0,-464.0,-115.6,59.2,48.8,65.6,48.8,0.0,64551.5,-23674.6,788.0,800.0,22.0,87.0,17.0,17.0,0.0,53.0,633.6,-33.605324,-70.62701,2020-03-02 08:00:21
0.0,1.7,10.0,109.0,41.0,23.0,24.0,3.322,20.0,3.316,0.0,59583.0,2276.2,-450.8,-10855.9,-11421.1,-572.5,-22.9,0.0,-478.5,-119.9,59.2,48.8,65.6,48.8,20.0,65079.4,-23973.2,972.0,988.0,22.0,87.0,17.0,17.0,0.0,0.0,637.3,-33.611124,-70.626698,2020-03-02 08:01:21
100.0,55.7,10.0,61.0,41.0,81.0,24.0,3.31,20.0,3.3,0.0,59583.1,2291.4,-450.8,-10855.9,-11421.1,-572.5,-22.9,0.0,-478.5,-119.9,59.2,48.8,65.6,48.8,0.0,65562.5,-23973.2,960.0,972.0,22.0,87.0,17.0,17.0,0.0,53.0,634.5,-33.612513,-70.626674,2020-03-02 08:02:21
100.0,210.8,10.0,61.0,41.0,81.0,24.0,3.297,20.0,3.275,0.0,59583.9,2291.5,-450.9,-10946.8,-11582.5,-572.5,-22.9,0.0,-483.2,-126.8,59.2,48.8,65.6,48.8,0.0,66102.3,-24237.7,948.0,960.0,22.0,87.0,17.0,17.0,0.0,46.0,631.6,-33.618811,-70.626617,2020-03-02 08:03:21
85.0,213.1,10.0,61.0,41.0,81.0,24.0,3.3,20.0,3.277,0.0,59584.7,2291.7,-473.9,-11012.2,-11710.5,-657.2,-22.9,0.0,-493.7,-142.8,59.2,48.8,65.6,48.8,0.0,66705.1,-24570.1,908.0,924.0,22.0,87.0,17.0,17.0,0.0,40.0,632.2,-33.62518,-70.628275,2020-03-02 08:04:21
97.0,-67.8,9.0,65.0,41.0,24.0,24.0,3.325,20.0,3.314,0.0,59585.5,2291.7,-473.9,-11016.3,-11835.3,-657.2,-22.9,0.0,-506.1,-152.4,59.2,48.8,65.6,48.8,0.0,67437.6,-24721.0,904.0,920.0,22.0,87.0,16.0,17.0,0.0,58.0,637.2,-33.632042,-70.629739,2020-03-02 08:05:21
0.0,2.8,9.0,97.0,41.0,23.0,24.0,3.326,20.0,3.32,0.0,59585.8,2309.6,-474.9,-11096.6,-12114.2,-657.2,-22.9,0.0,-508.1,-218.2,59.2,48.8,65.6,48.8,20.0,67577.1,-25148.9,840.0,856.0,22.0,87.0,16.0,17.0,0.0,0.0,638.1,-33.635041,-70.630204,2020-03-02 08:06:21
100.0,206.6,9.0,61.0,41.0,81.0,24.0,3.299,20.0,3.277,0.0,59586.4,2332.0,-477.8,-11146.6,-12128.4,-657.2,-22.9,0.0,-519.3,-219.8,59.2,48.8,65.6,48.8,0.0,68476.1,-25228.8,816.0,828.0,22.0,87.0,16.0,17.0,0.0,48.0,631.8,-33.634722,-70.624522,2020-03-02 08:07:21
100.0,97.9,9.0,61.0,41.0,81.0,24.0,3.305,20.0,3.291,0.0,59587.3,2332.0,-477.8,-11146.6,-12128.4,-657.2,-22.9,0.0,-522.2,-223.6,59.2,48.8,65.6,48.8,0.0,69299.7,-25235.6,828.0,840.0,22.0,86.0,16.0,17.0,0.0,52.0,633.6,-33.633503,-70.615806,2020-03-02 08:08:21
0.0,1.7,9.0,137.0,41.0,83.0,24.0,3.32,20.0,3.312,0.0,59587.9,2332.0,-478.2,-11204.7,-12260.7,-689.8,-59.0,0.0,-524.9,-224.7,59.2,48.8,65.6,48.8,6.0,69946.4,-25499.2,788.0,804.0,22.0,86.0,16.0,17.0,0.0,0.0,636.6,-33.633686,-70.611,2020-03-02 08:09:21
0.0,8.2,9.0,61.0,41.0,14.0,24.0,3.322,20.0,3.315,0.0,59588.0,2385.5,-478.2,-11286.7,-12260.7,-689.8,-59.0,0.0,-524.9,-224.7,59.2,48.8,65.6,48.8,0.0,70180.0,-25581.2,1000.0,1000.0,22.0,86.0,16.0,17.0,0.0,5.0,637.1,-33.633273,-70.610727,2020-03-02 08:10:21
0.0,0.0,10.0,97.0,41.0,14.0,24.0,3.325,20.0,3.32,0.0,59588.0,2399.7,-478.2,-11286.7,-12260.7,-689.8,-59.0,0.0,-524.9,-224.7,59.2,48.8,65.6,48.8,0.0,70213.6,-25581.2,816.0,828.0,22.0,86.0,15.0,17.0,0.0,0.0,637.9,-33.633266,-70.610603,2020-03-02 08:11:21
0.0,0.0,10.0,140.0,41.0,84.0,24.0,3.328,20.0,3.32,0.0,59588.0,2399.7,-478.2,-11286.7,-12260.7,-689.8,-59.0,0.0,-524.9,-224.7,59.2,48.8,65.6,48.8,0.0,70213.7,-25581.2,808.0,820.0,22.0,86.0,15.0,17.0,0.0,0.0,638.2,-33.633266,-70.610603,2020-03-02 08:12:21
0.0,0.0,10.0,57.0,41.0,46.0,24.0,3.329,20.0,3.321,0.0,59588.0,2399.7,-478.2,-11286.7,-12260.7,-689.8,-59.0,0.0,-524.9,-224.7,59.2,48.8,65.6,48.8,0.0,70213.7,-25581.2,804.0,816.0,22.0,86.0,15.0,17.0,0.0,0.0,638.4,-33.633266,-70.610603,2020-03-02 08:13:21
0.0,0.0,10.0,61.0,41.0,83.0,24.0,3.33,20.0,3.322,0.0,59588.0,2399.7,-478.2,-11286.7,-12260.7,-689.8,-59.0,0.0,-524.9,-224.7,59.2,48.8,65.6,48.8,0.0,70213.7,-25581.2,808.0,816.0,22.0,86.0,15.0,17.0,0.0,0.0,638.5,-33.633266,-70.610603,2020-03-02 08:14:21
0.0,0.0,10.0,64.0,41.0,23.0,24.0,3.33,20.0,3.324,0.0,59588.0,2399.7,-478.2,-11286.7,-12260.7,-689.8,-59.0,0.0,-524.9,-224.7,59.2,48.8,65.6,48.8,0.0,70213.7,-25581.2,804.0,816.0,22.0,86.0,15.0,17.0,0.0,0.0,638.6,-33.633266,-70.610603,2020-03-02 08:15:21
0.0,0.0,10.0,57.0,41.0,83.0,24.0,3.33,20.0,3.324,0.0,59588.0,2399.7,-478.2,-11286.7,-12260.7,-689.8,-59.0,0.0,-524.9,-224.7,59.2,48.8,65.6,48.8,0.0,70213.7,-25581.2,804.0,820.0,22.0,86.0,15.0,17.0,0.0,0.0,638.7,-33.633266,-70.610603,2020-03-02 08:16:21
0.0,0.0,10.0,97.0,41.0,250.0,24.0,3.33,20.0,3.324,0.0,59588.0,2399.7,-478.2,-11286.7,-12260.7,-689.8,-59.0,0.0,-524.9,-224.7,59.2,48.8,65.6,48.8,0.0,70213.7,-25581.2,812.0,824.0,22.0,86.0,15.0,17.0,0.0,0.0,638.8,-33.633266,-70.610603,2020-03-02 08:17:21
0.0,0.0,10.0,64.0,41.0,48.0,24.0,3.331,20.0,3.325,0.0,59588.0,2399.7,-478.2,-11286.7,-12260.7,-689.8,-59.0,0.0,-524.9,-224.7,59.2,48.8,65.6,48.8,0.0,70213.7,-25581.2,804.0,816.0,22.0,86.0,15.0,17.0,0.0,0.0,638.8,-33.633266,-70.610603,2020-03-02 08:18:21
0.0,8.4,10.0,61.0,41.0,24.0,24.0,3.328,20.0,3.32,0.0,59588.1,2459.4,-478.2,-11325.2,-12265.1,-689.8,-59.0,0.0,-524.9,-224.7,59.2,48.8,65.6,48.8,0.0,70468.1,-25624.1,912.0,924.0,22.0,86.0,15.0,17.0,0.0,0.0,638.1,-33.633988,-70.610592,2020-03-02 08:19:21
0.0,1.7,10.0,97.0,41.0,24.0,24.0,3.33,20.0,3.324,0.0,59588.1,2459.4,-478.2,-11325.2,-12265.1,-689.8,-59.0,0.0,-524.9,-224.7,59.2,48.8,65.6,48.8,0.0,70516.8,-25624.1,1000.0,1000.0,22.0,86.0,15.0,17.0,0.0,0.0,638.6,-33.633988,-70.610592,2020-03-02 08:20:21
0.0,1.7,10.0,95.0,41.0,23.0,24.0,3.33,20.0,3.325,0.0,59588.1,2459.4,-478.2,-11325.2,-12265.1,-689.8,-59.0,0.0,-524.9,-224.7,59.2,48.8,65.6,48.8,0.0,70535.5,-25624.1,1000.0,1000.0,22.0,86.0,15.0,17.0,0.0,0.0,638.8,-33.633988,-70.610592,2020-03-02 08:21:21
73.0,50.9,10.0,95.0,41.0,81.0,24.0,3.325,20.0,3.315,0.0,59588.2,2489.0,-478.4,-11325.3,-12265.1,-689.8,-59.0,0.0,-525.2,-224.7,59.2,48.8,65.6,48.8,0.0,70662.5,-25624.6,856.0,868.0,22.0,86.0,15.0,17.0,0.0,3.0,637.5,-33.633886,-70.610894,2020-03-02 08:22:21
100.0,58.9,9.0,205.0,41.0,81.0,24.0,3.309,20.0,3.299,0.0,59588.6,2531.6,-480.8,-11342.3,-12299.6,-805.5,-59.0,0.0,-525.2,-224.7,59.2,48.8,65.6,48.8,0.0,71640.3,-25794.2,840.0,856.0,22.0,86.0,15.0,17.0,0.0,53.0,634.4,-33.63257,-70.609113,2020-03-02 08:23:21
97.0,70.5,9.0,95.0,41.0,81.0,24.0,3.308,20.0,3.296,0.0,59589.4,2531.6,-480.8,-11342.3,-12299.6,-805.5,-59.0,0.0,-525.2,-224.7,59.2,48.8,65.6,48.8,0.0,72397.9,-25794.2,840.0,860.0,22.0,86.0,15.0,17.0,0.0,53.0,634.1,-33.63036,-70.600698,2020-03-02 08:24:21
0.0,1.7,9.0,137.0,41.0,83.0,24.0,3.322,20.0,3.315,0.0,59590.2,2531.6,-480.8,-11358.2,-12431.2,-882.6,-59.0,0.0,-525.8,-225.5,59.2,48.8,65.6,48.8,22.0,73077.4,-26020.3,816.0,828.0,22.0,86.0,15.0,17.0,0.0,0.0,637.2,-33.624241,-70.597736,2020-03-02 08:25:21
0.0,12.6,28.0,95.0,41.0,81.0,25.0,3.314,20.0,3.299,0.0,59590.7,2550.2,-497.0,-11431.6,-12614.4,-916.3,-59.0,0.0,-533.9,-225.7,59.2,48.8,65.6,48.8,0.0,73995.3,-26335.1,788.0,804.0,22.0,85.0,15.0,17.0,0.0,25.0,635.0,-33.620551,-70.59849,2020-03-02 08:26:21
100.0,215.8,28.0,61.0,41.0,81.0,25.0,3.294,20.0,3.27,0.0,59591.3,2551.8,-497.8,-11538.7,-12776.0,-916.3,-59.0,0.0,-535.5,-225.9,59.2,48.8,65.6,48.8,0.0,74906.7,-26606.3,1000.0,1000.0,22.0,85.0,15.0,17.0,0.0,41.0,630.9,-33.615784,-70.599303,2020-03-02 08:27:21
0.0,2.5,28.0,138.0,41.0,83.0,25.0,3.32,20.0,3.314,0.0,59591.5,2586.9,-498.8,-11621.9,-12880.6,-916.3,-59.0,0.0,-537.5,-225.9,59.2,48.8,65.6,48.8,0.0,75180.7,-26797.2,964.0,980.0,22.0,85.0,15.0,17.0,0.0,15.0,636.9,-33.615039,-70.597821,2020-03-02 08:28:21
23.0,13.0,28.0,63.0,41.0,23.0,25.0,3.322,20.0,3.315,0.0,59591.6,2603.6,-499.1,-11630.0,-12952.3,-916.3,-59.0,0.0,-537.5,-225.9,59.2,48.8,65.6,48.8,0.0,75445.1,-26877.2,908.0,908.0,22.0,85.0,16.0,17.0,0.0,2.0,637.2,-33.614822,-70.596399,2020-03-02 08:29:21
0.0,-277.9,28.0,81.0,41.0,250.0,25.0,3.355,20.0,3.331,0.0,59591.9,2637.4,-499.2,-11671.4,-13031.7,-916.3,-59.0,0.0,-541.6,-225.9,59.2,48.8,65.6,48.8,24.0,76220.2,-27002.3,880.0,904.0,22.0,85.0,16.0,17.0,0.0,41.0,641.0,-33.615978,-70.59405,2020-03-02 08:30:21
100.0,216.7,28.0,61.0,41.0,81.0,25.0,3.295,20.0,3.271,0.0,59592.3,2646.6,-504.2,-11779.9,-13213.5,-981.2,-59.0,0.0,-548.4,-225.9,59.2,48.8,65.6,48.8,0.0,77004.4,-27369.5,856.0,876.0,22.0,85.0,16.0,17.0,0.0,36.0,631.0,-33.616334,-70.590149,2020-03-02 08:31:21
100.0,234.8,28.0,95.0,41.0,81.0,25.0,3.295,20.0,3.271,0.0,59593.0,2656.6,-509.7,-11844.6,-13494.2,-991.6,-59.0,0.0,-567.8,-227.1,59.2,48.8,65.6,48.8,0.0,78105.3,-27751.2,828.0,856.0,22.0,84.0,16.0,17.0,0.0,26.0,631.2,-33.614965,-70.583747,2020-03-02 08:32:21
0.0,1.2,28.0,64.0,41.0,24.0,25.0,3.319,20.0,3.311,0.0,59593.5,2662.6,-510.2,-11890.2,-13725.1,-1056.7,-59.0,0.0,-572.2,-228.9,59.2,48.8,65.6,48.8,14.0,79071.7,-28099.7,804.0,828.0,22.0,84.0,16.0,17.0,0.0,3.0,636.4,-33.614253,-70.578741,2020-03-02 08:33:21
100.0,220.1,28.0,61.0,41.0,81.0,25.0,3.299,20.0,3.277,0.0,59593.7,2680.5,-514.0,-11943.5,-13830.7,-1099.5,-59.0,0.0,-578.6,-229.9,59.2,48.8,65.6,48.8,0.0,79679.8,-28312.7,776.0,804.0,22.0,84.0,16.0,17.0,0.0,22.0,632.0,-33.614032,-70.576602,2020-03-02 08:34:21
35.0,6.6,28.0,138.0,41.0,83.0,25.0,3.321,20.0,3.315,0.0,59593.8,2722.3,-514.0,-11983.5,-13886.1,-1099.5,-59.0,0.0,-579.0,-229.9,59.2,48.8,65.6,48.8,0.0,79919.8,-28408.4,988.0,1000.0,22.0,84.0,16.0,17.0,0.0,0.0,637.1,-33.613892,-70.575617,2020-03-02 08:35:21
0.0,1.9,28.0,49.0,41.0,14.0,25.0,3.32,20.0,3.315,0.0,59594.1,2766.5,-514.0,-12021.7,-14057.6,-1099.5,-59.0,0.0,-579.0,-229.9,59.2,48.8,65.6,48.8,22.0,80529.3,-28618.2,908.0,920.0,22.0,84.0,16.0,17.0,0.0,0.0,636.9,-33.612521,-70.574345,2020-03-02 08:36:21
0.0,-5.3,28.0,64.0,41.0,83.0,25.0,3.315,20.0,3.308,0.0,59594.1,2789.2,-514.1,-12021.7,-14057.6,-1099.5,-59.0,0.0,-579.3,-229.9,59.2,48.8,65.6,48.8,9.0,80812.5,-28618.7,896.0,908.0,22.0,84.0,16.0,17.0,0.0,39.0,635.8,-33.612161,-70.574421,2020-03-02 08:37:21
0.0,-82.8,28.0,161.0,41.0,249.0,25.0,3.333,20.0,3.324,0.0,59594.3,2809.7,-522.6,-12098.9,-14173.2,-1099.5,-59.0,0.0,-579.3,-229.9,59.2,48.8,65.6,48.8,18.0,81057.4,-28820.0,816.0,828.0,22.0,84.0,16.0,17.0,0.0,21.0,638.8,-33.611087,-70.574713,2020-03-02 08:38:21
0.0,1.9,28.0,97.0,41.0,23.0,25.0,3.325,20.0,3.319,0.0,59594.4,2829.3,-525.8,-12180.9,-14183.4,-1099.5,-59.0,0.0,-580.9,-230.6,59.2,48.8,65.6,48.8,11.0,81215.0,-28917.5,788.0,804.0,22.0,84.0,16.0,17.0,0.0,0.0,637.7,-33.609569,-70.575042,2020-03-02 08:39:21
0.0,2.7,28.0,97.0,41.0,24.0,25.0,3.32,20.0,3.315,0.0,59594.6,2849.3,-526.2,-12214.1,-14183.4,-1099.5,-59.0,0.0,-587.8,-230.7,59.2,48.8,65.6,48.8,0.0,81532.6,-28958.3,776.0,796.0,22.0,84.0,16.0,17.0,0.0,33.0,636.9,-33.60786,-70.575389,2020-03-02 08:40:21
25.0,21.6,28.0,137.0,41.0,214.0,25.0,3.322,20.0,3.315,0.0,59594.9,2884.4,-536.2,-12257.0,-14232.7,-1099.5,-59.0,0.0,-591.4,-230.7,59.2,48.8,65.6,48.8,0.0,81733.6,-29065.5,992.0,1000.0,22.0,84.0,17.0,17.0,0.0,3.0,637.3,-33.605869,-70.575913,2020-03-02 08:41:21
0.0,44.9,28.0,205.0,41.0,81.0,25.0,3.314,20.0,3.3,0.0,59595.2,2914.5,-544.8,-12382.5,-14373.2,-1099.5,-59.0,0.0,-592.8,-231.1,59.2,48.8,65.6,48.8,0.0,82335.5,-29347.3,948.0,960.0,22.0,84.0,17.0,17.0,0.0,20.0,635.1,-33.603327,-70.576982,2020-03-02 08:42:21
0.0,1.9,28.0,137.0,41.0,83.0,25.0,3.326,20.0,3.32,0.0,59595.5,2914.5,-578.8,-12478.4,-14373.2,-1099.5,-59.0,0.0,-594.3,-232.0,59.2,48.8,65.6,48.8,17.0,82590.4,-29486.1,880.0,896.0,22.0,84.0,17.0,17.0,0.0,0.0,637.9,-33.600783,-70.577509,2020-03-02 08:43:21
0.0,1.9,28.0,64.0,41.0,48.0,25.0,3.328,20.0,3.32,0.0,59595.6,2940.3,-578.8,-12480.9,-14373.2,-1099.5,-59.0,0.0,-594.3,-232.0,59.2,48.8,65.6,48.8,15.0,82642.7,-29488.5,864.0,868.0,22.0,84.0,17.0,17.0,0.0,0.0,638.1,-33.600783,-70.577509,2020-03-02 08:44:21
100.0,17.5,28.0,61.0,41.0,214.0,25.0,3.316,20.0,3.309,0.0,59596.1,2962.0,-581.4,-12529.6,-14385.3,-1099.5,-59.0,0.0,-599.3,-236.3,59.2,48.8,65.6,48.8,0.0,83406.6,-29561.3,856.0,868.0,22.0,84.0,17.0,17.0,0.0,54.0,636.0,-33.596528,-70.57837,2020-03-02 08:45:21
100.0,132.9,28.0,61.0,41.0,81.0,25.0,3.322,20.0,3.308,0.0,59596.9,2962.0,-610.3,-12608.6,-14517.6,-1099.5,-59.0,0.0,-604.1,-236.7,59.2,48.8,65.6,48.8,0.0,83554.1,-29811.5,828.0,840.0,22.0,84.0,17.0,17.0,0.0,25.0,636.8,-33.589362,-70.579681,2020-03-02 08:46:21
