Acelerador,Corriente Instantanea,Odómetro,P. Cons. Ini Mov.,P. Gen. Freno Umbral 1,P. Gen. Freno Umbral 2,P. Gen. Freno Umbral 3,P. Gen. Freno Umbral 4,P. Gen. Freno Umbral 5,P. Gen. Freno Umbral 6,P. Gen. Retardador,P. Gen. TPS en uso,Pedal de Freno,Potencia Total Consumida,Potencia Total Generada,Presión Aire 1,Presión Aire 2,SOC,Temperatura de Motor,Velocidad,Voltaje Instantaneo,latitud,longitud,hora
0.0,0.0,72063.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,928.0,936.0,100.0,24.0,0.0,640.9,-33.633217,-70.6105,2020-03-01 15:06:01
0.0,0.0,72063.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,936.0,936.0,100.0,24.0,0.0,640.9,-33.633135,-70.610572,2020-03-01 15:07:03
0.0,0.0,72063.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,936.0,936.0,100.0,24.0,0.0,640.9,-33.633135,-70.610572,2020-03-01 15:08:03
0.0,0.0,72063.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,936.0,936.0,100.0,24.0,0.0,640.8,-33.633135,-70.610572,2020-03-01 15:12:03
0.0,0.0,72063.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,936.0,936.0,100.0,24.0,0.0,640.8,-33.633135,-70.610572,2020-03-01 15:13:03
0.0,0.0,72063.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,936.0,936.0,100.0,24.0,0.0,640.8,-33.633135,-70.610572,2020-03-01 15:14:03
0.0,0.0,72063.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,936.0,936.0,100.0,24.0,0.0,640.8,-33.633135,-70.610572,2020-03-01 15:15:03
0.0,0.0,72063.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,936.0,936.0,100.0,24.0,0.0,640.7,-33.633135,-70.610572,2020-03-01 15:16:03
0.0,0.0,72063.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,936.0,936.0,100.0,24.0,0.0,640.7,-33.633135,-70.610572,2020-03-01 15:17:03
0.0,0.0,72063.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,928.0,936.0,100.0,24.0,0.0,640.7,-33.633135,-70.610572,2020-03-01 15:18:03
0.0,0.0,72063.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,936.0,936.0,100.0,24.0,0.0,640.7,-33.633135,-70.610572,2020-03-01 15:19:03
0.0,0.0,72063.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,936.0,936.0,100.0,24.0,0.0,640.6,-33.633135,-70.610572,2020-03-01 15:20:03
0.0,0.0,72063.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,936.0,936.0,100.0,24.0,0.0,640.6,-33.633135,-70.610572,2020-03-01 15:21:03
0.0,0.0,72063.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,936.0,936.0,100.0,24.0,0.0,640.6,-33.633135,-70.610572,2020-03-01 15:22:03
0.0,0.0,72063.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,936.0,936.0,100.0,24.0,0.0,640.5,-33.633135,-70.610572,2020-03-01 15:23:03
0.0,0.0,72063.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,936.0,936.0,100.0,24.0,0.0,640.5,-33.633135,-70.610572,2020-03-01 15:24:03
0.0,0.0,72063.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,936.0,936.0,100.0,25.0,0.0,640.5,-33.633135,-70.610572,2020-03-01 15:25:03
0.0,0.0,72063.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,936.0,936.0,100.0,24.0,0.0,640.5,-33.633135,-70.610572,2020-03-01 15:26:03
0.0,0.0,72063.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,936.0,936.0,100.0,25.0,0.0,640.5,-33.633135,-70.610572,2020-03-01 15:27:03
0.0,0.0,72063.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,928.0,936.0,100.0,25.0,0.0,640.5,-33.633135,-70.610572,2020-03-01 15:28:03
0.0,0.0,72063.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,936.0,936.0,100.0,25.0,0.0,640.4,-33.633135,-70.610572,2020-03-01 15:29:03
0.0,0.0,72063.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,936.0,936.0,100.0,25.0,0.0,640.4,-33.633135,-70.610572,2020-03-01 15:30:03
