Acelerador,Corriente Instantanea,Odómetro,P. Cons. Ini Mov.,P. Gen. Freno Umbral 1,P. Gen. Freno Umbral 2,P. Gen. Freno Umbral 3,P. Gen. Freno Umbral 4,P. Gen. Freno Umbral 5,P. Gen. Freno Umbral 6,P. Gen. Retardador,P. Gen. TPS en uso,Pedal de Freno,Potencia Total Consumida,Potencia Total Generada,Presión Aire 1,Presión Aire 2,SOC,Temperatura de Motor,Velocidad,Voltaje Instantaneo,latitud,longitud,hora
0.0,0.0,55019.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,952.0,948.0,100.0,25.0,0.0,640.9,-33.633438,-70.610583,2020-03-01 15:00:08
0.0,0.0,55019.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,948.0,952.0,100.0,25.0,0.0,640.9,-33.633607,-70.610523,2020-03-01 15:01:08
0.0,0.0,55019.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,948.0,948.0,100.0,25.0,0.0,640.8,-33.633607,-70.610523,2020-03-01 15:02:08
0.0,0.0,55019.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,948.0,948.0,100.0,25.0,0.0,640.8,-33.633607,-70.610523,2020-03-01 15:03:08
0.0,0.0,55019.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,948.0,948.0,100.0,25.0,0.0,640.7,-33.633607,-70.610523,2020-03-01 15:04:08
0.0,0.0,55019.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,952.0,948.0,100.0,25.0,0.0,640.7,-33.633607,-70.610523,2020-03-01 15:05:08
0.0,0.0,55019.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,948.0,956.0,100.0,25.0,0.0,640.7,-33.633607,-70.610523,2020-03-01 15:06:08
0.0,0.0,55019.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,948.0,948.0,100.0,25.0,0.0,640.7,-33.633607,-70.610523,2020-03-01 15:07:08
0.0,0.0,55019.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,948.0,948.0,100.0,25.0,0.0,640.7,-33.633607,-70.610523,2020-03-01 15:08:08
0.0,0.0,55019.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,948.0,952.0,100.0,25.0,0.0,640.5,-33.633607,-70.610523,2020-03-01 15:12:08
0.0,0.0,55019.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,948.0,952.0,100.0,25.0,0.0,640.5,-33.633607,-70.610523,2020-03-01 15:13:08
