Acelerador,Corriente Instantanea,Odómetro,P. Cons. Ini Mov.,P. Gen. Freno Umbral 1,P. Gen. Freno Umbral 2,P. Gen. Freno Umbral 3,P. Gen. Freno Umbral 4,P. Gen. Freno Umbral 5,P. Gen. Freno Umbral 6,P. Gen. Retardador,P. Gen. TPS en uso,Pedal de Freno,Potencia Total Consumida,Potencia Total Generada,Presión Aire 1,Presión Aire 2,SOC,Temperatura de Motor,Velocidad,Voltaje Instantaneo,latitud,longitud,hora
0.0,0.0,64974.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,1000.0,100.0,24.0,0.0,640.8,-33.63311,-70.610656,2020-03-01 15:05:40
0.0,0.0,64974.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,1000.0,100.0,24.0,0.0,640.8,-33.63311,-70.610656,2020-03-01 15:06:40
0.0,0.0,64974.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,1000.0,100.0,24.0,0.0,640.8,-33.63311,-70.610656,2020-03-01 15:07:40
0.0,0.0,64974.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,1000.0,100.0,25.0,0.0,640.6,-33.63311,-70.610656,2020-03-01 15:12:40
0.0,0.0,64974.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,1000.0,100.0,25.0,0.0,640.6,-33.63311,-70.610656,2020-03-01 15:13:40
0.0,0.0,64974.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,1000.0,100.0,25.0,0.0,640.5,-33.63311,-70.610656,2020-03-01 15:14:40
0.0,0.0,64974.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,1000.0,100.0,25.0,0.0,640.5,-33.63311,-70.610656,2020-03-01 15:15:40
0.0,0.0,64974.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,1000.0,100.0,25.0,0.0,640.5,-33.63311,-70.610656,2020-03-01 15:16:40
0.0,0.0,64974.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,1000.0,100.0,25.0,0.0,640.5,-33.63311,-70.610656,2020-03-01 15:17:40
0.0,0.0,64974.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,1000.0,100.0,25.0,0.0,640.5,-33.63311,-70.610656,2020-03-01 15:18:40
0.0,0.0,64974.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,1000.0,100.0,25.0,0.0,640.4,-33.63311,-70.610656,2020-03-01 15:19:40
0.0,0.0,64974.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,1000.0,100.0,25.0,0.0,640.4,-33.63311,-70.610656,2020-03-01 15:20:40
0.0,0.0,64974.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,1000.0,100.0,25.0,0.0,640.4,-33.63311,-70.610656,2020-03-01 15:21:40
0.0,0.0,64974.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,1000.0,100.0,25.0,0.0,640.4,-33.63311,-70.610656,2020-03-01 15:22:40
0.0,0.0,64974.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,1000.0,100.0,25.0,0.0,640.3,-33.63311,-70.610656,2020-03-01 15:23:40
0.0,0.0,64974.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,1000.0,100.0,25.0,0.0,640.3,-33.63311,-70.610656,2020-03-01 15:24:40
0.0,0.0,64974.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,1000.0,100.0,25.0,0.0,640.3,-33.63311,-70.610656,2020-03-01 15:25:40
0.0,0.0,64974.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,1000.0,100.0,25.0,0.0,640.3,-33.63311,-70.610656,2020-03-01 15:26:40
0.0,0.0,64974.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,1000.0,100.0,25.0,0.0,640.3,-33.63311,-70.610656,2020-03-01 15:27:40
0.0,0.0,64974.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,1000.0,100.0,25.0,0.0,640.3,-33.63311,-70.610656,2020-03-01 15:28:40
0.0,0.0,64974.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,1000.0,100.0,25.0,0.0,640.2,-33.63311,-70.610656,2020-03-01 15:29:40
0.0,0.0,64974.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,1000.0,100.0,25.0,0.0,640.2,-33.63311,-70.610656,2020-03-01 15:30:40
0.0,0.0,64974.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,1000.0,100.0,25.0,0.0,640.2,-33.63311,-70.610656,2020-03-01 15:31:40
0.0,0.0,64974.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,1000.0,100.0,25.0,0.0,640.2,-33.63311,-70.610656,2020-03-01 15:32:40
0.0,0.0,64974.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,1000.0,100.0,25.0,0.0,640.1,-33.63311,-70.610656,2020-03-01 15:33:40
0.0,0.0,64974.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,1000.0,100.0,25.0,0.0,640.1,-33.63311,-70.610656,2020-03-01 15:33:40
0.0,0.0,64974.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,1000.0,100.0,25.0,0.0,640.1,-33.63311,-70.610656,2020-03-01 15:35:40
0.0,0.0,64974.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,1000.0,100.0,25.0,0.0,640.1,-33.63311,-70.610656,2020-03-01 15:36:40
0.0,0.0,64974.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,1000.0,100.0,25.0,0.0,640.1,-33.63311,-70.610656,2020-03-01 15:37:40
