Acelerador,Corriente Instantanea,Odómetro,P. Cons. Ini Mov.,P. Gen. Freno Umbral 1,P. Gen. Freno Umbral 2,P. Gen. Freno Umbral 3,P. Gen. Freno Umbral 4,P. Gen. Freno Umbral 5,P. Gen. Freno Umbral 6,P. Gen. Retardador,P. Gen. TPS en uso,Pedal de Freno,Potencia Total Consumida,Potencia Total Generada,Presión Aire 1,Presión Aire 2,SOC,Temperatura de Motor,Velocidad,Voltaje Instantaneo,latitud,longitud,hora
0.0,0.0,65334.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,904.0,920.0,98.0,25.0,0.0,640.8,-33.633242,-70.610594,2020-03-01 15:04:09
0.0,0.0,65334.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,908.0,920.0,98.0,25.0,0.0,640.8,-33.633242,-70.610594,2020-03-01 15:05:09
0.0,0.0,65334.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,908.0,920.0,98.0,25.0,0.0,640.7,-33.633242,-70.610594,2020-03-01 15:06:09
0.0,0.0,65334.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,908.0,924.0,98.0,25.0,0.0,640.7,-33.633242,-70.610594,2020-03-01 15:07:09
0.0,0.0,65334.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,908.0,928.0,98.0,25.0,0.0,640.7,-33.633242,-70.610594,2020-03-01 15:08:09
0.0,0.0,65334.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,904.0,928.0,98.0,25.0,0.0,640.6,-33.633242,-70.610594,2020-03-01 15:12:09
0.0,0.0,65334.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,908.0,928.0,98.0,25.0,0.0,640.6,-33.633242,-70.610594,2020-03-01 15:13:09
0.0,0.0,65334.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,908.0,924.0,98.0,25.0,0.0,640.6,-33.633242,-70.610594,2020-03-01 15:14:09
0.0,0.0,65334.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,908.0,920.0,98.0,25.0,0.0,640.6,-33.633242,-70.610594,2020-03-01 15:15:09
0.0,0.0,65334.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,908.0,928.0,98.0,25.0,0.0,640.6,-33.633242,-70.610594,2020-03-01 15:16:09
0.0,0.0,65334.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,900.0,920.0,98.0,25.0,0.0,640.6,-33.633242,-70.610594,2020-03-01 15:17:09
0.0,0.0,65334.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,904.0,924.0,98.0,25.0,0.0,640.6,-33.633242,-70.610594,2020-03-01 15:18:09
0.0,0.0,65334.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,904.0,920.0,98.0,25.0,0.0,640.6,-33.633242,-70.610594,2020-03-01 15:19:09
0.0,0.0,65334.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,908.0,936.0,98.0,25.0,0.0,640.6,-33.633242,-70.610594,2020-03-01 15:20:09
0.0,0.0,65334.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,908.0,932.0,98.0,25.0,0.0,640.6,-33.633242,-70.610594,2020-03-01 15:21:09
0.0,0.0,65334.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,900.0,920.0,98.0,25.0,0.0,640.6,-33.633242,-70.610594,2020-03-01 15:22:09
0.0,0.0,65334.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,908.0,936.0,98.0,25.0,0.0,640.6,-33.633242,-70.610594,2020-03-01 15:23:09
0.0,0.0,65334.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,908.0,932.0,98.0,25.0,0.0,640.6,-33.633242,-70.610594,2020-03-01 15:24:09
0.0,0.0,65334.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,908.0,924.0,98.0,25.0,0.0,640.5,-33.633242,-70.610594,2020-03-01 15:25:09
0.0,0.0,65334.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,908.0,924.0,98.0,25.0,0.0,640.5,-33.633242,-70.610594,2020-03-01 15:26:09
0.0,0.0,65334.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,900.0,924.0,98.0,25.0,0.0,640.4,-33.633242,-70.610594,2020-03-01 15:27:09
0.0,0.0,65334.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,904.0,920.0,98.0,25.0,0.0,640.5,-33.633242,-70.610594,2020-03-01 15:28:09
0.0,0.0,65334.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,908.0,920.0,98.0,25.0,0.0,640.5,-33.633242,-70.610594,2020-03-01 15:29:09
0.0,0.0,65334.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,900.0,920.0,98.0,25.0,0.0,640.5,-33.633242,-70.610594,2020-03-01 15:30:09
0.0,0.0,65334.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,908.0,920.0,98.0,25.0,0.0,640.4,-33.633242,-70.610594,2020-03-01 15:31:09
