Acelerador,Corriente Instantanea,Odómetro,P. Cons. Ini Mov.,P. Gen. Freno Umbral 1,P. Gen. Freno Umbral 2,P. Gen. Freno Umbral 3,P. Gen. Freno Umbral 4,P. Gen. Freno Umbral 5,P. Gen. Freno Umbral 6,P. Gen. Retardador,P. Gen. TPS en uso,Pedal de Freno,Potencia Total Consumida,Potencia Total Generada,Presión Aire 1,Presión Aire 2,SOC,Temperatura de Motor,Velocidad,Voltaje Instantaneo,latitud,longitud,hora
0.0,0.0,63766.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,956.0,980.0,100.0,27.0,0.0,640.5,-33.633117,-70.610206,2020-03-01 15:12:08
0.0,0.0,63766.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,952.0,972.0,100.0,27.0,0.0,640.5,-33.633117,-70.610206,2020-03-01 15:13:08
0.0,0.0,63766.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,952.0,972.0,100.0,27.0,0.0,640.4,-33.633117,-70.610206,2020-03-01 15:14:08
0.0,0.0,63766.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,948.0,984.0,100.0,27.0,0.0,640.4,-33.633117,-70.610206,2020-03-01 15:15:08
0.0,0.0,63766.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,956.0,972.0,100.0,27.0,0.0,640.4,-33.633117,-70.610206,2020-03-01 15:16:08
0.0,0.0,63766.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,948.0,972.0,100.0,27.0,0.0,640.4,-33.633117,-70.610206,2020-03-01 15:17:08
0.0,0.0,63766.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,948.0,972.0,100.0,27.0,0.0,640.4,-33.633117,-70.610206,2020-03-01 15:18:08
0.0,0.0,63766.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,948.0,972.0,100.0,27.0,0.0,640.4,-33.633117,-70.610206,2020-03-01 15:19:08
0.0,0.0,63766.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,948.0,972.0,100.0,27.0,0.0,640.4,-33.633117,-70.610206,2020-03-01 15:20:08
0.0,0.0,63766.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,948.0,972.0,100.0,27.0,0.0,640.4,-33.633117,-70.610206,2020-03-01 15:21:08
