Acelerador,Corriente Instantanea,Odómetro,P. Cons. Ini Mov.,P. Gen. Freno Umbral 1,P. Gen. Freno Umbral 2,P. Gen. Freno Umbral 3,P. Gen. Freno Umbral 4,P. Gen. Freno Umbral 5,P. Gen. Freno Umbral 6,P. Gen. Retardador,P. Gen. TPS en uso,Pedal de Freno,Potencia Total Consumida,Potencia Total Generada,Presión Aire 1,Presión Aire 2,SOC,Temperatura de Motor,Velocidad,Voltaje Instantaneo,latitud,longitud,hora
0.0,0.0,57201.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,844.0,868.0,99.0,25.0,0.0,640.5,-33.633134,-70.610368,2020-03-01 15:14:01
0.0,0.0,57201.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,840.0,868.0,99.0,25.0,0.0,640.4,-33.633134,-70.610368,2020-03-01 15:15:01
0.0,0.0,57201.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,840.0,868.0,99.0,25.0,0.0,640.4,-33.633134,-70.610368,2020-03-01 15:16:01
0.0,0.0,57201.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,840.0,868.0,99.0,25.0,0.0,640.4,-33.633134,-70.610368,2020-03-01 15:17:01
0.0,0.0,57201.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,840.0,868.0,99.0,25.0,0.0,640.3,-33.633134,-70.610368,2020-03-01 15:18:01
0.0,0.0,57201.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,840.0,868.0,99.0,25.0,0.0,640.3,-33.633134,-70.610368,2020-03-01 15:19:01
0.0,0.0,57201.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,840.0,868.0,99.0,25.0,0.0,640.3,-33.633134,-70.610368,2020-03-01 15:20:01
0.0,0.0,57201.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,840.0,868.0,99.0,25.0,0.0,640.3,-33.633134,-70.610368,2020-03-01 15:21:01
0.0,0.0,57201.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,840.0,868.0,99.0,25.0,0.0,640.3,-33.633134,-70.610368,2020-03-01 15:22:01
0.0,0.0,57201.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,844.0,868.0,99.0,25.0,0.0,640.3,-33.633134,-70.610368,2020-03-01 15:23:01
0.0,0.0,57201.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,844.0,868.0,99.0,25.0,0.0,640.3,-33.633134,-70.610368,2020-03-01 15:24:01
0.0,0.0,57201.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,840.0,868.0,99.0,25.0,0.0,640.3,-33.633134,-70.610368,2020-03-01 15:25:01
0.0,0.0,57201.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,848.0,868.0,99.0,25.0,0.0,640.2,-33.633134,-70.610368,2020-03-01 15:26:01
0.0,0.0,57201.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,840.0,868.0,99.0,25.0,0.0,640.2,-33.633134,-70.610368,2020-03-01 15:27:01
0.0,0.0,57201.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,840.0,868.0,99.0,25.0,0.0,640.2,-33.633134,-70.610368,2020-03-01 15:28:01
0.0,0.0,57201.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,844.0,868.0,99.0,25.0,0.0,640.1,-33.633134,-70.610368,2020-03-01 15:29:01
0.0,0.0,57201.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,840.0,868.0,99.0,25.0,0.0,640.1,-33.633134,-70.610368,2020-03-01 15:30:01
0.0,0.0,57201.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,840.0,868.0,99.0,25.0,0.0,640.1,-33.633134,-70.610368,2020-03-01 15:31:01
0.0,0.0,57201.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,840.0,868.0,99.0,25.0,0.0,640.1,-33.633134,-70.610368,2020-03-01 15:32:01
0.0,0.0,57201.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,840.0,868.0,99.0,25.0,0.0,640.1,-33.633134,-70.610368,2020-03-01 15:33:01
0.0,0.0,57201.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,840.0,868.0,99.0,25.0,0.0,640.1,-33.633134,-70.610368,2020-03-01 15:34:01
0.0,0.0,57201.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,840.0,868.0,99.0,25.0,0.0,640.1,-33.633134,-70.610368,2020-03-01 15:35:01
0.0,0.0,57201.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,840.0,868.0,99.0,25.0,0.0,640.1,-33.633134,-70.610368,2020-03-01 15:36:01
0.0,0.0,57201.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,840.0,868.0,99.0,25.0,0.0,640.1,-33.633134,-70.610368,2020-03-01 15:37:01
