Acelerador,Corriente Instantanea,Odómetro,P. Cons. Ini Mov.,P. Gen. Freno Umbral 1,P. Gen. Freno Umbral 2,P. Gen. Freno Umbral 3,P. Gen. Freno Umbral 4,P. Gen. Freno Umbral 5,P. Gen. Freno Umbral 6,P. Gen. Retardador,P. Gen. TPS en uso,Pedal de Freno,Potencia Total Consumida,Potencia Total Generada,Presión Aire 1,Presión Aire 2,SOC,Temperatura de Motor,Velocidad,Voltaje Instantaneo,latitud,longitud,hora
0.0,0.0,59543.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,972.0,972.0,100.0,25.0,0.0,640.9,-33.633345,-70.610664,2020-03-01 15:02:47
0.0,0.0,59543.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,972.0,972.0,100.0,25.0,0.0,640.8,-33.633345,-70.610664,2020-03-01 15:03:47
0.0,0.0,59543.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,972.0,972.0,100.0,25.0,0.0,640.8,-33.633345,-70.610664,2020-03-01 15:04:47
0.0,0.0,59543.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,972.0,972.0,100.0,26.0,0.0,640.8,-33.633345,-70.610664,2020-03-01 15:05:47
0.0,0.0,59543.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,972.0,972.0,100.0,26.0,0.0,640.8,-33.633345,-70.610664,2020-03-01 15:06:47
0.0,0.0,59543.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,972.0,964.0,100.0,26.0,0.0,640.8,-33.633345,-70.610664,2020-03-01 15:07:47
0.0,0.0,59543.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,972.0,972.0,100.0,26.0,0.0,640.7,-33.633345,-70.610664,2020-03-01 15:11:47
0.0,0.0,59543.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,976.0,972.0,100.0,26.0,0.0,640.6,-33.633345,-70.610664,2020-03-01 15:12:47
0.0,0.0,59543.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,972.0,972.0,100.0,26.0,0.0,640.6,-33.633345,-70.610664,2020-03-01 15:13:47
0.0,0.0,59543.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,972.0,972.0,100.0,26.0,0.0,640.6,-33.633345,-70.610664,2020-03-01 15:14:47
