Acelerador,Corriente Instantanea,Odómetro,P. Cons. Ini Mov.,P. Gen. Freno Umbral 1,P. Gen. Freno Umbral 2,P. Gen. Freno Umbral 3,P. Gen. Freno Umbral 4,P. Gen. Freno Umbral 5,P. Gen. Freno Umbral 6,P. Gen. Retardador,P. Gen. TPS en uso,Pedal de Freno,Potencia Total Consumida,Potencia Total Generada,Presión Aire 1,Presión Aire 2,SOC,Temperatura de Motor,Velocidad,Voltaje Instantaneo,latitud,longitud,hora
0.0,2.2,53125.4,5771.7,-701.5,-37380.5,-19044.9,-75.6,0.0,0.0,-1170.1,-107.3,15.0,154834.0,-58545.0,824.0,824.0,70.0,73.0,2.0,633.2,-33.633141,-70.610546,2020-02-03 11:31:21
0.0,2.2,53125.4,5771.7,-701.5,-37380.5,-19044.9,-75.6,0.0,0.0,-1170.1,-107.3,15.0,154834.0,-58545.0,824.0,824.0,70.0,73.0,2.0,633.2,-33.633141,-70.610546,2020-02-03 11:31:21
0.0,2.2,53125.4,5771.7,-701.5,-37380.5,-19044.9,-75.6,0.0,0.0,-1170.1,-107.3,15.0,154834.0,-58545.0,824.0,824.0,70.0,73.0,2.0,633.2,-33.633141,-70.610546,2020-02-03 11:31:21
0.0,2.2,53125.4,5771.7,-701.5,-37380.5,-19044.9,-75.6,0.0,0.0,-1170.1,-107.3,15.0,154834.0,-58545.0,824.0,824.0,70.0,73.0,2.0,633.2,-33.633141,-70.610546,2020-02-03 11:31:21
0.0,2.2,53125.4,5771.7,-701.5,-37380.5,-19044.9,-75.6,0.0,0.0,-1170.1,-107.3,15.0,154834.0,-58545.0,824.0,824.0,70.0,73.0,2.0,633.2,-33.633141,-70.610546,2020-02-03 11:31:21
0.0,2.2,53125.4,5771.7,-701.5,-37380.5,-19044.9,-75.6,0.0,0.0,-1170.1,-107.3,15.0,154834.0,-58545.0,824.0,824.0,70.0,73.0,2.0,633.2,-33.633141,-70.610546,2020-02-03 11:31:21
0.0,2.2,53125.4,5771.7,-701.5,-37380.5,-19044.9,-75.6,0.0,0.0,-1170.1,-107.3,15.0,154834.0,-58545.0,824.0,824.0,70.0,73.0,2.0,633.2,-33.633141,-70.610546,2020-02-03 11:31:21
0.0,2.2,53125.4,5771.7,-701.5,-37380.5,-19044.9,-75.6,0.0,0.0,-1170.1,-107.3,15.0,154834.0,-58545.0,824.0,824.0,70.0,73.0,2.0,633.2,-33.633141,-70.610546,2020-02-03 11:31:21
0.0,2.2,53125.4,5771.7,-701.5,-37380.5,-19044.9,-75.6,0.0,0.0,-1170.1,-107.3,15.0,154834.0,-58545.0,824.0,824.0,70.0,73.0,2.0,633.2,-33.633141,-70.610546,2020-02-03 11:31:21
0.0,2.2,53125.4,5771.7,-701.5,-37380.5,-19044.9,-75.6,0.0,0.0,-1170.1,-107.3,15.0,154834.0,-58545.0,824.0,824.0,70.0,73.0,2.0,633.2,-33.633141,-70.610546,2020-02-03 11:31:21
0.0,2.2,53125.4,5771.7,-701.5,-37380.5,-19044.9,-75.6,0.0,0.0,-1170.1,-107.3,15.0,154834.0,-58545.0,824.0,824.0,70.0,73.0,2.0,633.2,-33.633141,-70.610546,2020-02-03 11:31:21
0.0,2.2,53125.4,5771.7,-701.5,-37380.5,-19044.9,-75.6,0.0,0.0,-1170.1,-107.3,15.0,154834.0,-58545.0,824.0,824.0,70.0,73.0,2.0,633.2,-33.633141,-70.610546,2020-02-03 11:31:21
0.0,2.2,53125.4,5771.7,-701.5,-37380.5,-19044.9,-75.6,0.0,0.0,-1170.1,-107.3,15.0,154834.0,-58545.0,824.0,824.0,70.0,73.0,2.0,633.2,-33.633141,-70.610546,2020-02-03 11:31:21
0.0,2.2,53125.4,5771.7,-701.5,-37380.5,-19044.9,-75.6,0.0,0.0,-1170.1,-107.3,15.0,154834.0,-58545.0,824.0,824.0,70.0,73.0,2.0,633.2,-33.633141,-70.610546,2020-02-03 11:31:21
0.0,2.2,53125.4,5771.7,-701.5,-37380.5,-19044.9,-75.6,0.0,0.0,-1170.1,-107.3,15.0,154834.0,-58545.0,824.0,824.0,70.0,73.0,2.0,633.2,-33.633141,-70.610546,2020-02-03 11:31:21
0.0,2.2,53125.4,5771.7,-701.5,-37380.5,-19044.9,-75.6,0.0,0.0,-1170.1,-107.3,15.0,154834.0,-58545.0,824.0,824.0,70.0,73.0,2.0,633.2,-33.633141,-70.610546,2020-02-03 11:31:21
0.0,2.2,53125.4,5771.7,-701.5,-37380.5,-19044.9,-75.6,0.0,0.0,-1170.1,-107.3,15.0,154834.0,-58545.0,824.0,824.0,70.0,73.0,2.0,633.2,-33.633141,-70.610546,2020-02-03 11:31:21
0.0,2.2,53125.4,5771.7,-701.5,-37380.5,-19044.9,-75.6,0.0,0.0,-1170.1,-107.3,15.0,154834.0,-58545.0,824.0,824.0,70.0,73.0,2.0,633.2,-33.633141,-70.610546,2020-02-03 11:31:21
