Acelerador,Autonomía,Corriente Instantanea,Odómetro,P. Cons. Ini Mov.,P. Gen. Freno Umbral 1,P. Gen. Freno Umbral 2,P. Gen. Freno Umbral 3,P. Gen. Freno Umbral 4,P. Gen. Freno Umbral 5,P. Gen. Freno Umbral 6,P. Gen. Retardador,P. Gen. TPS en uso,Pedal de Freno,Potencia Total Consumida,Potencia Total Generada,Presión Aire 1,Presión Aire 2,SOC,Temperatura de Motor,Velocidad,Voltaje Instantaneo,latitud,longitud,hora
0.0,250.0,0.0,54798.0,13111.2,-1201.8,-57570.6,-51901.7,-145.9,0.0,0.0,-2125.6,-1120.6,0.0,321813.4,-114253.4,828.0,828.0,65.0,55.0,0.0,633.1,-33.63309,-70.610372,2019-12-02 19:20:10
0.0,250.0,0.0,54798.0,13111.2,-1201.8,-57570.6,-51901.7,-145.9,0.0,0.0,-2125.6,-1120.6,0.0,321813.4,-114253.4,828.0,828.0,65.0,55.0,0.0,633.1,-33.63309,-70.610372,2019-12-02 19:20:10
0.0,250.0,0.0,54798.0,13111.2,-1201.8,-57570.6,-51901.7,-145.9,0.0,0.0,-2125.6,-1120.6,0.0,321813.4,-114253.4,828.0,828.0,65.0,55.0,0.0,633.1,-33.63309,-70.610372,2019-12-02 19:20:10
0.0,250.0,0.0,54798.0,13111.2,-1201.8,-57570.6,-51901.7,-145.9,0.0,0.0,-2125.6,-1120.6,0.0,321813.4,-114253.4,828.0,828.0,65.0,53.0,0.0,633.2,-33.63309,-70.610372,2019-12-02 19:36:09
0.0,250.0,0.0,54798.0,13111.2,-1201.8,-57570.6,-51901.7,-145.9,0.0,0.0,-2125.6,-1120.6,0.0,321813.4,-114253.4,828.0,828.0,65.0,53.0,0.0,633.2,-33.63309,-70.610372,2019-12-02 19:37:09
0.0,250.0,0.0,54798.0,13111.2,-1201.8,-57570.6,-51901.7,-145.9,0.0,0.0,-2125.6,-1120.6,0.0,321813.4,-114253.4,828.0,828.0,65.0,53.0,0.0,633.3,-33.63309,-70.610372,2019-12-02 19:38:09
0.0,250.0,0.0,54798.0,13111.2,-1201.8,-57570.6,-51901.7,-145.9,0.0,0.0,-2125.6,-1120.6,0.0,321813.4,-114253.4,828.0,828.0,65.0,53.0,0.0,633.2,-33.63309,-70.610372,2019-12-02 19:39:09
0.0,250.0,0.0,54798.0,13111.2,-1201.8,-57570.6,-51901.7,-145.9,0.0,0.0,-2125.6,-1120.6,0.0,321813.4,-114253.4,828.0,828.0,65.0,52.0,0.0,633.2,-33.63309,-70.610372,2019-12-02 19:40:09
0.0,250.0,0.0,54798.0,13111.2,-1201.8,-57570.6,-51901.7,-145.9,0.0,0.0,-2125.6,-1120.6,0.0,321813.4,-114253.4,828.0,828.0,65.0,52.0,0.0,633.2,-33.63309,-70.610372,2019-12-02 19:41:09
0.0,250.0,0.0,54798.0,13111.2,-1201.8,-57570.6,-51901.7,-145.9,0.0,0.0,-2125.6,-1120.6,0.0,321813.4,-114253.4,828.0,828.0,65.0,52.0,0.0,633.2,-33.63309,-70.610372,2019-12-02 19:42:09
0.0,250.0,0.0,54798.0,13111.2,-1201.8,-57570.6,-51901.7,-145.9,0.0,0.0,-2125.6,-1120.6,0.0,321813.4,-114253.4,828.0,828.0,65.0,52.0,0.0,633.2,-33.63309,-70.610372,2019-12-02 19:43:09
