Acelerador,Autonomía,Corriente Instantanea,Odómetro,P. Cons. Ini Mov.,P. Gen. Freno Umbral 1,P. Gen. Freno Umbral 2,P. Gen. Freno Umbral 3,P. Gen. Freno Umbral 4,P. Gen. Freno Umbral 5,P. Gen. Freno Umbral 6,P. Gen. Retardador,P. Gen. TPS en uso,Pedal de Freno,Potencia Total Consumida,Potencia Total Generada,Presión Aire 1,Presión Aire 2,SOC,Temperatura de Motor,Velocidad,Voltaje Instantaneo,latitud,longitud,hora
22.0,140.0,212.6,48584.0,3448.0,-572.9,-12273.6,-5619.0,0.0,0.0,0.0,-411.3,-138.6,0.0,70827.1,-19049.1,880.0,900.0,84.0,74.0,21.0,631.8,-33.568726,-70.583836,2019-12-02 19:33:23
100.0,140.0,113.1,48584.4,3480.3,-572.9,-12323.3,-5636.4,0.0,0.0,0.0,-411.3,-138.6,0.0,71889.3,-19116.3,824.0,840.0,84.0,76.0,52.0,632.3,-33.571533,-70.583271,2019-12-02 19:34:23
100.0,128.0,220.1,48584.7,3514.0,-600.7,-12531.0,-5636.4,0.0,0.0,0.0,-411.3,-138.6,0.0,72378.5,-19355.3,804.0,816.0,84.0,75.0,34.0,631.2,-33.574217,-70.582766,2019-12-02 19:35:23
100.0,128.0,221.2,48585.0,3545.0,-600.7,-12732.3,-5691.2,0.0,0.0,0.0,-411.3,-138.6,0.0,73334.5,-19611.3,936.0,956.0,83.0,77.0,43.0,630.5,-33.576795,-70.582249,2019-12-02 19:36:23
9.0,126.0,10.5,48585.3,3545.0,-608.9,-12976.1,-5691.2,0.0,0.0,0.0,-411.3,-138.6,0.0,73762.7,-19863.2,960.0,984.0,83.0,77.0,0.0,637.1,-33.579152,-70.581837,2019-12-02 19:37:23
100.0,126.0,99.3,48585.6,3574.7,-608.9,-12976.1,-5691.2,0.0,0.0,0.0,-411.3,-138.6,0.0,74759.4,-19863.2,940.0,960.0,83.0,75.0,52.0,633.0,-33.581962,-70.581249,2019-12-02 19:38:23
0.0,126.0,9.2,48586.0,3613.3,-620.5,-13197.7,-5691.2,0.0,0.0,0.0,-411.3,-138.6,15.0,75151.8,-20101.0,880.0,908.0,83.0,75.0,0.0,637.0,-33.58534,-70.580576,2019-12-02 19:39:23
17.0,126.0,12.3,48586.1,3655.7,-623.2,-13217.9,-5691.2,0.0,0.0,0.0,-412.0,-138.6,0.0,75377.2,-20124.8,856.0,876.0,83.0,73.0,0.0,637.2,-33.585665,-70.580514,2019-12-02 19:40:23
0.0,150.0,10.7,48586.1,3686.6,-623.2,-13226.2,-5691.2,0.0,0.0,0.0,-412.0,-138.6,10.0,75552.4,-20133.0,816.0,828.0,83.0,71.0,0.0,637.5,-33.585972,-70.580506,2019-12-02 19:41:23
0.0,150.0,15.1,48586.3,3709.4,-635.3,-13388.3,-5691.2,0.0,0.0,0.0,-412.0,-138.6,15.0,76139.5,-20307.2,936.0,948.0,82.0,72.0,0.0,637.2,-33.587594,-70.580321,2019-12-02 19:42:23
100.0,118.0,218.9,48586.6,3775.1,-641.3,-13586.6,-5691.2,0.0,0.0,0.0,-412.0,-138.6,0.0,77128.1,-20511.4,892.0,908.0,82.0,74.0,36.0,631.3,-33.589967,-70.580001,2019-12-02 19:43:23
96.0,118.0,199.3,48587.2,3799.0,-656.1,-13779.5,-5691.2,0.0,0.0,0.0,-416.9,-138.6,0.0,78303.3,-20724.5,856.0,868.0,82.0,76.0,50.0,630.8,-33.595217,-70.578958,2019-12-02 19:44:23
0.0,138.0,1.8,48587.8,3800.1,-679.8,-13978.5,-5691.2,0.0,0.0,0.0,-431.8,-139.8,0.0,78779.7,-20968.5,788.0,804.0,82.0,76.0,0.0,637.2,-33.600155,-70.577914,2019-12-02 19:45:23
0.0,138.0,7.2,48587.9,3852.8,-679.8,-13992.1,-5691.2,0.0,0.0,0.0,-431.8,-139.8,0.0,79200.3,-20982.1,1000.0,1000.0,82.0,74.0,38.0,634.5,-33.600641,-70.57776,2019-12-02 19:46:23
0.0,156.0,1.8,48588.2,3852.9,-691.5,-14195.3,-5691.2,0.0,0.0,0.0,-454.3,-144.2,14.0,79615.7,-21225.0,920.0,936.0,82.0,76.0,0.0,637.5,-33.60389,-70.577071,2019-12-02 19:47:23
0.0,156.0,1.8,48588.4,3878.4,-691.7,-14272.9,-5691.2,0.0,0.0,0.0,-464.6,-144.7,14.0,79937.1,-21313.7,896.0,920.0,82.0,75.0,0.0,637.8,-33.605345,-70.576783,2019-12-02 19:48:23
0.0,168.0,2.9,48588.4,3878.4,-691.7,-14272.9,-5691.2,0.0,0.0,0.0,-464.6,-144.7,0.0,79962.6,-21313.7,880.0,896.0,82.0,72.0,0.0,638.2,-33.605345,-70.576783,2019-12-02 19:49:23
76.0,168.0,160.5,48588.6,3930.6,-691.9,-14404.3,-5691.2,0.0,0.0,0.0,-465.3,-144.7,0.0,80544.6,-21446.6,860.0,880.0,82.0,72.0,33.0,633.5,-33.607198,-70.576411,2019-12-02 19:50:23
78.0,152.0,80.0,48588.8,3955.0,-706.0,-14483.3,-5691.2,0.0,0.0,0.0,-488.8,-144.7,0.0,80740.0,-21563.3,792.0,816.0,82.0,72.0,5.0,636.5,-33.608586,-70.57612,2019-12-02 19:51:23
