Acelerador,Autonomía,Corriente Instantanea,Odómetro,P. Cons. Ini Mov.,P. Gen. Freno Umbral 1,P. Gen. Freno Umbral 2,P. Gen. Freno Umbral 3,P. Gen. Freno Umbral 4,P. Gen. Freno Umbral 5,P. Gen. Freno Umbral 6,P. Gen. Retardador,P. Gen. TPS en uso,Pedal de Freno,Potencia Total Consumida,Potencia Total Generada,Presión Aire 1,Presión Aire 2,SOC,Temperatura de Motor,Velocidad,Voltaje Instantaneo,latitud,longitud,hora
0.0,482.0,2.0,43687.7,3967.7,-124.2,-17533.4,-9072.6,0.0,0.0,0.0,-424.3,-31.9,0.0,82002.4,-27207.1,828.0,840.0,82.0,76.0,1.0,638.5,-33.633446,-70.61059,2019-12-02 18:53:57
0.0,482.0,2.0,43687.7,3967.7,-124.2,-17533.4,-9072.6,0.0,0.0,0.0,-424.3,-31.9,0.0,82002.4,-27207.1,828.0,840.0,82.0,76.0,1.0,638.5,-33.633446,-70.61059,2019-12-02 18:53:57
0.0,482.0,2.0,43687.7,3967.7,-124.2,-17533.4,-9072.6,0.0,0.0,0.0,-424.3,-31.9,0.0,82002.4,-27207.1,828.0,840.0,82.0,76.0,1.0,638.5,-33.633446,-70.61059,2019-12-02 18:53:57
0.0,482.0,2.0,43687.7,3967.7,-124.2,-17533.4,-9072.6,0.0,0.0,0.0,-424.3,-31.9,0.0,82002.4,-27207.1,828.0,840.0,82.0,76.0,1.0,638.5,-33.633446,-70.61059,2019-12-02 18:53:57
0.0,482.0,2.0,43687.7,3967.7,-124.2,-17533.4,-9072.6,0.0,0.0,0.0,-424.3,-31.9,0.0,82002.4,-27207.1,828.0,840.0,82.0,76.0,1.0,638.5,-33.633446,-70.61059,2019-12-02 18:53:57
0.0,482.0,2.0,43687.7,3967.7,-124.2,-17533.4,-9072.6,0.0,0.0,0.0,-424.3,-31.9,0.0,82002.4,-27207.1,828.0,840.0,82.0,76.0,1.0,638.5,-33.633446,-70.61059,2019-12-02 18:53:57
0.0,482.0,2.0,43687.7,3967.7,-124.2,-17533.4,-9072.6,0.0,0.0,0.0,-424.3,-31.9,0.0,82002.4,-27207.1,828.0,840.0,82.0,76.0,1.0,638.5,-33.633446,-70.61059,2019-12-02 18:53:57
0.0,482.0,2.0,43687.7,3967.7,-124.2,-17533.4,-9072.6,0.0,0.0,0.0,-424.3,-31.9,0.0,82002.4,-27207.1,828.0,840.0,82.0,76.0,1.0,638.5,-33.633446,-70.61059,2019-12-02 18:53:57
0.0,482.0,2.0,43687.7,3967.7,-124.2,-17533.4,-9072.6,0.0,0.0,0.0,-424.3,-31.9,0.0,82002.4,-27207.1,828.0,840.0,82.0,76.0,1.0,638.5,-33.633446,-70.61059,2019-12-02 18:53:57
0.0,482.0,2.0,43687.7,3967.7,-124.2,-17533.4,-9072.6,0.0,0.0,0.0,-424.3,-31.9,0.0,82002.4,-27207.1,828.0,840.0,82.0,76.0,1.0,638.5,-33.633446,-70.61059,2019-12-02 18:53:57
0.0,482.0,2.0,43687.7,3967.7,-124.2,-17533.4,-9072.6,0.0,0.0,0.0,-424.3,-31.9,0.0,82002.4,-27207.1,828.0,840.0,82.0,76.0,1.0,638.5,-33.633446,-70.61059,2019-12-02 18:53:57
0.0,482.0,2.0,43687.7,3967.7,-124.2,-17533.4,-9072.6,0.0,0.0,0.0,-424.3,-31.9,0.0,82002.4,-27207.1,828.0,840.0,82.0,76.0,1.0,638.5,-33.633446,-70.61059,2019-12-02 18:53:57
0.0,482.0,2.0,43687.7,3967.7,-124.2,-17533.4,-9072.6,0.0,0.0,0.0,-424.3,-31.9,0.0,82002.4,-27207.1,828.0,840.0,82.0,76.0,1.0,638.5,-33.633446,-70.61059,2019-12-02 18:53:57
0.0,482.0,2.0,43687.7,3967.7,-124.2,-17533.4,-9072.6,0.0,0.0,0.0,-424.3,-31.9,0.0,82002.4,-27207.1,828.0,840.0,82.0,76.0,1.0,638.5,-33.633446,-70.61059,2019-12-02 18:53:57
0.0,482.0,2.0,43687.7,3967.7,-124.2,-17533.4,-9072.6,0.0,0.0,0.0,-424.3,-31.9,0.0,82002.4,-27207.1,828.0,840.0,82.0,76.0,1.0,638.5,-33.633446,-70.61059,2019-12-02 18:53:57
0.0,482.0,2.0,43687.7,3967.7,-124.2,-17533.4,-9072.6,0.0,0.0,0.0,-424.3,-31.9,0.0,82002.4,-27207.1,828.0,840.0,82.0,76.0,1.0,638.5,-33.633446,-70.61059,2019-12-02 18:53:57
0.0,482.0,2.0,43687.7,3967.7,-124.2,-17533.4,-9072.6,0.0,0.0,0.0,-424.3,-31.9,0.0,82002.4,-27207.1,828.0,840.0,82.0,76.0,1.0,638.5,-33.633446,-70.61059,2019-12-02 18:53:57
0.0,482.0,2.0,43687.7,3967.7,-124.2,-17533.4,-9072.6,0.0,0.0,0.0,-424.3,-31.9,0.0,82002.4,-27207.1,828.0,840.0,82.0,76.0,1.0,638.5,-33.633446,-70.61059,2019-12-02 18:53:57
0.0,482.0,2.0,43687.7,3967.7,-124.2,-17533.4,-9072.6,0.0,0.0,0.0,-424.3,-31.9,0.0,82002.4,-27207.1,828.0,840.0,82.0,76.0,1.0,638.5,-33.633446,-70.61059,2019-12-02 18:53:57
0.0,482.0,2.0,43687.7,3967.7,-124.2,-17533.4,-9072.6,0.0,0.0,0.0,-424.3,-31.9,0.0,82002.4,-27207.1,828.0,840.0,82.0,76.0,1.0,638.5,-33.633446,-70.61059,2019-12-02 18:53:57
0.0,482.0,2.0,43687.7,3967.7,-124.2,-17533.4,-9072.6,0.0,0.0,0.0,-424.3,-31.9,0.0,82002.4,-27207.1,828.0,840.0,82.0,76.0,1.0,638.5,-33.633446,-70.61059,2019-12-02 18:53:57
0.0,482.0,2.0,43687.7,3967.7,-124.2,-17533.4,-9072.6,0.0,0.0,0.0,-424.3,-31.9,0.0,82002.4,-27207.1,828.0,840.0,82.0,76.0,1.0,638.5,-33.633446,-70.61059,2019-12-02 18:53:57
0.0,482.0,2.0,43687.7,3967.7,-124.2,-17533.4,-9072.6,0.0,0.0,0.0,-424.3,-31.9,0.0,82002.4,-27207.1,828.0,840.0,82.0,76.0,1.0,638.5,-33.633446,-70.61059,2019-12-02 18:53:57
