Acelerador,Autonomía,Corriente Instantanea,Odómetro,P. Cons. Ini Mov.,P. Gen. Freno Umbral 1,P. Gen. Freno Umbral 2,P. Gen. Freno Umbral 3,P. Gen. Freno Umbral 4,P. Gen. Freno Umbral 5,P. Gen. Freno Umbral 6,P. Gen. Retardador,P. Gen. TPS en uso,Pedal de Freno,Potencia Total Consumida,Potencia Total Generada,Presión Aire 1,Presión Aire 2,SOC,Temperatura de Motor,Velocidad,Voltaje Instantaneo,latitud,longitud,hora
0.0,318.0,-1.9,53102.3,229.1,-40.0,-744.8,-169.4,0.0,0.0,0.0,-69.7,-12.4,16.0,5106.1,-1041.3,788.0,816.0,80.0,63.0,2.0,638.0,-33.615807,-70.587926,2019-12-02 19:33:43
100.0,318.0,187.3,53102.5,276.5,-40.0,-791.6,-169.4,0.0,0.0,0.0,-69.7,-12.4,0.0,5549.7,-1088.1,1000.0,1000.0,80.0,64.0,34.0,633.8,-33.615527,-70.586572,2019-12-02 19:34:43
79.0,226.0,193.1,53103.0,276.5,-42.1,-919.0,-169.4,0.0,0.0,0.0,-80.0,-15.4,0.0,6149.4,-1230.8,988.0,1000.0,80.0,65.0,33.0,633.2,-33.614561,-70.581498,2019-12-02 19:35:43
0.0,226.0,-3.9,53103.5,276.5,-44.1,-1053.4,-169.4,0.0,0.0,0.0,-90.6,-17.0,0.0,6786.3,-1379.5,960.0,988.0,79.0,65.0,33.0,636.6,-33.614041,-70.57632,2019-12-02 19:36:43
76.0,250.0,53.7,53103.7,284.9,-46.8,-1074.7,-169.4,0.0,0.0,0.0,-95.0,-18.7,0.0,6858.4,-1409.6,936.0,960.0,79.0,65.0,5.0,637.2,-33.613753,-70.574636,2019-12-02 19:37:43
0.0,250.0,1.7,53104.0,314.9,-47.3,-1181.6,-274.3,0.0,0.0,0.0,-102.0,-18.7,14.0,7374.0,-1629.0,868.0,896.0,79.0,67.0,0.0,637.9,-33.611506,-70.574592,2019-12-02 19:38:43
0.0,232.0,2.6,53104.2,351.1,-47.8,-1338.7,-330.2,0.0,0.0,0.0,-103.0,-18.7,16.0,7813.9,-1843.6,828.0,856.0,79.0,69.0,23.0,637.6,-33.609701,-70.575055,2019-12-02 19:39:43
0.0,232.0,-6.9,53104.4,368.7,-47.9,-1380.8,-330.2,0.0,0.0,0.0,-108.3,-18.7,0.0,8277.5,-1891.1,828.0,848.0,79.0,69.0,50.0,636.9,-33.607725,-70.575418,2019-12-02 19:40:43
73.0,222.0,160.9,53104.8,387.9,-60.4,-1639.0,-330.2,0.0,0.0,0.0,-116.4,-19.4,0.0,8583.3,-2170.6,796.0,816.0,79.0,69.0,35.0,635.0,-33.604982,-70.576741,2019-12-02 19:41:43
28.0,222.0,49.1,53105.0,414.6,-74.2,-1772.1,-345.8,0.0,0.0,0.0,-118.2,-19.4,0.0,8859.6,-2335.1,1000.0,1000.0,79.0,68.0,28.0,636.2,-33.603195,-70.577126,2019-12-02 19:42:43
0.0,222.0,1.8,53105.3,414.6,-76.7,-1905.5,-345.8,0.0,0.0,0.0,-125.9,-19.4,16.0,9043.0,-2478.8,976.0,1000.0,79.0,67.0,0.0,638.4,-33.601221,-70.577469,2019-12-02 19:43:43
0.0,222.0,1.9,53105.3,434.8,-77.1,-1916.8,-345.8,0.0,0.0,0.0,-127.3,-19.4,14.0,9113.4,-2492.0,920.0,948.0,79.0,66.0,0.0,638.5,-33.600949,-70.577543,2019-12-02 19:44:43
0.0,330.0,1.9,53105.6,454.7,-78.4,-2121.0,-401.2,0.0,0.0,0.0,-129.1,-19.7,18.0,9530.9,-2755.2,876.0,908.0,79.0,67.0,0.0,638.6,-33.598564,-70.578007,2019-12-02 19:45:43
0.0,330.0,2.7,53105.9,486.1,-79.2,-2337.8,-401.2,0.0,0.0,0.0,-132.2,-19.7,0.0,9969.6,-2976.7,840.0,868.0,79.0,68.0,17.0,638.4,-33.595973,-70.578455,2019-12-02 19:46:43
0.0,306.0,1.8,53106.0,488.2,-82.6,-2359.8,-401.2,0.0,0.0,0.0,-133.2,-19.7,14.0,10017.4,-3003.0,816.0,832.0,79.0,67.0,0.0,638.6,-33.595002,-70.57865,2019-12-02 19:47:43
