,Acelerador,Autonomía,Corriente Instantanea,Odómetro,P. Cons. Ini Mov.,P. Gen. Freno Umbral 1,P. Gen. Freno Umbral 2,P. Gen. Freno Umbral 3,P. Gen. Freno Umbral 4,P. Gen. Freno Umbral 5,P. Gen. Freno Umbral 6,P. Gen. Retardador,P. Gen. TPS en uso,Pedal de Freno,Potencia Total Consumida,Potencia Total Generada,Presión Aire 1,Presión Aire 2,SOC,Temperatura de Motor,Velocidad,Voltaje Instantaneo,latitud,longitud,hora,deltaTime,travel
10,31.0,436.0,80.2,27081.8,11883.8,-1113.0,-61554.3,-26207.2,-52.7,0.0,0.0,-4505.3,-795.3,0.0,278043.1,-94338.5,948.0,948.0,71.0,62.0,13.0,632.4,-33.614885,-70.59697,2019-08-05 20:47:12,180.0,0
11,43.0,198.0,22.7,27082.5,11910.2,-1121.2,-61835.4,-26216.7,-52.7,0.0,0.0,-4527.1,-800.1,0.0,279319.9,-94664.1,856.0,844.0,70.0,66.0,32.0,631.7,-33.61634,-70.59013,2019-08-05 20:49:12,120.0,0
12,18.0,192.0,14.4,27083.0,11916.1,-1121.2,-61913.8,-26216.7,-52.7,0.0,0.0,-4540.6,-805.1,0.0,279980.6,-94761.2,840.0,840.0,70.0,67.0,38.0,631.4,-33.615272,-70.585263,2019-08-05 20:50:12,60.0,0
13,26.0,192.0,90.2,27083.5,11923.8,-1123.6,-62045.4,-26216.7,-52.7,0.0,0.0,-4548.9,-806.3,0.0,280502.3,-94905.9,840.0,828.0,70.0,68.0,30.0,629.9,-33.614454,-70.58074,2019-08-05 20:51:12,60.0,0
14,1.0,210.0,3.1,27083.7,11945.4,-1123.6,-62076.6,-26216.7,-52.7,0.0,0.0,-4552.1,-806.3,0.0,280794.4,-94940.3,828.0,828.0,70.0,68.0,28.0,631.6,-33.614193,-70.57812,2019-08-05 20:52:12,60.0,0
15,0.0,210.0,7.6,27084.1,11954.6,-1127.4,-62175.1,-26238.1,-52.7,0.0,0.0,-4567.2,-806.7,15.0,281215.8,-95080.9,776.0,768.0,70.0,68.0,0.0,632.4,-33.613771,-70.574812,2019-08-05 20:53:12,60.0,0
16,0.0,180.0,2.3,27084.2,11992.6,-1128.9,-62201.9,-26238.1,-52.7,0.0,0.0,-4567.4,-806.7,0.0,281495.0,-95109.4,964.0,960.0,70.0,68.0,4.0,632.4,-33.613196,-70.574159,2019-08-05 20:54:12,60.0,0
17,36.0,180.0,28.6,27084.4,12018.6,-1131.9,-62271.7,-26238.9,-52.7,0.0,0.0,-4570.6,-807.7,0.0,281707.2,-95187.4,868.0,864.0,70.0,69.0,8.0,632.4,-33.611511,-70.574564,2019-08-05 20:55:12,60.0,0
18,30.0,168.0,-8.4,27084.7,12083.0,-1136.9,-62301.8,-26238.9,-52.7,0.0,0.0,-4574.3,-809.7,0.0,282153.5,-95227.9,784.0,776.0,70.0,66.0,37.0,632.5,-33.609199,-70.575101,2019-08-05 20:57:12,120.0,0
19,0.0,166.0,2.1,27085.1,12098.7,-1139.9,-62464.7,-26500.2,-52.7,0.0,0.0,-4575.7,-813.6,16.0,282781.2,-95660.6,972.0,972.0,70.0,69.0,0.0,633.1,-33.605857,-70.576406,2019-08-05 20:58:12,60.0,0
20,0.0,166.0,2.0,27085.2,12119.9,-1140.0,-62572.9,-26500.2,-52.7,0.0,0.0,-4576.2,-813.6,13.0,283010.8,-95769.4,948.0,936.0,70.0,70.0,0.0,633.2,-33.60489,-70.576766,2019-08-05 20:59:12,60.0,0
21,0.0,190.0,1.9,27085.4,12139.0,-1140.4,-62663.8,-26628.8,-52.7,0.0,0.0,-4577.3,-813.6,15.0,283426.8,-95990.2,928.0,920.0,70.0,71.0,0.0,633.2,-33.603128,-70.577067,2019-08-05 21:00:12,60.0,0
22,0.0,190.0,2.1,27085.7,12158.6,-1140.6,-62814.9,-26765.1,-52.7,0.0,0.0,-4578.0,-813.6,15.0,283918.3,-96278.8,880.0,880.0,70.0,71.0,0.0,633.3,-33.600965,-70.577492,2019-08-05 21:01:12,60.0,0
23,0.0,208.0,2.2,27085.7,12185.4,-1140.6,-62832.6,-26765.1,-52.7,0.0,0.0,-4578.0,-813.6,18.0,284016.8,-96296.5,856.0,856.0,70.0,70.0,0.0,633.3,-33.600739,-70.577574,2019-08-05 21:02:12,60.0,0
24,0.0,208.0,-28.5,27086.5,12204.0,-1140.6,-63054.7,-26840.4,-52.7,0.0,0.0,-4582.6,-813.6,22.0,284619.8,-96598.6,840.0,832.0,69.0,70.0,7.0,635.1,-33.594535,-70.578766,2019-08-05 21:03:12,60.0,0
25,77.0,250.0,36.2,27086.6,12221.7,-1140.6,-63057.4,-26840.4,-52.7,0.0,0.0,-4582.6,-813.6,0.0,285119.2,-96601.3,840.0,840.0,69.0,70.0,54.0,629.8,-33.593241,-70.579039,2019-08-05 21:04:12,60.0,0
26,63.0,250.0,123.1,27087.4,12221.7,-1147.5,-63203.4,-26846.0,-52.7,0.0,0.0,-4627.0,-823.5,0.0,285517.7,-96814.6,836.0,828.0,69.0,70.0,50.0,629.9,-33.586426,-70.580332,2019-08-05 21:05:12,60.0,0
27,22.0,288.0,25.4,27088.3,12221.7,-1147.7,-63241.2,-26846.0,-52.7,0.0,0.0,-4667.3,-828.7,0.0,285787.3,-96898.1,828.0,820.0,69.0,69.0,53.0,631.6,-33.578994,-70.581765,2019-08-05 21:06:12,60.0,0
28,0.0,288.0,8.5,27088.6,12245.7,-1147.8,-63441.0,-26968.1,-52.7,0.0,0.0,-4669.6,-828.7,16.0,285880.9,-97222.5,868.0,868.0,69.0,69.0,0.0,633.3,-33.576638,-70.582194,2019-08-05 21:07:12,60.0,0
29,100.0,422.0,210.5,27090.2,12304.3,-1153.8,-63814.8,-27189.0,-52.7,0.0,0.0,-4732.6,-831.0,0.0,287448.1,-97888.8,900.0,896.0,69.0,72.0,48.0,626.3,-33.563367,-70.584801,2019-08-05 21:10:12,180.0,0
30,0.0,422.0,-6.4,27090.7,12323.0,-1154.1,-64012.2,-27274.2,-52.7,0.0,0.0,-4747.5,-831.0,0.0,287910.7,-98186.2,856.0,852.0,69.0,74.0,47.0,631.9,-33.559118,-70.585472,2019-08-05 21:11:12,60.0,0
31,54.0,466.0,144.9,27090.9,12346.0,-1154.1,-64028.7,-27456.5,-52.7,0.0,0.0,-4755.1,-831.0,0.0,288101.3,-98392.3,840.0,844.0,69.0,73.0,32.0,628.6,-33.557375,-70.585819,2019-08-05 21:12:12,60.0,0
32,0.0,466.0,2.3,27091.3,12357.8,-1154.5,-64271.4,-27483.7,-52.7,0.0,0.0,-4761.2,-831.5,3.0,288343.2,-98669.3,804.0,792.0,69.0,73.0,0.0,633.3,-33.553662,-70.586391,2019-08-05 21:13:12,60.0,0
33,0.0,500.0,-221.6,27092.0,12379.3,-1155.0,-64372.1,-27483.7,-52.7,0.0,0.0,-4778.3,-834.9,25.0,288855.0,-98792.9,800.0,788.0,69.0,72.0,39.0,637.5,-33.547925,-70.587419,2019-08-05 21:14:12,60.0,0
34,0.0,500.0,5.6,27092.5,12398.1,-1156.4,-64751.8,-27601.9,-52.7,0.0,0.0,-4781.9,-835.2,0.0,289382.7,-99296.2,1000.0,1000.0,69.0,73.0,6.0,633.3,-33.543982,-70.589029,2019-08-05 21:15:12,60.0,0
35,0.0,500.0,2.4,27093.0,12411.3,-1164.2,-64981.1,-27604.4,-52.7,0.0,0.0,-4789.7,-835.6,14.0,289743.5,-99544.5,960.0,960.0,69.0,73.0,1.0,633.5,-33.540287,-70.590722,2019-08-05 21:16:12,60.0,0
36,0.0,500.0,-110.4,27093.4,12437.4,-1164.5,-65065.7,-27604.4,-52.7,0.0,0.0,-4794.9,-836.3,16.0,290179.7,-99635.2,948.0,944.0,68.0,72.0,41.0,635.0,-33.537186,-70.592101,2019-08-05 21:17:12,60.0,0
37,24.0,468.0,23.8,27093.9,12454.1,-1166.3,-65279.8,-27707.0,-52.7,0.0,0.0,-4806.3,-837.4,0.0,290840.2,-99966.5,860.0,856.0,68.0,73.0,53.0,630.7,-33.533003,-70.593922,2019-08-05 21:18:12,60.0,0
38,0.0,468.0,1.8,27094.2,12454.1,-1166.5,-65615.6,-27707.0,-52.7,0.0,0.0,-4813.2,-837.4,15.0,290865.7,-100309.1,856.0,852.0,68.0,73.0,0.0,633.3,-33.530612,-70.594965,2019-08-05 21:19:12,60.0,0
39,0.0,500.0,-46.4,27094.7,12474.0,-1166.7,-65833.2,-27768.9,-52.7,0.0,0.0,-4822.7,-838.4,21.0,291320.3,-100599.9,840.0,836.0,68.0,72.0,10.0,634.8,-33.526803,-70.596615,2019-08-05 21:20:12,60.0,0
40,0.0,500.0,-128.4,27095.0,12491.1,-1167.0,-65845.9,-27768.9,-52.7,0.0,0.0,-4829.6,-838.7,16.0,291812.5,-100620.4,832.0,832.0,68.0,72.0,51.0,633.5,-33.524077,-70.597804,2019-08-05 21:21:12,60.0,0
41,0.0,500.0,1.8,27095.1,12491.1,-1167.0,-66040.0,-27888.8,-52.7,0.0,0.0,-4829.6,-838.7,15.0,291840.7,-100934.5,836.0,828.0,68.0,72.0,0.0,633.2,-33.523065,-70.598206,2019-08-05 21:22:12,60.0,0
42,100.0,500.0,171.2,27095.6,12541.8,-1177.3,-66181.5,-28059.1,-52.7,0.0,0.0,-4847.3,-839.9,0.0,292574.5,-101275.2,1000.0,1000.0,68.0,72.0,12.0,629.2,-33.5195,-70.60017,2019-08-05 21:24:12,120.0,0
43,0.0,500.0,1.8,27095.8,12541.8,-1177.5,-66399.0,-28059.1,-52.7,0.0,0.0,-4848.5,-839.9,0.0,292874.2,-101494.2,952.0,948.0,68.0,72.0,0.0,632.8,-33.517902,-70.60137,2019-08-05 21:25:12,60.0,0
44,76.0,500.0,51.4,27095.9,12559.9,-1177.5,-66399.0,-28059.1,-52.7,0.0,0.0,-4848.5,-839.9,0.0,293369.5,-101494.2,960.0,948.0,68.0,70.0,53.0,628.7,-33.51698,-70.601949,2019-08-05 21:26:12,60.0,0
45,42.0,500.0,103.2,27096.3,12576.2,-1181.0,-66659.4,-28108.5,-52.7,0.0,0.0,-4865.0,-841.9,0.0,293775.4,-101826.2,936.0,936.0,68.0,71.0,45.0,628.1,-33.514534,-70.604614,2019-08-05 21:27:12,60.0,0
46,70.0,382.0,116.9,27096.8,12593.9,-1189.1,-66702.8,-28208.1,-52.7,0.0,0.0,-4884.2,-845.4,0.0,294271.1,-102000.4,868.0,864.0,68.0,72.0,52.0,627.2,-33.511728,-70.608022,2019-08-05 21:28:12,60.0,0
47,0.0,382.0,-7.2,27097.4,12610.9,-1195.1,-66912.3,-28314.5,-52.7,0.0,0.0,-4887.1,-846.0,0.0,294824.8,-102326.0,836.0,828.0,68.0,73.0,53.0,630.6,-33.508167,-70.612481,2019-08-05 21:29:12,60.0,0
48,90.0,368.0,222.5,27097.6,12627.0,-1195.2,-67225.4,-28331.1,-52.7,0.0,0.0,-4889.5,-846.0,0.0,294986.1,-102658.3,828.0,828.0,68.0,74.0,29.0,626.7,-33.507017,-70.613864,2019-08-05 21:30:12,60.0,0
49,0.0,368.0,2.4,27098.3,12627.0,-1195.8,-67567.2,-28340.8,-52.7,0.0,0.0,-4910.3,-852.9,11.0,295442.9,-103038.5,816.0,812.0,68.0,73.0,0.0,633.3,-33.501329,-70.615302,2019-08-05 21:31:12,60.0,0
50,0.0,452.0,-102.9,27098.5,12644.7,-1196.0,-67577.1,-28340.8,-52.7,0.0,0.0,-4911.4,-852.9,17.0,295830.4,-103049.8,816.0,812.0,68.0,72.0,44.0,632.7,-33.4999,-70.615519,2019-08-05 21:32:12,60.0,0
51,0.0,452.0,1.9,27098.9,12644.7,-1198.7,-67844.2,-28455.3,-52.7,0.0,0.0,-4932.1,-854.2,16.0,296081.4,-103456.0,804.0,804.0,68.0,72.0,0.0,632.9,-33.496339,-70.616358,2019-08-05 21:33:12,60.0,0
52,0.0,500.0,2.7,27099.4,12658.8,-1198.8,-67961.2,-28625.7,-52.7,0.0,0.0,-4935.0,-860.8,0.0,296555.8,-103753.0,764.0,764.0,68.0,72.0,0.0,633.4,-33.492099,-70.617281,2019-08-05 21:34:12,60.0,0
53,0.0,346.0,2.0,27100.2,12698.5,-1203.5,-68204.7,-28625.7,-52.7,0.0,0.0,-4944.2,-862.4,14.0,297235.8,-104013.5,960.0,960.0,68.0,72.0,0.0,632.6,-33.485842,-70.61913,2019-08-05 21:36:12,120.0,0
54,0.0,346.0,2.0,27100.7,12716.9,-1212.4,-68408.9,-28657.2,-52.7,0.0,0.0,-4954.8,-862.6,8.0,297730.8,-104271.9,940.0,936.0,68.0,72.0,0.0,632.6,-33.482034,-70.621068,2019-08-05 21:37:12,60.0,0
55,42.0,500.0,32.0,27101.2,12734.0,-1227.6,-68453.2,-28657.2,-52.7,0.0,0.0,-4966.9,-869.0,0.0,298402.4,-104350.7,920.0,908.0,68.0,72.0,47.0,629.8,-33.477584,-70.622216,2019-08-05 21:38:12,60.0,0
56,42.0,500.0,32.0,27101.2,12734.0,-1227.6,-68453.2,-28657.2,-52.7,0.0,0.0,-4966.9,-869.0,0.0,298402.4,-104350.7,920.0,908.0,68.0,72.0,47.0,629.8,-33.477584,-70.622216,2019-08-05 21:38:12,0.0,0
57,42.0,500.0,32.0,27101.2,12734.0,-1227.6,-68453.2,-28657.2,-52.7,0.0,0.0,-4966.9,-869.0,0.0,298402.4,-104350.7,920.0,908.0,68.0,72.0,47.0,629.8,-33.477584,-70.622216,2019-08-05 21:38:12,0.0,0
58,42.0,500.0,32.0,27101.2,12734.0,-1227.6,-68453.2,-28657.2,-52.7,0.0,0.0,-4966.9,-869.0,0.0,298402.4,-104350.7,920.0,908.0,68.0,72.0,47.0,629.8,-33.477584,-70.622216,2019-08-05 21:38:12,0.0,0
59,0.0,500.0,50.3,27102.0,12734.0,-1230.8,-68478.4,-28657.2,-52.7,0.0,0.0,-4987.3,-873.3,0.0,298912.2,-104404.0,908.0,908.0,67.0,71.0,50.0,628.8,-33.470724,-70.623926,2019-08-05 21:39:12,60.0,0
60,0.0,500.0,50.3,27102.0,12734.0,-1230.8,-68478.4,-28657.2,-52.7,0.0,0.0,-4987.3,-873.3,0.0,298912.2,-104404.0,908.0,908.0,67.0,71.0,50.0,628.8,-33.470724,-70.623926,2019-08-05 21:39:12,0.0,0
61,0.0,500.0,50.3,27102.0,12734.0,-1230.8,-68478.4,-28657.2,-52.7,0.0,0.0,-4987.3,-873.3,0.0,298912.2,-104404.0,908.0,908.0,67.0,71.0,50.0,628.8,-33.470724,-70.623926,2019-08-05 21:39:12,0.0,0
62,16.0,360.0,36.2,27103.0,12772.6,-1238.4,-68827.6,-28721.1,-52.7,0.0,0.0,-5000.8,-876.9,0.0,300049.0,-104842.0,840.0,840.0,67.0,73.0,46.0,628.4,-33.463177,-70.627614,2019-08-05 21:41:12,120.0,0
63,0.0,242.0,1.9,27104.9,12890.6,-1240.8,-69356.4,-28984.4,-109.1,0.0,0.0,-5034.9,-883.4,16.0,302767.4,-105733.7,936.0,932.0,66.0,75.0,0.0,630.8,-33.447567,-70.632163,2019-08-05 21:46:12,300.0,0
64,0.0,242.0,95.2,27105.5,12911.4,-1253.5,-69395.3,-28984.4,-109.1,0.0,0.0,-5058.2,-884.7,17.0,303741.5,-105811.2,920.0,908.0,66.0,74.0,47.0,624.7,-33.442604,-70.633687,2019-08-05 21:47:12,60.0,0
65,100.0,212.0,211.0,27105.6,12931.3,-1253.6,-69427.7,-29147.0,-109.1,0.0,0.0,-5058.2,-884.7,0.0,304029.5,-106006.2,896.0,896.0,66.0,73.0,38.0,624.4,-33.441748,-70.633921,2019-08-05 21:48:12,60.0,0
66,0.0,190.0,2.0,27106.1,12952.9,-1260.4,-69648.6,-29182.5,-109.1,0.0,0.0,-5069.6,-888.5,16.0,304651.3,-106289.4,840.0,832.0,66.0,71.0,0.0,631.0,-33.437601,-70.635113,2019-08-05 21:50:12,120.0,0
67,0.0,190.0,2.0,27106.1,12952.9,-1260.4,-69648.6,-29182.5,-109.1,0.0,0.0,-5069.6,-888.5,16.0,304651.3,-106289.4,840.0,832.0,66.0,71.0,0.0,631.0,-33.437601,-70.635113,2019-08-05 21:50:12,0.0,0
68,0.0,190.0,2.0,27106.1,12952.9,-1260.4,-69648.6,-29182.5,-109.1,0.0,0.0,-5069.6,-888.5,16.0,304651.3,-106289.4,840.0,832.0,66.0,71.0,0.0,631.0,-33.437601,-70.635113,2019-08-05 21:50:12,0.0,0
69,0.0,190.0,2.0,27106.1,12952.9,-1260.4,-69648.6,-29182.5,-109.1,0.0,0.0,-5069.6,-888.5,16.0,304651.3,-106289.4,840.0,832.0,66.0,71.0,0.0,631.0,-33.437601,-70.635113,2019-08-05 21:50:12,0.0,0
70,0.0,190.0,2.0,27106.1,12952.9,-1260.4,-69648.6,-29182.5,-109.1,0.0,0.0,-5069.6,-888.5,16.0,304651.3,-106289.4,840.0,832.0,66.0,71.0,0.0,631.0,-33.437601,-70.635113,2019-08-05 21:50:12,0.0,0
71,0.0,190.0,2.0,27106.1,12952.9,-1260.4,-69648.6,-29182.5,-109.1,0.0,0.0,-5069.6,-888.5,16.0,304651.3,-106289.4,840.0,832.0,66.0,71.0,0.0,631.0,-33.437601,-70.635113,2019-08-05 21:50:12,0.0,0
72,32.0,200.0,144.0,27106.8,13075.8,-1271.3,-69881.8,-29191.7,-109.1,0.0,0.0,-5080.4,-890.2,0.0,305696.7,-106556.4,868.0,868.0,66.0,65.0,27.0,627.5,-33.435037,-70.638872,2019-08-05 21:56:12,360.0,0
73,0.0,200.0,0.0,27106.9,13081.9,-1273.9,-69928.8,-29191.7,-109.1,0.0,0.0,-5084.1,-890.2,0.0,305751.7,-106609.8,812.0,804.0,66.0,65.0,0.0,631.6,-33.436127,-70.639112,2019-08-05 21:57:12,60.0,0
74,0.0,152.0,1.0,27106.9,13081.9,-1273.9,-69928.8,-29191.7,-109.1,0.0,0.0,-5084.1,-890.2,0.0,305751.7,-106609.8,816.0,816.0,66.0,63.0,0.0,631.9,-33.436127,-70.639112,2019-08-05 21:58:12,60.0,0
75,0.0,152.0,1.0,27106.9,13081.9,-1273.9,-69928.8,-29191.7,-109.1,0.0,0.0,-5084.1,-890.2,0.0,305751.7,-106609.8,816.0,816.0,66.0,62.0,0.0,632.0,-33.436127,-70.639112,2019-08-05 21:59:12,60.0,0
76,0.0,152.0,8.4,27106.9,13090.6,-1273.9,-69928.8,-29191.7,-109.1,0.0,0.0,-5084.1,-890.2,21.0,305788.7,-106609.8,828.0,828.0,66.0,61.0,0.0,631.7,-33.436127,-70.639112,2019-08-05 22:00:12,60.0,0
77,0.0,152.0,0.0,27106.9,13090.6,-1273.9,-69928.8,-29191.7,-109.1,0.0,0.0,-5084.1,-890.2,0.0,305830.2,-106609.8,1000.0,992.0,66.0,60.0,0.0,632.0,-33.436127,-70.639112,2019-08-05 22:01:12,60.0,0
78,0.0,152.0,0.0,27106.9,13090.6,-1273.9,-69928.8,-29191.7,-109.1,0.0,0.0,-5084.1,-890.2,0.0,305830.2,-106609.8,988.0,980.0,66.0,59.0,0.0,632.2,-33.436127,-70.639112,2019-08-05 22:03:12,120.0,0
79,0.0,152.0,0.0,27106.9,13090.6,-1273.9,-69928.8,-29191.7,-109.1,0.0,0.0,-5084.1,-890.2,0.0,305830.2,-106609.8,988.0,988.0,66.0,58.0,0.0,632.3,-33.436127,-70.639112,2019-08-05 22:04:12,60.0,0
80,0.0,152.0,0.0,27106.9,13090.6,-1273.9,-69928.8,-29191.7,-109.1,0.0,0.0,-5084.1,-890.2,0.0,305830.2,-106609.8,988.0,988.0,66.0,58.0,0.0,632.3,-33.436127,-70.639112,2019-08-05 22:05:12,60.0,0
81,0.0,152.0,0.0,27106.9,13090.6,-1273.9,-69928.8,-29191.7,-109.1,0.0,0.0,-5084.1,-890.2,0.0,305830.2,-106609.8,988.0,984.0,66.0,58.0,0.0,632.4,-33.436127,-70.639112,2019-08-05 22:06:12,60.0,0
82,0.0,152.0,1.0,27106.9,13090.6,-1273.9,-69928.8,-29191.7,-109.1,0.0,0.0,-5084.1,-890.2,0.0,305830.2,-106609.8,988.0,988.0,66.0,57.0,0.0,632.4,-33.436127,-70.639112,2019-08-05 22:07:12,60.0,0
83,0.0,152.0,0.0,27106.9,13090.6,-1273.9,-69928.8,-29191.7,-109.1,0.0,0.0,-5084.1,-890.2,0.0,305830.2,-106609.8,988.0,984.0,66.0,57.0,0.0,632.4,-33.436127,-70.639112,2019-08-05 22:08:12,60.0,0
84,0.0,152.0,0.0,27106.9,13090.6,-1273.9,-69928.8,-29191.7,-109.1,0.0,0.0,-5084.1,-890.2,0.0,305830.2,-106609.8,988.0,980.0,66.0,57.0,0.0,632.5,-33.436127,-70.639112,2019-08-05 22:09:12,60.0,0
85,0.0,152.0,3.1,27106.9,13094.2,-1273.9,-69928.8,-29191.7,-109.1,0.0,0.0,-5084.1,-890.2,0.0,305840.7,-106609.8,896.0,896.0,66.0,56.0,4.0,632.4,-33.436127,-70.639112,2019-08-05 22:10:12,60.0,0
86,0.0,152.0,2.0,27107.3,13109.3,-1276.0,-70056.6,-29211.0,-109.1,0.0,0.0,-5085.4,-890.2,15.0,306372.2,-106760.4,868.0,868.0,66.0,59.0,0.0,631.5,-33.436962,-70.636713,2019-08-05 22:11:12,60.0,0
87,0.0,152.0,2.0,27107.4,13129.8,-1278.7,-70079.7,-29216.5,-109.1,0.0,0.0,-5088.1,-890.2,0.0,306528.5,-106794.3,840.0,828.0,66.0,60.0,0.0,631.6,-33.438018,-70.636333,2019-08-05 22:12:12,60.0,0
88,0.0,152.0,-81.0,27107.6,13158.3,-1279.9,-70189.9,-29252.5,-109.1,0.0,0.0,-5089.5,-890.2,22.0,306946.7,-106943.2,820.0,816.0,66.0,61.0,21.0,632.5,-33.439612,-70.635817,2019-08-05 22:13:12,60.0,0
89,0.0,152.0,4.8,27107.8,13184.1,-1281.5,-70283.1,-29252.5,-109.1,0.0,0.0,-5092.1,-890.2,0.0,307239.4,-107040.6,804.0,788.0,66.0,63.0,15.0,630.5,-33.440078,-70.634569,2019-08-05 22:14:12,60.0,0
90,42.0,152.0,35.5,27108.1,13187.7,-1285.0,-70373.6,-29356.2,-109.1,0.0,0.0,-5102.7,-891.4,0.0,307673.0,-107251.2,936.0,920.0,66.0,64.0,3.0,630.5,-33.442858,-70.633558,2019-08-05 22:15:12,60.0,0
91,0.0,152.0,2.4,27108.6,13244.4,-1287.9,-70613.6,-29360.2,-109.1,0.0,0.0,-5118.5,-892.3,0.0,308279.7,-107515.2,948.0,948.0,66.0,65.0,9.0,631.3,-33.446765,-70.632405,2019-08-05 22:17:12,120.0,0
92,26.0,150.0,7.5,27108.7,13268.2,-1288.6,-70645.2,-29360.2,-109.1,0.0,0.0,-5119.1,-892.3,0.0,308412.4,-107548.0,856.0,856.0,65.0,65.0,0.0,631.3,-33.447763,-70.632171,2019-08-05 22:18:12,60.0,0
93,0.0,150.0,1.8,27109.2,13288.3,-1288.8,-70824.8,-29462.4,-109.1,0.0,0.0,-5132.6,-892.6,12.0,308925.0,-107843.9,840.0,828.0,65.0,66.0,0.0,631.7,-33.451714,-70.630954,2019-08-05 22:19:12,60.0,0
94,0.0,202.0,-141.1,27109.6,13312.0,-1292.1,-70995.4,-29462.4,-109.1,0.0,0.0,-5135.0,-892.6,20.0,309485.5,-108020.3,828.0,824.0,65.0,67.0,32.0,634.8,-33.454774,-70.630091,2019-08-05 22:20:12,60.0,0
95,0.0,202.0,9.2,27109.9,13332.7,-1292.1,-71281.1,-29592.5,-109.1,0.0,0.0,-5135.1,-892.6,12.0,309983.8,-108436.1,956.0,952.0,65.0,69.0,0.0,631.4,-33.457688,-70.629224,2019-08-05 22:21:12,60.0,0
96,58.0,210.0,42.3,27110.2,13374.0,-1292.1,-71324.2,-29671.0,-109.1,0.0,0.0,-5135.9,-892.8,0.0,310792.7,-108558.7,908.0,908.0,65.0,73.0,53.0,627.5,-33.460267,-70.62855,2019-08-05 22:22:12,60.0,0
97,0.0,210.0,2.1,27111.0,13374.0,-1292.4,-71361.1,-29866.7,-109.1,0.0,0.0,-5142.7,-895.7,12.0,310958.5,-108801.4,860.0,856.0,65.0,71.0,0.0,631.7,-33.466928,-70.626558,2019-08-05 22:23:12,60.0,0
