,step,latitude,longitude,elevation,total_distance,roundTrip
58,0.012253063265816455,-33.631935982547226,-70.60507836420568,658.3598763478245,662.386694833973,0.0
59,0.012503125781445362,-33.631910387951436,-70.6049356251138,658.4267176191295,675.9047906469112,0.0
60,0.01275318829707427,-33.63188479335565,-70.6047928860219,658.4935588904343,689.4228864598496,0.0
61,0.013003250812703177,-33.63185919875986,-70.60465014693001,658.5604001617392,702.9409822727877,0.0
62,0.013253313328332085,-33.63183360416408,-70.60450740783813,658.627241433044,716.459078085726,0.0
63,0.013503375843960991,-33.63180800956829,-70.60436466874624,658.6940827043488,729.9771738986642,0.0
64,0.013581630363490133,-33.6318,-70.60432,658.715,734.2075244177329,0.0
65,0.0137534383595899,-33.63177558008595,-70.6042240646234,658.8961434338349,743.4952697116024,0.0
66,0.014003500875218806,-33.631740037472824,-70.60408443292896,659.1597934605084,757.0133655245406,0.0
67,0.014253563390847714,-33.6317044948597,-70.60394480123452,659.4234434871818,770.5314613374788,0.0
68,0.01450362590647662,-33.63166895224657,-70.60380516954008,659.6870935138552,784.0495571504171,0.0
69,0.014753688422105529,-33.63163340963344,-70.60366553784564,659.9507435405286,797.5676529633554,0.0
70,0.015003750937734435,-33.63159786702031,-70.60352590615122,660.214393567202,811.0857487762936,0.0
71,0.015253813453363343,-33.631562324407184,-70.60338627445678,660.4780435938754,824.6038445892318,0.0
72,0.01550387596899225,-33.63152678179405,-70.60324664276234,660.7416936205489,838.12194040217,0.0
73,0.0155515897506158,-33.63152,-70.60322,660.792,840.7012932890375,0.0
74,0.015753938484621158,-33.631481986107964,-70.60311102684283,660.6151086890502,851.6400362151084,0.0
75,0.016004001000250064,-33.63143500854955,-70.60297635784204,660.3965064505612,865.1581320280465,0.0
76,0.01625406351587897,-33.63138803099113,-70.60284168884125,660.1779042120721,878.6762278409847,0.0
77,0.016504126031507877,-33.63134105343272,-70.60270701984047,659.959301973583,892.1943236539228,0.0
78,0.016754188547136787,-33.6312940758743,-70.60257235083968,659.740699735094,905.7124194668612,0.0
79,0.017004251062765693,-33.63124709831589,-70.6024376818389,659.5220974966049,919.2305152797993,0.0
80,0.017148495959037106,-33.63122,-70.60236,659.396,927.0282306767682,0.0
81,0.0172543135783946,-33.63119706745694,-70.60230469210204,659.5426333782631,932.7486110927375,0.0
82,0.017504376094023506,-33.63114287450267,-70.60217399144761,659.8891495035198,946.2667069056757,0.0
83,0.017754438609652416,-33.6310886815484,-70.60204329079319,660.2356656287765,959.7848027186142,0.0
84,0.017932926854676578,-33.63105,-70.60195,660.483,969.4336746882957,0.0
85,0.018004501125281323,-33.63103241021891,-70.60191394094875,660.5814148252367,973.3028985315524,0.0
86,0.01825456364091023,-33.63097095594388,-70.60178795968496,660.9252514939998,986.8209943444905,0.0
87,0.018504626156539136,-33.63090950166885,-70.60166197842115,661.2690881627628,1000.3390901574287,0.0
88,0.018746743356550574,-33.63085,-70.60154,661.602,1013.4276712247807,0.0
89,0.018754688672168045,-33.630847808181436,-70.60153617997335,661.6134412929317,1013.857185970367,0.0
90,0.019004751187796952,-33.63077882518672,-70.60141595246827,661.9735325253399,1027.3752817833051,0.0
91,0.01925481370342586,-33.630709842192005,-70.60129572496321,662.333623757748,1040.8933775962435,0.0
92,0.019504876219054765,-33.630640859197285,-70.60117549745813,662.6937149901562,1054.4114734091816,0.0
93,0.019754938734683675,-33.63057187620257,-70.60105526995306,663.0538062225643,1067.9295692221199,0.0
94,0.02000500125031258,-33.630502893207854,-70.60093504244799,663.4138974549725,1081.447665035058,0.0
95,0.020015489093564764,-33.6305,-70.60093,663.429,1082.0146259392045,0.0
96,0.020255063765941488,-33.63042784174617,-70.60082019396155,663.3838226584696,1094.9657608479963,0.0
97,0.020505126281570394,-33.63035252462563,-70.60070558095204,663.3366675916989,1108.4838566609344,0.0
98,0.0207551887971993,-33.630277207505095,-70.60059096794252,663.289512524928,1122.0019524738725,0.0
99,0.02077911864000572,-33.63027,-70.60058,663.285,1123.2955726193477,0.0
100,0.02100525131282821,-33.630196057749544,-70.60048229059761,663.3415130057064,1135.5200482868108,0.0
101,0.021255313828457117,-33.63011429077209,-70.6003742413774,663.4040063384757,1149.0381440997492,0.0
102,0.021505376344086023,-33.63003252379463,-70.60026619215719,663.466499671245,1162.5562399126873,0.0
103,0.021635424040490212,-33.62999,-70.60021,663.499,1169.586470796442,0.0
104,0.02175543885971493,-33.62994728686193,-70.60016226178686,663.6140742190365,1176.0743357256256,0.0
105,0.02200550137534384,-33.62985828989618,-70.60006279458985,663.8538425150034,1189.592431538564,0.0
106,0.022113087827089532,-33.62982,-70.60002,663.957,1195.4084330260903,0.0
107,0.022255563890972746,-33.629767252695586,-70.59996608053326,664.0858206390021,1203.110527351502,0.0
108,0.022505626406601652,-33.62967467487392,-70.59987144542667,664.3119162523693,1216.6286231644401,0.0
109,0.02275568892223056,-33.62958209705225,-70.59977681032007,664.5380118657364,1230.1467189773784,0.0
110,0.02300575143785947,-33.62948951923058,-70.59968217521347,664.7641074791035,1243.6648147903168,0.0
111,0.023255813953488375,-33.629396941408906,-70.59958754010688,664.9902030924706,1257.1829106032549,0.0
112,0.023328585556494676,-33.62937,-70.59956,665.056,1261.1168608773542,0.0
113,0.02350587646911728,-33.629302247359156,-70.59949601139475,665.2095726525877,1270.7010064161932,0.0
114,0.023755938984746188,-33.62920668467317,-70.59940575774688,665.4261814074855,1284.2191022291315,0.0
115,0.023799598403711986,-33.62919,-70.59939,665.464,1286.5792808717902,0.0
116,0.024006001500375095,-33.62910755686274,-70.59932129738561,665.7149935512105,1297.7371980420696,0.0
117,0.024250243037511846,-33.62901,-70.59924,666.012,1310.9406183636247,0.0
118,0.024256064016004004,-33.6290075765011,-70.59923824505252,666.0171812735105,1311.255293855008,0.0
119,0.02450612653163291,-33.628903465786316,-70.59916285453491,666.2397628016741,1324.773389667946,0.0
120,0.024756189047261817,-33.62879935507153,-70.59908746401732,666.462344329838,1338.2914854808844,0.0
121,0.025006251562890724,-33.62869524435674,-70.59901207349971,666.6849258580016,1351.8095812938225,0.0
122,0.025256314078519634,-33.628591133641955,-70.5989366829821,666.9075073861653,1365.3276771067608,0.0
123,0.02550637659414854,-33.62848702292717,-70.5988612924645,667.1300889143291,1378.8457729196991,0.0
124,0.025643339409604986,-33.62843,-70.59882,667.252,1386.249827291837,0.0
125,0.025756439109777447,-33.628381301660646,-70.59878933808264,667.3183740328972,1392.3638687326372,0.0
126,0.026006501625406353,-33.62827363002909,-70.59872154483314,667.4651264788664,1405.8819645455753,0.0
127,0.026256564141035263,-33.62816595839754,-70.59865375158364,667.6118789248357,1419.4000603585139,0.0
128,0.026270402251001947,-33.62816,-70.59865,667.62,1420.1481328792158,0.0
129,0.02650662665666417,-33.62805481373327,-70.59859463880699,667.6864334316197,1432.918156171452,0.0
130,0.026756689172293076,-33.627943465617506,-70.59853603453553,667.7567585573667,1446.43625198439,0.0
131,0.027006751687921982,-33.62783211750174,-70.59847743026407,667.8270836831135,1459.9543477973284,0.0
132,0.027256814203550892,-33.62772076938597,-70.59841882599261,667.8974088088605,1473.4724436102667,0.0
133,0.0275068767191798,-33.6276094212702,-70.59836022172115,667.9677339346074,1486.9905394232048,0.0
134,0.02755049247011339,-33.62759,-70.59835,667.98,1489.3483574215988,0.0
135,0.027756939234808705,-33.627495058471304,-70.59831090642936,667.9766491225167,1500.508635236143,0.0
136,0.027920151042930257,-33.62742,-70.59828,667.974,1509.331680363243,0.0
137,0.02800700175043761,-33.627381872252926,-70.59825821271596,667.9620169937763,1514.026731049081,0.0
138,0.028079603147809887,-33.62735,-70.59824,667.952,1517.9514801997618,0.0
139,0.028257064266066518,-33.627268145686806,-70.59820725827473,667.9276775755072,1527.5448268620194,0.0
140,0.028507126781695428,-33.62715280382672,-70.5981611215307,667.8934045656524,1541.0629226749577,0.0
141,0.028757189297324334,-33.62703746196663,-70.59811498478665,667.8591315557976,1554.581018487896,0.0
142,0.028838407283646974,-33.627,-70.5981,667.848,1558.9715706587485,0.0
143,0.02900725181295324,-33.626921067575225,-70.59807293745436,667.8660416970922,1568.0991143008341,0.0
144,0.029257314328582147,-33.62680416689277,-70.59803285722039,667.892761853082,1581.6172101137722,0.0
145,0.029507376844211057,-33.62668726621031,-70.5979927769864,667.9194820090719,1595.1353059267105,0.0
146,0.02958709307941599,-33.62665,-70.59798,667.928,1599.4446751363932,0.0
147,0.029757439359839963,-33.62656905903586,-70.59795895534933,668.367023789489,1608.6534017396489,0.0
148,0.03000750187546887,-33.626450240467825,-70.59792806252163,669.0114957025085,1622.171497552587,0.0
149,0.030257564391097776,-33.62633142189979,-70.59789716969395,669.6559676155277,1635.6895933655253,0.0
150,0.030507626906726686,-33.62621260333176,-70.59786627686626,670.3004395285471,1649.2076891784636,0.0
151,0.030639380275623452,-33.62615,-70.59785,670.64,1656.3301267814948,0.0
152,0.030757689422355593,-33.62609310248293,-70.59783988488584,670.8701188468085,1662.725784991402,0.0
153,0.0310077519379845,-33.6259728418214,-70.59781850521269,671.3565064112194,1676.24388080434,0.0
154,0.031257814453613406,-33.625852581159876,-70.59779712553953,671.8428939756302,1689.7619766172784,0.0
155,0.031507876969242316,-33.625732320498344,-70.59777574586637,672.3292815400409,1703.2800724302167,0.0
156,0.031575082196777474,-33.6257,-70.59777,672.46,1706.913110763314,0.0
157,0.03175793948487122,-33.62561146794702,-70.5977603168067,672.5658234695836,1716.7981682431546,0.0
158,0.03200800200050013,-33.625490397859444,-70.59774707476588,672.7105400586379,1730.316264056093,0.0
159,0.03225806451612904,-33.625369327771864,-70.59773383272505,672.8552566476922,1743.8343598690312,0.0
160,0.03250812703175794,-33.62524825768429,-70.59772059068422,672.9999732367464,1757.3524556819693,0.0
161,0.03275818954738685,-33.62512718759671,-70.5977073486434,673.1446898258007,1770.8705514949077,0.0
162,0.0328969612274142,-33.62506,-70.5977,673.225,1778.3723910329693,0.0
163,0.033008252063015754,-33.62500589450745,-70.5977,673.2970586787113,1784.3886473078455,0.0
164,0.033258314578644664,-33.6248843233511,-70.5977,673.4589693551299,1797.906743120784,0.0
165,0.03334948430186462,-33.62484,-70.5977,673.518,1802.835274894636,0.0
166,0.033508377094273574,-33.62476285659305,-70.59770482146294,673.6178042827404,1811.4248389337224,0.0
167,0.03367903737439357,-33.62468,-70.59771,673.725,1820.650540004204,0.0
168,0.03375843960990248,-33.62464155816788,-70.59771422437716,673.7422777025675,1824.9429347466603,0.0
169,0.03400850212553139,-33.62452049279506,-70.59772752826429,673.7966906009027,1838.4610305595988,0.0
170,0.0342585646411603,-33.62439942742223,-70.5977408321514,673.8511034992379,1851.9791263725372,0.0
171,0.0345086271567892,-33.62427836204941,-70.59775413603853,673.905516397573,1865.497222185475,0.0
172,0.03475868967241811,-33.624157296676586,-70.59776743992565,673.9599292959083,1879.0153179984136,0.0
173,0.03500875218804701,-33.62403623130376,-70.59778074381278,674.0143421942435,1892.5334138113515,0.0
174,0.03525881470367592,-33.62391516593094,-70.59779404769989,674.0687550925786,1906.05150962429,0.0
175,0.03550887721930483,-33.623794100558115,-70.59780735158702,674.1231679909138,1919.5696054372283,0.0
176,0.03555865731785326,-33.62377,-70.59781,674.134,1922.260661072107,0.0
177,0.035758939734933735,-33.62367346091995,-70.59782524301264,674.0933519662963,1933.0877012501662,0.0
178,0.03595283612323446,-33.62358,-70.59784,674.054,1943.5695199595386,0.0
179,0.036009002250562645,-33.62355310811562,-70.59784568866786,673.9884251742499,1946.6057970631043,0.0
180,0.03625906476619155,-33.62343338021952,-70.5978710157228,673.6964733045193,1960.1238928760424,0.0
181,0.03650912728182046,-33.62331365232342,-70.59789634277774,673.4045214347885,1973.6419886889807,0.0
182,0.03675918979744937,-33.62319392442731,-70.59792166983269,673.1125695650579,1987.1600845019193,0.0
183,0.03700925231307827,-33.623074196531206,-70.59794699688763,672.8206176953272,2000.6781803148572,0.0
184,0.03703890304964251,-33.62306,-70.59795,672.786,2002.2810654845578,0.0
185,0.03725931482870718,-33.622953825069416,-70.59796737407954,672.2116901482044,2014.1962761277957,0.0
186,0.03750937734433609,-33.62283336703241,-70.59798708539469,671.5601216753219,2027.714371940734,0.0
187,0.037759439859964994,-33.62271290899541,-70.59800679670984,670.9085532024395,2041.232467753672,0.0
188,0.038009502375593904,-33.62259245095841,-70.59802650802499,670.2569847295571,2054.7505635666103,0.0
189,0.038180664836711356,-33.62251,-70.59804,669.811,2064.0034119719176,0.0
190,0.03825956489122281,-33.62247250551864,-70.59804972079147,669.7814210202622,2068.2686593795484,0.0
191,0.03850962740685172,-33.62235367208578,-70.59808052945924,669.6876746454492,2081.786755192487,0.0
192,0.03875968992248063,-33.622234838652915,-70.59811133812703,669.5939282706363,2095.304851005425,0.0
193,0.03900975243810953,-33.62211600522006,-70.5981421467948,669.5001818958233,2108.822946818363,0.0
194,0.03925981495373844,-33.62199717178719,-70.59817295546257,669.4064355210104,2122.3410426313017,0.0
195,0.03950987746936735,-33.621878338354335,-70.59820376413036,669.3126891461974,2135.8591384442398,0.0
196,0.03975993998499625,-33.62175950492147,-70.59823457279813,669.2189427713845,2149.377234257178,0.0
197,0.04001000250062516,-33.621640671488606,-70.59826538146592,669.1251963965715,2162.8953300701164,0.0
198,0.040260065016254065,-33.62152183805575,-70.5982961901337,669.0314500217586,2176.413425883054,0.0
199,0.040453320859314426,-33.62143,-70.59832,668.959,2186.860617443652,0.0
200,0.040510127531882975,-33.62140283149498,-70.59832595474083,668.9386422298041,2189.9315216959926,0.0
201,0.040760190047511885,-33.621283235954486,-70.59835216746202,668.8490274891832,2203.449617508931,0.0
202,0.04101025256314079,-33.62116364041398,-70.59837838018323,668.7594127485622,2216.967713321869,0.0
203,0.0412603150787697,-33.621044044873486,-70.59840459290444,668.6697980079413,2230.4858091348074,0.0
204,0.0415103775943986,-33.62092444933298,-70.59843080562564,668.5801832673203,2244.0039049477455,0.0
205,0.04176044011002751,-33.620804853792485,-70.59845701834685,668.4905685266993,2257.5220007606836,0.0
206,0.04197967908008468,-33.6207,-70.59848,668.412,2269.3738106799315,0.0
207,0.04201050262565642,-33.62068517972076,-70.59848266301893,668.4620647558106,2271.040096573622,0.0
208,0.042260565141285324,-33.6205649470791,-70.59850426732172,668.8682256484047,2284.55819238656,0.0
209,0.042510627656914234,-33.62044471443745,-70.59852587162452,669.274386540999,2298.0762881994983,0.0
210,0.042760690172543143,-33.62032448179579,-70.59854747592732,669.6805474335932,2311.594384012437,0.0
211,0.043010752688172046,-33.620204249154135,-70.5985690802301,670.0867083261874,2325.112479825375,0.0
212,0.043260815203800956,-33.62008401651248,-70.59859068453291,670.4928692187816,2338.630575638313,0.0
213,0.04351087771942986,-33.61996378387082,-70.59861228883571,670.8990301113757,2352.148671451251,0.0
214,0.04376094023505877,-33.61984355122917,-70.59863389313851,671.30519100397,2365.6667672641893,0.0
215,0.04401100275068768,-33.61972331858751,-70.5986554974413,671.7113518965642,2379.184863077128,0.0
216,0.04426106526631658,-33.619603085945855,-70.5986771017441,672.1175127891584,2392.702958890066,0.0
217,0.04451112778194549,-33.6194828533042,-70.5986987060469,672.5236736817526,2406.221054703004,0.0
218,0.04464185147849846,-33.61942,-70.59871,672.736,2413.287829387647,0.0
219,0.044761190297574395,-33.61936357244808,-70.59872620197035,672.7892988955713,2419.739150515942,0.0
220,0.045011252813203305,-33.619245334177485,-70.5987601515728,672.9009813808681,2433.2572463288807,0.0
221,0.045261315328832215,-33.61912709590689,-70.59879410117524,673.0126638661649,2446.775342141819,0.0
222,0.04551137784446112,-33.61900885763629,-70.5988280507777,673.1243463514617,2460.293437954757,0.0
223,0.04576144036009003,-33.61889061936569,-70.59886200038015,673.2360288367585,2473.8115337676954,0.0
224,0.04601150287571894,-33.6187723810951,-70.59889594998259,673.3477113220553,2487.3296295806335,0.0
225,0.04626156539134784,-33.6186541428245,-70.59892989958504,673.4593938073521,2500.8477253935716,0.0
226,0.04651162790697675,-33.6185359045539,-70.5989638491875,673.5710762926489,2514.36582120651,0.0
227,0.04676169042260565,-33.61841766628331,-70.59899779878995,673.6827587779457,2527.883917019448,0.0
228,0.04677790387092155,-33.61841,-70.599,673.69,2528.76039763567,0.0
229,0.04701175293823456,-33.61829835409141,-70.59902576444044,673.8315817346262,2541.4020128323864,0.0
230,0.04726181545386347,-33.618178967441374,-70.59905331520584,673.982979750169,2554.9201086453245,0.0
231,0.047511877969492376,-33.61805958079133,-70.59908086597123,674.1343777657117,2568.4382044582626,0.0
232,0.047761940485121286,-33.6179401941413,-70.59910841673663,674.2857757812545,2581.956300271201,0.0
233,0.04801200300075019,-33.617820807491256,-70.59913596750202,674.4371737967973,2595.474396084139,0.0
234,0.0482620655163791,-33.61770142084122,-70.59916351826742,674.5885718123401,2608.9924918970773,0.0
235,0.04851212803200801,-33.61758203419119,-70.5991910690328,674.7399698278829,2622.510587710016,0.0
236,0.04868395357706333,-33.6175,-70.59921,674.844,2631.799281680507,0.0
237,0.04876219054763691,-33.617463441506644,-70.59922260637703,674.857614887182,2636.0286835229535,0.0
238,0.04901225306326582,-33.61734659254444,-70.5992628991226,674.9011310524138,2649.546779335892,0.0
239,0.04926231557889473,-33.61722974358225,-70.59930319186819,674.9446472176455,2663.0648751488307,0.0
240,0.04930456781418772,-33.61721,-70.59931,674.952,2665.3489830390713,0.0
241,0.049512378094523635,-33.61711463513135,-70.59935005324483,674.9874757311383,2676.5829709617688,0.0
242,0.049762440610152545,-33.61699988056329,-70.59939825016342,675.030164430455,2690.101066774707,0.0
243,0.05001250312578145,-33.61688512599524,-70.599446447082,675.0728531297718,2703.619162587645,0.0
244,0.05026256564141036,-33.61677037142718,-70.59949464400059,675.1155418290886,2717.1372584005835,0.0
245,0.05051262815703927,-33.61665561685913,-70.59954284091917,675.1582305284054,2730.6553542135216,0.0
246,0.05076269067266817,-33.61654086229107,-70.59959103783775,675.2009192277221,2744.1734500264597,0.0
247,0.05101275318829708,-33.616426107723015,-70.59963923475632,675.243607927039,2757.6915458393983,0.0
248,0.05126281570392599,-33.61631135315496,-70.59968743167491,675.2862966263557,2771.2096416523364,0.0
249,0.051483675102597395,-33.61621,-70.59973,675.324,2783.149050103536,0.0
250,0.05150424433326087,-33.6162,-70.59973,675.324,2784.260999370334,0.0
251,0.05151287821955489,-33.61619600671292,-70.59973155294497,675.3221364660305,2784.7277374652745,0.0
252,0.0517629407351838,-33.61608034947837,-70.5997765307584,675.2681630899084,2798.2458332782126,0.0
253,0.051893422346977254,-33.61602,-70.5998,675.24,2805.2995211354846,0.0
254,0.052013003250812706,-33.61596977484323,-70.59976484239026,675.2821891316866,2811.7639290911507,0.0
255,0.05213151200468371,-33.61592,-70.59973,675.324,2818.1703778364617,0.0
256,0.052263065766441616,-33.61586929369812,-70.59968319418287,675.3598844597918,2825.282024904089,0.0
257,0.05246878742005684,-33.61579,-70.59961,675.416,2836.4031040365317,0.0
258,0.052513128282070526,-33.61578714906377,-70.59958434157393,675.4433689878092,2838.8001207170278,0.0
259,0.05276319079769943,-33.615771071065886,-70.59943963959297,675.5977177674895,2852.3182165299654,0.0
260,0.05277984917966514,-33.61577,-70.59943,675.608,2853.218749754366,0.0
261,0.05284836684156588,-33.61577,-70.59939,675.656,2856.9227367998583,0.0
262,0.05301325331332834,-33.61575732684305,-70.5992949513229,675.7548506241773,2865.836312342904,0.0
263,0.053108580571211365,-33.61575,-70.59924,675.812,2870.989595722488,0.0
264,0.05326331582895724,-33.615743252332805,-70.59915003110405,675.923786353213,2879.354408155842,0.0
265,0.05351337834458615,-33.61573234765175,-70.59900463535665,676.1044405693538,2892.87250396878,0.0
266,0.05376344086021506,-33.615721442970695,-70.59885923960925,676.2850947854945,2906.3905997817187,0.0
267,0.05379653058379638,-33.61572,-70.59884,676.309,2908.1793926868486,0.0
268,0.053978600820120556,-33.61569,-70.59874,676.428,2918.021903041207,0.0
269,0.054013503375843964,-33.61568603751602,-70.59872018758013,676.4537561458408,2919.908695594657,0.0
270,0.05406668333588382,-33.61568,-70.59869,676.493,2922.7835438834495,0.0
271,0.05413250985789259,-33.61566,-70.59866,676.526,2926.342050960406,0.0
272,0.05423958075100338,-33.61562,-70.59862,676.568,2932.1301819332084,0.0
273,0.054263565891472874,-33.6156092352118,-70.5986146176059,676.5720367955762,2933.426791407595,0.0
274,0.05432870518157056,-33.61558,-70.5986,676.583,2936.9481475073394,0.0
275,0.054456787305564205,-33.61552,-70.59858,676.593,2943.872121777198,0.0
276,0.054513628407101784,-33.61549280331521,-70.59857411963573,676.5961606957987,2946.944887220533,0.0
277,0.05476369092273069,-33.615373156242434,-70.59854824999836,676.6100656258793,2960.462983033471,0.0
278,0.0550137534383596,-33.61525350916965,-70.598522380361,676.62397055596,2973.9810788464097,0.0
279,0.05523008771841902,-33.61515,-70.5985,676.636,2985.6758645207497,0.0
280,0.0552638159539885,-33.615143769180946,-70.59848178683662,676.6657162139344,2987.499174659348,0.0
281,0.05551387846961741,-33.6150975736341,-70.59834675369969,676.8860334373506,3001.0172704722863,0.0
282,0.05576394098524632,-33.61505137808726,-70.59821172056276,677.1063506607669,3014.5353662852244,0.0
283,0.05593379466100782,-33.61502,-70.59812,677.256,3023.7174632394563,0.0
284,0.05601400350087522,-33.61501754044453,-70.59807326844611,677.3129797016692,3028.0534620981625,0.0
285,0.05626406601650413,-33.61500987242903,-70.59792757615155,677.4906220608249,3041.571557911101,0.0
286,0.056514128532133036,-33.61500220441353,-70.597781883857,677.6682644199807,3055.0896537240387,0.0
287,0.056764191047761946,-33.61499453639802,-70.59763619156243,677.8459067791364,3068.6077495369773,0.0
288,0.05691212803367906,-33.61499,-70.59755,677.951,3076.6050551102467,0.0
289,0.057014253563390856,-33.614982825107106,-70.59749100643619,677.997078756601,3082.125845349916,0.0
290,0.05726431607901976,-33.61496525680883,-70.59734655598373,678.1099062721618,3095.6439411628535,0.0
291,0.05751437859464867,-33.61494768851056,-70.59720210553128,678.2227337877224,3109.162036975792,0.0
292,0.05776444111027758,-33.61493012021229,-70.59705765507884,678.3355613032832,3122.6801327887306,0.0
293,0.05801450362590648,-33.61491255191402,-70.59691320462639,678.4483888188438,3136.1982286016682,0.0
294,0.05826456614153539,-33.61489498361575,-70.59676875417394,678.5612163344045,3149.716324414607,0.0
