,Acelerador,Autonomía,Corriente Instantanea,Odómetro,P. Cons. Ini Mov.,P. Gen. Freno Umbral 1,P. Gen. Freno Umbral 2,P. Gen. Freno Umbral 3,P. Gen. Freno Umbral 4,P. Gen. Freno Umbral 5,P. Gen. Freno Umbral 6,P. Gen. Retardador,P. Gen. TPS en uso,Pedal de Freno,Potencia Total Consumida,Potencia Total Generada,Presión Aire 1,Presión Aire 2,SOC,Temperatura de Motor,Velocidad,Voltaje Instantaneo,latitud,longitud,hora,deltaTime,travel
0,100.0,250.0,209.1,76390.4,1833.0,-227.9,-10798.4,-8899.5,-102.0,0.0,0.0,-194.6,-111.3,0.0,66162.7,-20345.5,864.0,876.0,86.0,78.0,42.0,632.5,-33.609487,-70.575865,2020-04-14 13:25:15,0.0,0
1,56.0,218.0,100.8,76392.9,1940.3,-244.8,-11866.1,-9872.6,-102.0,0.0,0.0,-212.7,-117.5,0.0,70622.2,-22428.0,912.0,936.0,86.0,79.0,52.0,633.9,-33.615721,-70.594459,2020-04-14 13:31:15,360.0,0
2,0.0,252.0,7.7,76393.1,1951.1,-245.1,-11995.7,-9986.1,-102.0,0.0,0.0,-213.7,-117.5,0.0,70756.1,-22672.6,880.0,896.0,86.0,78.0,0.0,638.0,-33.615016,-70.59581,2020-04-14 13:32:15,60.0,0
3,100.0,252.0,217.4,76393.3,1989.2,-245.1,-12079.3,-10070.6,-102.0,0.0,0.0,-213.7,-117.5,0.0,71330.1,-22840.5,840.0,868.0,86.0,75.0,38.0,632.7,-33.614992,-70.597671,2020-04-14 13:33:15,60.0,0
4,38.0,226.0,4.1,76394.3,2036.0,-246.0,-12277.8,-10342.1,-102.0,0.0,0.0,-215.3,-118.1,0.0,72637.1,-23313.8,804.0,804.0,85.0,75.0,56.0,637.3,-33.619196,-70.599318,2020-04-14 13:35:15,120.0,0
5,73.0,276.0,169.0,76395.0,2036.0,-262.3,-12427.6,-10538.9,-102.0,0.0,0.0,-233.4,-150.8,0.0,73424.8,-23727.8,892.0,892.0,85.0,74.0,49.0,632.8,-33.624902,-70.598388,2020-04-14 13:36:15,60.0,0
6,0.0,310.0,-71.9,76397.2,2037.6,-265.2,-12994.4,-10616.9,-102.0,0.0,0.0,-244.5,-151.5,2.0,75193.8,-24388.7,956.0,960.0,85.0,73.0,58.0,637.4,-33.633487,-70.611459,2020-04-14 13:39:15,180.0,0
7,5.0,432.0,8.8,76397.6,2044.0,-271.0,-13338.0,-10687.0,-102.0,0.0,0.0,-246.9,-153.0,0.0,75442.7,-24812.0,908.0,912.0,85.0,73.0,7.0,638.0,-33.633159,-70.61058,2020-04-14 13:40:15,60.0,0
8,0.0,402.0,0.0,76397.6,2089.0,-271.0,-13338.0,-10687.0,-102.0,0.0,0.0,-246.9,-153.0,0.0,75559.2,-24812.0,804.0,812.0,85.0,68.0,0.0,638.7,-33.633231,-70.610403,2020-04-14 13:42:15,120.0,0
9,0.0,402.0,0.0,76397.6,2089.0,-271.0,-13338.0,-10687.0,-102.0,0.0,0.0,-246.9,-153.0,0.0,75559.2,-24812.0,788.0,788.0,85.0,63.0,0.0,638.9,-33.633229,-70.610405,2020-04-14 13:44:15,120.0,0
10,0.0,402.0,6.9,76397.6,2089.0,-271.0,-13338.0,-10687.0,-102.0,0.0,0.0,-246.9,-153.0,0.0,75617.2,-24812.0,1000.0,1000.0,85.0,62.0,0.0,638.7,-33.633229,-70.610405,2020-04-14 13:45:15,60.0,0
11,0.0,402.0,0.0,76397.6,2089.0,-271.0,-13338.0,-10687.0,-102.0,0.0,0.0,-246.9,-153.0,0.0,75625.4,-24812.0,988.0,996.0,85.0,60.0,0.0,639.1,-33.633229,-70.610405,2020-04-14 13:47:15,120.0,0
12,0.0,402.0,0.0,76397.6,2089.0,-271.0,-13338.0,-10687.0,-102.0,0.0,0.0,-246.9,-153.0,0.0,75625.4,-24812.0,972.0,988.0,85.0,59.0,0.0,639.3,-33.633229,-70.610405,2020-04-14 13:49:15,120.0,0
13,0.0,402.0,0.0,76397.6,2089.0,-271.0,-13338.0,-10687.0,-102.0,0.0,0.0,-246.9,-153.0,0.0,75625.4,-24812.0,984.0,988.0,85.0,59.0,0.0,639.3,-33.633229,-70.610405,2020-04-14 13:50:15,60.0,0
14,0.0,402.0,0.0,76397.6,2089.0,-271.0,-13338.0,-10687.0,-102.0,0.0,0.0,-246.9,-153.0,0.0,75625.4,-24812.0,976.0,988.0,85.0,58.0,0.0,639.3,-33.633229,-70.610405,2020-04-14 13:52:15,120.0,0
15,0.0,402.0,0.0,76397.6,2089.0,-271.0,-13338.0,-10687.0,-102.0,0.0,0.0,-246.9,-153.0,0.0,75625.4,-24812.0,988.0,988.0,85.0,58.0,0.0,639.4,-33.633229,-70.610405,2020-04-14 13:54:15,120.0,0
16,0.0,402.0,0.0,76397.6,2089.0,-271.0,-13338.0,-10687.0,-102.0,0.0,0.0,-246.9,-153.0,0.0,75625.4,-24812.0,988.0,988.0,85.0,57.0,0.0,639.4,-33.633229,-70.610405,2020-04-14 13:55:15,60.0,0
17,0.0,402.0,0.0,76397.6,2089.0,-271.0,-13338.0,-10687.0,-102.0,0.0,0.0,-246.9,-153.0,0.0,75625.4,-24812.0,976.0,988.0,85.0,57.0,0.0,639.5,-33.633229,-70.610405,2020-04-14 13:57:15,120.0,0
18,0.0,402.0,0.0,76397.6,2089.0,-271.0,-13338.0,-10687.0,-102.0,0.0,0.0,-246.9,-153.0,0.0,75625.4,-24812.0,984.0,988.0,85.0,57.0,0.0,639.5,-33.633229,-70.610405,2020-04-14 13:59:15,120.0,0
19,0.0,402.0,0.0,76397.6,2089.0,-271.0,-13338.0,-10687.0,-102.0,0.0,0.0,-246.9,-153.0,0.0,75625.4,-24812.0,972.0,988.0,85.0,57.0,0.0,639.5,-33.633229,-70.610405,2020-04-14 14:00:15,60.0,0
20,0.0,402.0,0.0,76397.6,2089.0,-271.0,-13338.0,-10687.0,-102.0,0.0,0.0,-246.9,-153.0,0.0,75625.4,-24812.0,976.0,984.0,85.0,57.0,0.0,639.5,-33.633229,-70.610405,2020-04-14 14:02:15,120.0,0
21,0.0,402.0,0.0,76397.6,2089.0,-271.0,-13338.0,-10687.0,-102.0,0.0,0.0,-246.9,-153.0,0.0,75625.4,-24812.0,972.0,972.0,85.0,56.0,0.0,639.5,-33.633229,-70.610405,2020-04-14 14:04:15,120.0,0
22,0.0,402.0,0.0,76397.6,2089.0,-271.0,-13338.0,-10687.0,-102.0,0.0,0.0,-246.9,-153.0,0.0,75625.4,-24812.0,972.0,980.0,85.0,56.0,0.0,639.6,-33.633229,-70.610405,2020-04-14 14:05:15,60.0,0
23,0.0,402.0,0.0,76397.6,2089.0,-271.0,-13338.0,-10687.0,-102.0,0.0,0.0,-246.9,-153.0,0.0,75625.4,-24812.0,972.0,976.0,85.0,56.0,0.0,639.6,-33.633229,-70.610405,2020-04-14 14:07:15,120.0,0
24,0.0,402.0,0.0,76397.6,2089.0,-271.0,-13338.0,-10687.0,-102.0,0.0,0.0,-246.9,-153.0,0.0,75625.4,-24812.0,972.0,972.0,85.0,56.0,0.0,639.6,-33.633229,-70.610405,2020-04-14 14:08:15,60.0,0
25,0.0,402.0,0.0,76397.6,2089.0,-271.0,-13338.0,-10687.0,-102.0,0.0,0.0,-246.9,-153.0,0.0,75625.4,-24812.0,972.0,972.0,85.0,56.0,0.0,639.6,-33.633229,-70.610405,2020-04-14 14:10:15,120.0,0
26,0.0,402.0,0.0,76397.6,2089.0,-271.0,-13338.0,-10687.0,-102.0,0.0,0.0,-246.9,-153.0,0.0,75625.4,-24812.0,948.0,960.0,85.0,56.0,0.0,639.6,-33.633229,-70.610405,2020-04-14 14:12:15,120.0,0
27,0.0,402.0,0.0,76397.6,2089.0,-271.0,-13338.0,-10687.0,-102.0,0.0,0.0,-246.9,-153.0,0.0,75625.4,-24812.0,944.0,952.0,85.0,55.0,0.0,639.6,-33.633229,-70.610405,2020-04-14 14:14:15,120.0,0
28,0.0,402.0,0.0,76397.6,2089.0,-271.0,-13338.0,-10687.0,-102.0,0.0,0.0,-246.9,-153.0,0.0,75625.4,-24812.0,948.0,948.0,85.0,55.0,0.0,639.6,-33.633229,-70.610405,2020-04-14 14:15:15,60.0,0
29,0.0,402.0,0.0,76397.6,2089.0,-271.0,-13338.0,-10687.0,-102.0,0.0,0.0,-246.9,-153.0,0.0,75625.4,-24812.0,940.0,948.0,85.0,55.0,0.0,639.7,-33.633229,-70.610405,2020-04-14 14:17:15,120.0,0
30,0.0,402.0,0.0,76397.6,2089.0,-271.0,-13338.0,-10687.0,-102.0,0.0,0.0,-246.9,-153.0,0.0,75625.4,-24812.0,944.0,948.0,85.0,55.0,0.0,639.7,-33.633229,-70.610405,2020-04-14 14:19:15,120.0,0
31,0.0,402.0,0.0,76397.6,2089.0,-271.0,-13338.0,-10687.0,-102.0,0.0,0.0,-246.9,-153.0,0.0,75625.4,-24812.0,940.0,948.0,85.0,55.0,0.0,639.7,-33.633229,-70.610405,2020-04-14 14:20:15,60.0,0
32,0.0,402.0,0.0,76397.6,2089.0,-271.0,-13338.0,-10687.0,-102.0,0.0,0.0,-246.9,-153.0,0.0,75625.4,-24812.0,936.0,948.0,85.0,55.0,0.0,639.7,-33.633229,-70.610405,2020-04-14 14:22:15,120.0,0
33,0.0,402.0,0.0,76397.6,2089.0,-271.0,-13338.0,-10687.0,-102.0,0.0,0.0,-246.9,-153.0,0.0,75625.4,-24812.0,948.0,948.0,85.0,54.0,0.0,639.7,-33.633229,-70.610405,2020-04-14 14:23:15,60.0,0
34,0.0,402.0,0.0,76397.6,2089.0,-271.0,-13338.0,-10687.0,-102.0,0.0,0.0,-246.9,-153.0,0.0,75625.4,-24812.0,936.0,948.0,85.0,54.0,0.0,639.7,-33.633229,-70.610405,2020-04-14 14:25:15,120.0,0
35,0.0,402.0,0.0,76397.6,2089.0,-271.0,-13338.0,-10687.0,-102.0,0.0,0.0,-246.9,-153.0,0.0,75625.4,-24812.0,936.0,948.0,85.0,54.0,0.0,639.7,-33.633229,-70.610405,2020-04-14 14:27:15,120.0,0
36,0.0,402.0,0.0,76397.6,2089.0,-271.0,-13338.0,-10687.0,-102.0,0.0,0.0,-246.9,-153.0,0.0,75625.4,-24812.0,936.0,948.0,85.0,54.0,0.0,639.7,-33.633229,-70.610405,2020-04-14 14:29:15,120.0,0
37,0.0,402.0,0.0,76397.6,2089.0,-271.0,-13338.0,-10687.0,-102.0,0.0,0.0,-246.9,-153.0,0.0,75625.4,-24812.0,940.0,948.0,85.0,54.0,0.0,639.7,-33.633229,-70.610405,2020-04-14 14:30:15,60.0,0
