,Acelerador,Autonomía,Corriente Instantanea,Odómetro,P. Cons. Ini Mov.,P. Gen. Freno Umbral 1,P. Gen. Freno Umbral 2,P. Gen. Freno Umbral 3,P. Gen. Freno Umbral 4,P. Gen. Freno Umbral 5,P. Gen. Freno Umbral 6,P. Gen. Retardador,P. Gen. TPS en uso,Pedal de Freno,Potencia Total Consumida,Potencia Total Generada,Presión Aire 1,Presión Aire 2,SOC,Temperatura de Motor,Velocidad,Voltaje Instantaneo,latitud,longitud,hora,deltaTime,travel
0,0.0,240.0,-50.7,73376.3,1550.5,-46.0,-4686.3,-6156.8,-250.1,0.0,0.0,-167.7,-84.4,26.0,37116.2,-11392.4,936.0,960.0,74.0,74.0,7.0,635.2,-33.456131,-70.629729,2020-04-08 14:02:13,0.0,0
1,0.0,240.0,2.5,73376.4,1570.8,-46.0,-4709.5,-6157.7,-250.1,0.0,0.0,-167.7,-84.4,15.0,37215.2,-11416.6,856.0,880.0,74.0,75.0,0.0,634.1,-33.455727,-70.629815,2020-04-08 14:03:13,60.0,0
2,100.0,202.0,85.2,73377.7,1609.2,-46.7,-4828.0,-6313.3,-250.1,0.0,0.0,-171.1,-95.3,0.0,39127.5,-11709.4,836.0,868.0,73.0,76.0,52.0,629.3,-33.445165,-70.632924,2020-04-08 14:05:13,120.0,0
3,0.0,210.0,-177.3,73378.3,1630.5,-47.1,-4879.3,-6475.2,-250.1,0.0,0.0,-171.4,-95.3,26.0,39865.0,-11923.8,804.0,828.0,73.0,77.0,31.0,636.3,-33.439836,-70.634488,2020-04-08 14:06:13,60.0,0
4,0.0,186.0,0.0,73379.2,1695.0,-51.4,-5074.9,-6689.1,-250.1,0.0,0.0,-180.2,-101.3,0.0,41018.9,-12352.8,916.0,936.0,73.0,64.0,0.0,634.3,-33.4365,-70.639223,2020-04-08 14:12:13,360.0,0
5,0.0,186.0,0.0,73379.2,1695.0,-51.4,-5074.9,-6689.1,-250.1,0.0,0.0,-180.2,-101.3,0.0,41018.9,-12352.8,912.0,936.0,73.0,62.0,0.0,634.6,-33.4365,-70.639223,2020-04-08 14:14:13,120.0,0
6,0.0,186.0,0.0,73379.2,1695.0,-51.4,-5074.9,-6689.1,-250.1,0.0,0.0,-180.2,-101.3,0.0,41018.9,-12352.8,908.0,936.0,73.0,61.0,0.0,634.7,-33.4365,-70.639223,2020-04-08 14:15:13,60.0,0
7,0.0,186.0,0.0,73379.2,1695.0,-51.4,-5074.9,-6689.1,-250.1,0.0,0.0,-180.2,-101.3,0.0,41018.9,-12352.8,856.0,880.0,73.0,59.0,0.0,634.8,-33.4365,-70.639223,2020-04-08 14:17:13,120.0,0
8,0.0,186.0,0.0,73379.2,1695.0,-51.4,-5074.9,-6689.1,-250.1,0.0,0.0,-180.2,-101.3,0.0,41018.9,-12352.8,856.0,880.0,73.0,58.0,0.0,635.0,-33.4365,-70.639223,2020-04-08 14:19:13,120.0,0
9,0.0,186.0,0.0,73379.2,1695.0,-51.4,-5074.9,-6689.1,-250.1,0.0,0.0,-180.2,-101.3,0.0,41018.9,-12352.8,856.0,880.0,73.0,58.0,0.0,635.0,-33.4365,-70.639223,2020-04-08 14:20:13,60.0,0
10,0.0,186.0,0.0,73379.2,1695.0,-51.4,-5074.9,-6689.1,-250.1,0.0,0.0,-180.2,-101.3,0.0,41018.9,-12352.8,856.0,880.0,73.0,57.0,0.0,635.1,-33.4365,-70.639223,2020-04-08 14:22:13,120.0,0
11,0.0,186.0,0.0,73379.2,1695.0,-51.4,-5074.9,-6689.1,-250.1,0.0,0.0,-180.2,-101.3,0.0,41019.0,-12352.8,856.0,880.0,73.0,57.0,0.0,635.2,-33.4365,-70.639223,2020-04-08 14:24:13,120.0,0
12,0.0,186.0,0.0,73379.2,1695.0,-51.4,-5074.9,-6689.1,-250.1,0.0,0.0,-180.2,-101.3,0.0,41019.0,-12352.8,856.0,880.0,73.0,57.0,0.0,635.3,-33.4365,-70.639223,2020-04-08 14:25:13,60.0,0
13,0.0,186.0,0.0,73379.2,1695.0,-51.4,-5074.9,-6689.1,-250.1,0.0,0.0,-180.2,-101.3,0.0,41019.2,-12352.8,856.0,880.0,73.0,56.0,0.0,635.3,-33.4365,-70.639223,2020-04-08 14:27:13,120.0,0
14,0.0,186.0,0.0,73379.2,1695.0,-51.4,-5074.9,-6689.1,-250.1,0.0,0.0,-180.2,-101.3,0.0,41019.2,-12352.8,856.0,880.0,73.0,56.0,0.0,635.4,-33.4365,-70.639223,2020-04-08 14:29:13,120.0,0
15,0.0,186.0,2.3,73379.2,1695.0,-51.4,-5074.9,-6689.1,-250.1,0.0,0.0,-180.2,-101.3,14.0,41022.7,-12352.8,788.0,816.0,73.0,56.0,0.0,635.4,-33.4365,-70.639223,2020-04-08 14:30:13,60.0,0
16,0.0,186.0,10.3,73379.5,1705.5,-54.9,-5168.5,-6691.6,-250.1,0.0,0.0,-186.3,-102.0,14.0,41513.9,-12459.3,908.0,928.0,73.0,58.0,0.0,634.3,-33.437084,-70.636715,2020-04-08 14:32:13,120.0,0
17,0.0,182.0,-148.8,73380.2,1757.5,-57.9,-5458.0,-6813.3,-250.1,0.0,0.0,-196.5,-102.1,26.0,42772.4,-12885.4,880.0,908.0,72.0,64.0,21.0,636.9,-33.44135,-70.634073,2020-04-08 14:34:13,120.0,0
18,100.0,182.0,219.3,73380.4,1796.2,-57.9,-5493.8,-6970.1,-272.3,0.0,0.0,-196.5,-102.1,0.0,43551.8,-13100.4,840.0,868.0,72.0,68.0,46.0,626.3,-33.443236,-70.633461,2020-04-08 14:35:13,60.0,0
19,0.0,182.0,9.2,73381.4,1828.0,-58.5,-5735.9,-7333.8,-272.3,0.0,0.0,-223.4,-104.5,16.0,44805.3,-13736.1,1000.0,1000.0,72.0,74.0,0.0,632.9,-33.451655,-70.630937,2020-04-08 14:37:13,120.0,0
20,37.0,182.0,8.1,73382.2,1874.5,-59.8,-5939.6,-7681.6,-272.3,0.0,0.0,-225.0,-106.1,0.0,46011.6,-14292.1,840.0,868.0,72.0,75.0,0.0,633.1,-33.458337,-70.628972,2020-04-08 14:39:13,120.0,0
21,56.0,180.0,20.0,73383.0,1896.5,-59.8,-5939.6,-7681.6,-272.3,0.0,0.0,-232.6,-106.2,0.0,46672.9,-14299.8,840.0,868.0,72.0,75.0,54.0,631.3,-33.464538,-70.627248,2020-04-08 14:40:13,60.0,0
