,Acelerador,Autonomía,Corriente Instantanea,Odómetro,P. Cons. Ini Mov.,P. Gen. Freno Umbral 1,P. Gen. Freno Umbral 2,P. Gen. Freno Umbral 3,P. Gen. Freno Umbral 4,P. Gen. Freno Umbral 5,P. Gen. Freno Umbral 6,P. Gen. Retardador,P. Gen. TPS en uso,Pedal de Freno,Potencia Total Consumida,Potencia Total Generada,Presión Aire 1,Presión Aire 2,SOC,Temperatura de Motor,Velocidad,Voltaje Instantaneo,latitud,longitud,hora,deltaTime,travel
0,0.0,478.0,0.0,70337.2,4866.7,-1031.1,-28522.3,-16894.4,-128.8,0.0,0.0,-791.3,-341.0,0.0,140166.8,-47756.2,932.0,948.0,72.0,66.0,0.0,635.2,-33.633121,-70.610457,2020-04-08 12:25:54,0.0,0
1,0.0,500.0,0.0,70337.2,4866.7,-1031.1,-28522.3,-16894.4,-128.8,0.0,0.0,-791.3,-341.0,0.0,140166.8,-47756.2,908.0,924.0,100.0,55.0,0.0,663.4,-33.633148,-70.610667,2020-04-08 12:26:54,60.0,0
2,0.0,500.0,0.0,70337.2,4866.7,-1031.1,-28522.3,-16894.4,-128.8,0.0,0.0,-791.3,-341.0,0.0,140166.8,-47756.2,908.0,936.0,100.0,53.0,0.0,659.7,-33.633148,-70.610667,2020-04-08 12:28:54,120.0,0
3,0.0,500.0,0.0,70337.2,4866.7,-1031.1,-28522.3,-16894.4,-128.8,0.0,0.0,-791.3,-341.0,0.0,140166.8,-47756.2,896.0,920.0,100.0,52.0,0.0,657.6,-33.633148,-70.610667,2020-04-08 12:30:54,120.0,0
4,0.0,500.0,0.0,70337.2,4866.7,-1031.1,-28522.3,-16894.4,-128.8,0.0,0.0,-791.3,-341.0,0.0,140166.8,-47756.2,896.0,920.0,100.0,52.0,0.0,656.2,-33.633148,-70.610667,2020-04-08 12:32:54,120.0,0
5,0.0,500.0,0.0,70337.2,4866.7,-1031.1,-28522.3,-16894.4,-128.8,0.0,0.0,-791.3,-341.0,0.0,140166.8,-47756.2,896.0,912.0,100.0,52.0,0.0,655.5,-33.633148,-70.610667,2020-04-08 12:33:54,60.0,0
6,0.0,500.0,0.0,70337.2,4866.7,-1031.1,-28522.3,-16894.4,-128.8,0.0,0.0,-791.3,-341.0,0.0,140166.8,-47756.2,892.0,920.0,100.0,51.0,0.0,654.9,-33.633148,-70.610667,2020-04-08 12:34:54,60.0,0
7,0.0,500.0,0.0,70337.2,4866.7,-1031.1,-28522.3,-16894.4,-128.8,0.0,0.0,-791.3,-341.0,0.0,140166.8,-47756.2,892.0,912.0,100.0,51.0,0.0,654.4,-33.633148,-70.610667,2020-04-08 12:35:54,60.0,0
8,0.0,500.0,0.0,70337.2,4866.7,-1031.1,-28522.3,-16894.4,-128.8,0.0,0.0,-791.3,-341.0,0.0,140166.8,-47756.2,892.0,916.0,100.0,51.0,0.0,653.9,-33.633148,-70.610667,2020-04-08 12:36:55,61.0,0
9,0.0,500.0,0.0,70337.2,4866.7,-1031.1,-28522.3,-16894.4,-128.8,0.0,0.0,-791.3,-341.0,0.0,140166.8,-47756.2,892.0,916.0,100.0,51.0,0.0,653.9,-33.633148,-70.610667,2020-04-08 12:36:55,0.0,0
