,Acelerador,Autonomía,Corriente Instantanea,ID Celda Max Temp,ID Celda Max Volt,ID Celda Min Temp,ID Celda Min Volt,Max Temp Celda,Max Volt Celda,Min Temp Celda,Min Volt Celda,Nivel Vent. A/C,Odómetro,P. Cons. Ini Mov.,P. Gen. Freno Umbral 1,P. Gen. Freno Umbral 2,P. Gen. Freno Umbral 3,P. Gen. Freno Umbral 4,P. Gen. Freno Umbral 5,P. Gen. Freno Umbral 6,P. Gen. Retardador,P. Gen. TPS en uso,Pastilla Del Der,Pastilla Del Izq,Pastilla Tras Der,Pastilla Tras Izq,Pedal de Freno,Potencia Total Consumida,Potencia Total Generada,Presión Aire 1,Presión Aire 2,Set Temp. A/C,SOC,Temp Exterior,Temp Interior,Temperatura de Motor,Velocidad,Voltaje Instantaneo,latitud,longitud,hora,deltaTime,travel
261,0.0,156.0,8.1,19.0,7.0,12.0,204.0,32.0,3.331,29.0,3.324,5.0,57530.3,7457.2,-1178.6,-25265.1,-34310.6,-4755.3,-145.3,-47.6,-2250.4,-821.0,62.0,51.6,68.0,47.2,0.0,191678.8,-68838.5,808.0,808.0,23.0,90.0,32.0,22.0,0.0,0.0,638.9,-33.43627,-70.639177,2020-03-02 14:42:21,60.0,1
262,0.0,156.0,7.3,19.0,1.0,12.0,108.0,32.0,3.331,29.0,3.325,5.0,57530.3,7457.2,-1178.6,-25265.1,-34310.6,-4755.3,-145.3,-47.6,-2250.4,-821.0,62.0,51.6,68.0,47.2,0.0,191755.9,-68838.5,816.0,804.0,23.0,90.0,31.0,22.0,0.0,0.0,638.9,-33.43627,-70.639177,2020-03-02 14:43:21,60.0,1
263,0.0,156.0,-19.9,19.0,1.0,12.0,204.0,32.0,3.333,29.0,3.325,5.0,57530.3,7477.8,-1178.6,-25268.4,-34310.6,-4755.3,-145.3,-47.6,-2250.4,-821.0,62.0,51.6,67.2,47.2,17.0,191867.1,-68841.8,800.0,792.0,23.0,90.0,31.0,22.0,0.0,11.0,639.2,-33.436439,-70.639226,2020-03-02 14:44:21,60.0,1
264,0.0,156.0,7.5,19.0,1.0,12.0,204.0,32.0,3.33,29.0,3.324,5.0,57530.3,7477.8,-1178.6,-25273.4,-34310.6,-4755.3,-145.3,-47.6,-2250.4,-821.0,62.0,51.6,67.2,48.0,0.0,191993.7,-68846.7,1000.0,1000.0,23.0,90.0,32.0,22.0,0.0,0.0,638.8,-33.436439,-70.639226,2020-03-02 14:45:21,60.0,1
265,0.0,156.0,7.8,19.0,1.0,12.0,202.0,32.0,3.331,29.0,3.325,5.0,57530.3,7477.8,-1178.6,-25273.4,-34310.6,-4755.3,-145.3,-47.6,-2250.4,-821.0,62.0,51.6,67.2,48.0,0.0,192071.2,-68846.7,1000.0,992.0,23.0,90.0,32.0,22.0,0.0,0.0,638.9,-33.436439,-70.639226,2020-03-02 14:46:21,60.0,1
266,0.0,156.0,8.1,19.0,1.0,12.0,204.0,32.0,3.331,29.0,3.325,5.0,57530.3,7477.8,-1178.6,-25273.4,-34310.6,-4755.3,-145.3,-47.6,-2250.4,-821.0,62.0,51.6,67.2,48.0,0.0,192153.5,-68846.7,1000.0,988.0,23.0,90.0,32.0,22.0,0.0,0.0,638.9,-33.436439,-70.639226,2020-03-02 14:47:21,60.0,1
267,0.0,156.0,2.6,19.0,1.0,12.0,105.0,32.0,3.333,29.0,3.325,5.0,57530.3,7477.8,-1178.6,-25273.4,-34310.6,-4755.3,-145.3,-47.6,-2250.4,-821.0,62.0,51.6,67.2,48.0,0.0,192186.3,-68846.7,992.0,988.0,23.0,90.0,32.0,21.0,0.0,0.0,639.2,-33.436439,-70.639226,2020-03-02 14:48:21,60.0,1
268,0.0,156.0,2.5,19.0,1.0,12.0,202.0,32.0,3.334,29.0,3.326,5.0,57530.3,7477.8,-1178.6,-25273.4,-34310.6,-4755.3,-145.3,-47.6,-2250.4,-821.0,62.0,51.6,67.2,48.0,0.0,192206.2,-68846.7,988.0,988.0,23.0,90.0,33.0,21.0,0.0,0.0,639.3,-33.436439,-70.639226,2020-03-02 14:49:21,60.0,1
269,0.0,156.0,2.5,17.0,1.0,12.0,58.0,32.0,3.334,29.0,3.326,5.0,57530.3,7477.8,-1178.6,-25273.4,-34310.6,-4755.3,-145.3,-47.6,-2250.4,-821.0,62.0,51.6,67.2,48.0,0.0,192225.4,-68846.7,996.0,988.0,23.0,90.0,33.0,22.0,0.0,0.0,639.3,-33.436439,-70.639226,2020-03-02 14:50:21,60.0,1
270,0.0,156.0,2.5,17.0,1.0,44.0,105.0,32.0,3.334,29.0,3.326,5.0,57530.3,7477.8,-1178.6,-25273.4,-34310.6,-4755.3,-145.3,-47.6,-2250.4,-821.0,62.0,51.6,67.2,48.0,0.0,192244.4,-68846.7,996.0,988.0,23.0,90.0,33.0,22.0,0.0,0.0,639.4,-33.436439,-70.639226,2020-03-02 14:51:21,60.0,1
271,0.0,156.0,2.6,17.0,1.0,44.0,105.0,32.0,3.334,29.0,3.326,5.0,57530.3,7477.8,-1178.6,-25273.4,-34310.6,-4755.3,-145.3,-47.6,-2250.4,-821.0,62.0,51.6,67.2,48.0,0.0,192263.2,-68846.7,988.0,988.0,23.0,90.0,34.0,23.0,0.0,0.0,639.4,-33.436439,-70.639226,2020-03-02 14:52:21,60.0,1
272,0.0,156.0,10.2,17.0,1.0,44.0,105.0,32.0,3.333,29.0,3.325,5.0,57530.3,7477.8,-1178.6,-25273.4,-34310.6,-4755.3,-145.3,-47.6,-2250.4,-821.0,62.0,51.6,67.2,48.0,0.0,192351.7,-68846.7,964.0,960.0,23.0,90.0,33.0,23.0,0.0,0.0,639.1,-33.436439,-70.639226,2020-03-02 14:53:21,60.0,1
273,0.0,156.0,11.4,17.0,1.0,44.0,115.0,32.0,3.324,29.0,3.31,5.0,57530.3,7524.3,-1180.8,-25275.6,-34310.6,-4755.3,-145.3,-47.6,-2250.4,-821.0,62.0,51.6,67.2,47.2,0.0,192532.7,-68851.2,908.0,908.0,23.0,90.0,33.0,24.0,0.0,13.0,637.8,-33.436886,-70.639293,2020-03-02 14:54:21,60.0,1
274,3.0,156.0,8.1,17.0,1.0,44.0,105.0,32.0,3.33,29.0,3.321,5.0,57530.6,7524.3,-1188.1,-25387.6,-34352.0,-4755.3,-145.3,-47.6,-2260.8,-828.4,62.0,51.6,67.2,47.2,0.0,193145.7,-69029.8,868.0,868.0,23.0,90.0,32.0,24.0,0.0,0.0,638.5,-33.437356,-70.636674,2020-03-02 14:55:21,60.0,1
275,0.0,156.0,8.0,17.0,1.0,44.0,105.0,32.0,3.33,29.0,3.321,5.0,57530.7,7555.3,-1188.1,-25408.1,-34393.0,-4755.3,-145.3,-47.6,-2260.8,-828.4,62.0,51.6,68.0,48.0,15.0,193402.7,-69091.2,828.0,816.0,23.0,90.0,32.0,24.0,0.0,0.0,638.5,-33.438038,-70.636308,2020-03-02 14:56:21,60.0,1
276,100.0,156.0,227.9,17.0,241.0,44.0,81.0,32.0,3.305,29.0,3.284,5.0,57531.0,7587.2,-1193.3,-25480.9,-34470.8,-4797.7,-145.3,-47.6,-2284.1,-834.8,62.0,51.6,67.2,47.2,0.0,194224.0,-69319.1,776.0,776.0,23.0,90.0,32.0,24.0,0.0,33.0,633.3,-33.440325,-70.635276,2020-03-02 14:57:21,60.0,1
277,0.0,156.0,13.4,30.0,1.0,52.0,105.0,33.0,3.325,29.0,3.317,5.0,57531.4,7587.2,-1209.3,-25543.0,-34714.1,-4819.7,-145.3,-47.6,-2306.3,-838.9,62.0,51.6,67.2,47.2,20.0,195023.5,-69692.0,1000.0,1000.0,23.0,90.0,32.0,24.0,0.0,0.0,637.8,-33.442815,-70.633647,2020-03-02 14:58:21,60.0,1
278,100.0,156.0,224.1,30.0,83.0,52.0,81.0,33.0,3.305,29.0,3.285,5.0,57531.7,7629.4,-1209.3,-25575.8,-34865.9,-4819.7,-145.3,-47.6,-2321.1,-840.2,62.0,51.6,68.0,47.2,0.0,195725.7,-69896.5,916.0,912.0,23.0,90.0,33.0,24.0,0.0,35.0,633.3,-33.445315,-70.632889,2020-03-02 14:59:21,60.0,1
279,0.0,152.0,-241.2,30.0,81.0,52.0,201.0,33.0,3.364,29.0,3.34,5.0,57532.5,7629.4,-1209.3,-25656.8,-35007.1,-4907.0,-145.3,-47.6,-2342.4,-842.6,62.0,51.6,67.2,47.2,33.0,196582.9,-70229.8,876.0,872.0,23.0,89.0,33.0,24.0,0.0,30.0,642.3,-33.451188,-70.63113,2020-03-02 15:00:21,60.0,1
280,0.0,152.0,1.4,30.0,205.0,52.0,81.0,33.0,3.311,29.0,3.294,5.0,57532.6,7654.5,-1214.1,-25662.3,-35078.4,-4917.8,-145.3,-47.6,-2342.4,-842.6,62.0,51.6,67.2,47.2,10.0,197126.0,-70322.1,860.0,860.0,23.0,89.0,33.0,24.0,0.0,51.0,636.3,-33.452716,-70.630666,2020-03-02 15:01:21,60.0,1
281,0.0,152.0,190.4,30.0,241.0,52.0,81.0,33.0,3.301,29.0,3.283,5.0,57533.0,7677.7,-1216.6,-25844.0,-35279.8,-4917.8,-145.3,-47.6,-2353.6,-849.4,62.0,51.6,67.2,47.2,0.0,197814.2,-70725.5,816.0,824.0,23.0,89.0,33.0,24.0,0.0,45.0,633.2,-33.455874,-70.62978,2020-03-02 15:02:21,60.0,1
282,100.0,152.0,22.1,27.0,1.0,52.0,105.0,33.0,3.321,29.0,3.314,5.0,57533.8,7677.7,-1218.9,-25864.7,-35509.4,-4917.8,-145.3,-47.6,-2366.8,-859.3,62.0,51.6,67.2,47.2,0.0,198571.2,-71001.3,816.0,828.0,23.0,89.0,33.0,24.0,0.0,54.0,637.0,-33.46193,-70.627983,2020-03-02 15:03:21,60.0,1
283,100.0,238.0,249.3,27.0,83.0,52.0,81.0,33.0,3.304,29.0,3.28,5.0,57534.4,7702.7,-1223.6,-25981.2,-35641.3,-5012.9,-145.3,-47.6,-2374.8,-872.5,62.0,51.6,67.2,47.2,0.0,199126.8,-71370.7,788.0,792.0,23.0,89.0,33.0,24.0,0.0,27.0,633.0,-33.466975,-70.62657,2020-03-02 15:04:21,60.0,1
284,97.0,238.0,74.3,27.0,1.0,52.0,115.0,33.0,3.316,29.0,3.308,5.0,57535.2,7702.7,-1223.6,-25981.2,-35641.3,-5012.9,-145.3,-47.6,-2374.8,-872.5,62.0,51.6,67.2,47.2,0.0,199995.7,-71370.7,1000.0,1000.0,23.0,89.0,33.0,24.0,0.0,53.0,635.6,-33.473373,-70.623546,2020-03-02 15:05:21,60.0,1
285,100.0,270.0,58.4,27.0,1.0,52.0,105.0,33.0,3.315,29.0,3.306,5.0,57535.7,7726.1,-1223.6,-26127.7,-35768.1,-5012.9,-145.3,-47.6,-2374.8,-872.5,62.0,51.6,67.2,47.2,0.0,200710.2,-71644.0,972.0,972.0,23.0,88.0,33.0,24.0,0.0,53.0,635.6,-33.477048,-70.622536,2020-03-02 15:06:21,60.0,1
286,90.0,270.0,27.3,22.0,1.0,76.0,115.0,33.0,3.314,29.0,3.305,5.0,57536.3,7749.3,-1227.6,-26153.0,-35915.5,-5042.9,-145.3,-47.6,-2382.7,-878.4,62.0,51.6,67.2,47.2,0.0,201613.5,-71864.6,880.0,892.0,23.0,88.0,34.0,24.0,0.0,53.0,635.4,-33.482143,-70.621215,2020-03-02 15:07:21,60.0,1
287,0.0,272.0,11.2,22.0,1.0,52.0,204.0,33.0,3.325,29.0,3.317,5.0,57536.7,7749.3,-1227.6,-26162.0,-36109.8,-5042.9,-145.3,-47.6,-2382.7,-878.7,62.0,51.6,67.2,47.2,15.0,201931.5,-72068.1,852.0,856.0,23.0,88.0,34.0,25.0,0.0,0.0,637.6,-33.485454,-70.619579,2020-03-02 15:08:21,60.0,1
288,100.0,270.0,231.7,22.0,21.0,66.0,81.0,33.0,3.3,29.0,3.28,5.0,57536.9,7807.6,-1227.6,-26162.0,-36240.8,-5075.7,-145.3,-47.6,-2382.7,-878.7,62.0,51.6,67.2,47.2,0.0,202759.6,-72232.0,816.0,816.0,23.0,88.0,34.0,25.0,0.0,33.0,632.3,-33.48698,-70.618649,2020-03-02 15:09:21,60.0,1
289,100.0,250.0,41.6,22.0,35.0,76.0,81.0,33.0,3.309,29.0,3.297,5.0,57537.8,7807.6,-1227.6,-26162.0,-36240.8,-5075.7,-145.3,-47.6,-2382.7,-878.7,62.0,51.6,67.2,47.2,0.0,203862.3,-72232.0,828.0,828.0,23.0,88.0,34.0,24.0,0.0,52.0,634.6,-33.493932,-70.616862,2020-03-02 15:10:21,60.0,1
