,Acelerador,Autonomía,Corriente Instantanea,Odómetro,P. Cons. Ini Mov.,P. Gen. Freno Umbral 1,P. Gen. Freno Umbral 2,P. Gen. Freno Umbral 3,P. Gen. Freno Umbral 4,P. Gen. Freno Umbral 5,P. Gen. Freno Umbral 6,P. Gen. Retardador,P. Gen. TPS en uso,Pedal de Freno,Potencia Total Consumida,Potencia Total Generada,Presión Aire 1,Presión Aire 2,SOC,Temperatura de Motor,Velocidad,Voltaje Instantaneo,latitud,longitud,hora,deltaTime,travel
0,6.0,230.0,1.5,73565.3,5518.2,-924.7,-25112.1,-25620.7,-277.0,-9.6,0.0,-1179.6,-316.0,0.0,171605.9,-53487.2,864.0,856.0,94.0,77.0,0.0,638.2,-33.43662,-70.635499,2020-04-08 12:49:44,0.0,0
1,0.0,242.0,0.0,73565.7,5553.5,-925.9,-25322.3,-25751.1,-277.0,-9.6,0.0,-1181.3,-316.6,0.0,172230.3,-53831.6,804.0,788.0,93.0,74.0,0.0,638.7,-33.436176,-70.639137,2020-04-08 12:51:44,120.0,0
2,0.0,240.0,0.0,73565.8,5571.5,-925.9,-25324.5,-25751.1,-277.0,-9.6,0.0,-1181.3,-316.6,0.0,172323.1,-53833.8,992.0,972.0,93.0,63.0,0.0,639.1,-33.436333,-70.639187,2020-04-08 12:54:44,180.0,0
3,0.0,240.0,0.0,73565.8,5571.5,-925.9,-25324.5,-25751.1,-277.0,-9.6,0.0,-1181.3,-316.6,0.0,172323.1,-53833.8,988.0,972.0,93.0,58.0,0.0,639.4,-33.436333,-70.639187,2020-04-08 12:59:44,300.0,0
4,0.0,240.0,0.0,73565.8,5571.5,-925.9,-25324.5,-25751.1,-277.0,-9.6,0.0,-1181.3,-316.6,0.0,172323.1,-53833.8,988.0,972.0,93.0,56.0,0.0,639.6,-33.436333,-70.639187,2020-04-08 13:02:44,180.0,0
5,0.0,240.0,0.0,73565.8,5571.5,-925.9,-25324.5,-25751.1,-277.0,-9.6,0.0,-1181.3,-316.6,0.0,172323.1,-53833.8,988.0,972.0,93.0,56.0,0.0,639.6,-33.436333,-70.639187,2020-04-08 13:04:44,120.0,0
6,0.0,240.0,0.0,73565.8,5571.5,-925.9,-25324.5,-25751.1,-277.0,-9.6,0.0,-1181.3,-316.6,0.0,172323.1,-53833.8,988.0,972.0,93.0,56.0,0.0,639.6,-33.436333,-70.639187,2020-04-08 13:06:44,120.0,0
7,0.0,240.0,0.0,73565.8,5571.5,-925.9,-25324.5,-25751.1,-277.0,-9.6,0.0,-1181.3,-316.6,0.0,172323.1,-53833.8,988.0,972.0,93.0,56.0,0.0,639.7,-33.436333,-70.639187,2020-04-08 13:07:44,60.0,0
8,0.0,240.0,0.0,73565.8,5571.5,-925.9,-25324.5,-25751.1,-277.0,-9.6,0.0,-1181.3,-316.6,0.0,172323.1,-53833.8,988.0,972.0,93.0,55.0,0.0,639.7,-33.436333,-70.639187,2020-04-08 13:09:44,120.0,0
9,0.0,240.0,0.0,73565.8,5571.5,-925.9,-25324.5,-25751.1,-277.0,-9.6,0.0,-1181.3,-316.6,0.0,172323.1,-53833.8,972.0,960.0,93.0,55.0,0.0,639.7,-33.436333,-70.639187,2020-04-08 13:11:44,120.0,0
