,Acelerador,Autonomía,Corriente Instantanea,Odómetro,P. Cons. Ini Mov.,P. Gen. Freno Umbral 1,P. Gen. Freno Umbral 2,P. Gen. Freno Umbral 3,P. Gen. Freno Umbral 4,P. Gen. Freno Umbral 5,P. Gen. Freno Umbral 6,P. Gen. Retardador,P. Gen. TPS en uso,Pedal de Freno,Potencia Total Consumida,Potencia Total Generada,Presión Aire 1,Presión Aire 2,SOC,Temperatura de Motor,Velocidad,Voltaje Instantaneo,latitud,longitud,hora,deltaTime,travel
0,32.0,276.0,71.6,65142.4,3253.1,-757.1,-10343.0,-13108.2,-800.7,0.0,0.0,-842.9,-623.6,0.0,98356.3,-26546.8,936.0,960.0,79.0,80.0,5.0,634.4,-33.633271,-70.61068,2020-04-08 12:27:51,0.0,0
1,0.0,358.0,0.0,65142.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,840.0,856.0,100.0,55.0,0.0,660.0,-33.633271,-70.61068,2020-04-08 12:28:51,60.0,0
2,0.0,358.0,0.0,65142.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,840.0,856.0,100.0,54.0,0.0,658.8,-33.633271,-70.61068,2020-04-08 12:30:51,120.0,0
3,0.0,358.0,0.0,65142.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,840.0,856.0,100.0,52.0,0.0,657.4,-33.633271,-70.61068,2020-04-08 12:33:51,180.0,0
4,0.0,358.0,0.0,65142.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,840.0,856.0,100.0,52.0,0.0,657.0,-33.633271,-70.61068,2020-04-08 12:34:51,60.0,0
5,0.0,358.0,0.0,65142.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,840.0,856.0,100.0,52.0,0.0,657.0,-33.633271,-70.61068,2020-04-08 12:34:51,0.0,0
6,0.0,358.0,0.0,65142.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,840.0,856.0,100.0,51.0,0.0,656.6,-33.633271,-70.61068,2020-04-08 12:35:51,60.0,0
7,0.0,358.0,0.0,65142.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,840.0,856.0,100.0,51.0,0.0,656.3,-33.633271,-70.61068,2020-04-08 12:36:51,60.0,0
8,0.0,358.0,0.0,65142.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,840.0,856.0,100.0,51.0,0.0,656.3,-33.633271,-70.61068,2020-04-08 12:36:51,0.0,0
9,0.0,358.0,0.0,65142.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,840.0,856.0,100.0,51.0,0.0,656.0,-33.633271,-70.61068,2020-04-08 12:37:51,60.0,0
