,Acelerador,Autonomía,Corriente Instantanea,Odómetro,P. Cons. Ini Mov.,P. Gen. Freno Umbral 1,P. Gen. Freno Umbral 2,P. Gen. Freno Umbral 3,P. Gen. Freno Umbral 4,P. Gen. Freno Umbral 5,P. Gen. Freno Umbral 6,P. Gen. Retardador,P. Gen. TPS en uso,Pedal de Freno,Potencia Total Consumida,Potencia Total Generada,Presión Aire 1,Presión Aire 2,SOC,Temperatura de Motor,Velocidad,Voltaje Instantaneo,latitud,longitud,hora,deltaTime,travel
0,60.0,500.0,0.0,60237.7,4222.1,-205.9,-22070.0,-9652.4,0.0,0.0,0.0,-1641.6,-393.5,0.0,96307.9,-33984.1,1000.0,1000.0,96.0,75.0,46.0,636.6,-33.463989,-70.627413,2020-04-08 11:39:58,0.0,0
1,0.0,432.0,1.7,60239.1,4276.4,-208.9,-22581.5,-9962.0,0.0,0.0,0.0,-1667.5,-398.5,15.0,98274.9,-34839.2,828.0,828.0,95.0,80.0,0.0,638.2,-33.452169,-70.630818,2020-04-08 11:42:58,180.0,0
2,6.0,326.0,-6.3,60240.3,4314.6,-211.8,-22690.5,-10095.1,0.0,0.0,0.0,-1705.2,-406.1,0.0,99839.7,-35129.4,804.0,808.0,95.0,78.0,45.0,636.5,-33.442675,-70.633633,2020-04-08 11:44:58,120.0,0
3,0.0,326.0,-55.7,60240.9,4314.6,-215.5,-22843.1,-10095.1,0.0,0.0,0.0,-1725.2,-408.9,16.0,100191.2,-35308.6,788.0,788.0,95.0,75.0,18.0,638.9,-33.437834,-70.635012,2020-04-08 11:45:58,60.0,0
4,0.0,326.0,-55.7,60240.9,4314.6,-215.5,-22843.1,-10095.1,0.0,0.0,0.0,-1725.2,-408.9,16.0,100191.2,-35308.6,788.0,788.0,95.0,75.0,18.0,638.9,-33.437834,-70.635012,2020-04-08 11:45:58,0.0,0
5,0.0,342.0,1.0,60241.5,4340.9,-217.5,-23106.1,-10140.0,0.0,0.0,0.0,-1737.1,-410.3,0.0,100772.7,-35632.7,896.0,896.0,95.0,72.0,0.0,638.5,-33.436085,-70.639122,2020-04-08 11:47:58,120.0,0
6,0.0,308.0,0.0,60241.5,4340.9,-217.5,-23106.1,-10140.0,0.0,0.0,0.0,-1737.1,-410.3,0.0,100776.5,-35632.7,896.0,900.0,95.0,65.0,0.0,638.9,-33.436085,-70.639122,2020-04-08 11:49:58,120.0,0
7,0.0,308.0,0.0,60241.5,4340.9,-217.5,-23106.1,-10140.0,0.0,0.0,0.0,-1737.1,-410.3,0.0,100776.5,-35632.7,896.0,896.0,95.0,60.0,0.0,639.2,-33.436085,-70.639122,2020-04-08 11:52:58,180.0,0
8,0.0,308.0,0.0,60241.5,4346.7,-217.5,-23106.1,-10140.0,0.0,0.0,0.0,-1737.1,-410.3,0.0,100838.3,-35632.7,976.0,980.0,95.0,58.0,0.0,639.3,-33.436151,-70.639161,2020-04-08 11:55:58,180.0,0
9,0.0,308.0,0.0,60241.5,4346.7,-217.5,-23106.1,-10140.0,0.0,0.0,0.0,-1737.1,-410.3,0.0,100838.3,-35632.7,972.0,972.0,95.0,57.0,0.0,639.5,-33.436151,-70.639161,2020-04-08 11:59:58,240.0,0
