Acelerador,Autonomía,Corriente Instantanea,Odómetro,P. Cons. Ini Mov.,P. Gen. Freno Umbral 1,P. Gen. Freno Umbral 2,P. Gen. Freno Umbral 3,P. Gen. Freno Umbral 4,P. Gen. Freno Umbral 5,P. Gen. Freno Umbral 6,P. Gen. Retardador,P. Gen. TPS en uso,Pedal de Freno,Potencia Total Consumida,Potencia Total Generada,Presión Aire 1,Presión Aire 2,SOC,Temperatura de Motor,Velocidad,Voltaje Instantaneo,latitud,longitud,hora
19.0,348.0,2.7,22778.5,8261.4,-433.0,-43524.4,-11911.2,-69.8,0.0,0.0,-1656.3,-663.0,0.0,169350.7,-58289.9,808.0,804.0,94.0,61.0,5.0,639.2,-33.436141,-70.639171,2019-08-05 17:12:11
19.0,348.0,2.7,22778.5,8261.4,-433.0,-43524.4,-11911.2,-69.8,0.0,0.0,-1656.3,-663.0,0.0,169350.7,-58289.9,808.0,804.0,94.0,61.0,5.0,639.2,-33.436141,-70.639171,2019-08-05 17:12:11
0.0,348.0,0.0,22778.6,8261.5,-433.0,-43524.4,-11911.2,-69.8,0.0,0.0,-1656.3,-663.0,0.0,169417.9,-58289.9,1000.0,1000.0,94.0,60.0,0.0,639.3,-33.436141,-70.639171,2019-08-05 17:14:11
0.0,348.0,0.0,22778.6,8261.5,-433.0,-43524.4,-11911.2,-69.8,0.0,0.0,-1656.3,-663.0,0.0,169417.9,-58289.9,1000.0,1000.0,94.0,60.0,0.0,639.3,-33.436141,-70.639171,2019-08-05 17:14:11
0.0,348.0,0.0,22778.6,8261.5,-433.0,-43524.4,-11911.2,-69.8,0.0,0.0,-1656.3,-663.0,0.0,169417.9,-58289.9,1000.0,1000.0,94.0,59.0,0.0,639.4,-33.436141,-70.639171,2019-08-05 17:15:11
0.0,348.0,0.0,22778.6,8261.5,-433.0,-43524.4,-11911.2,-69.8,0.0,0.0,-1656.3,-663.0,0.0,169417.9,-58289.9,1000.0,1000.0,94.0,59.0,0.0,639.4,-33.436141,-70.639171,2019-08-05 17:15:11
0.0,348.0,0.0,22778.6,8261.5,-433.0,-43524.4,-11911.2,-69.8,0.0,0.0,-1656.3,-663.0,0.0,169417.9,-58289.9,972.0,972.0,94.0,59.0,0.0,639.5,-33.436141,-70.639171,2019-08-05 17:16:11
0.0,348.0,0.0,22778.6,8261.5,-433.0,-43524.4,-11911.2,-69.8,0.0,0.0,-1656.3,-663.0,0.0,169417.9,-58289.9,972.0,976.0,94.0,58.0,0.0,639.5,-33.436141,-70.639171,2019-08-05 17:17:11
0.0,348.0,0.0,22778.6,8261.5,-433.0,-43524.4,-11911.2,-69.8,0.0,0.0,-1656.3,-663.0,0.0,169417.9,-58289.9,976.0,980.0,94.0,58.0,0.0,639.6,-33.436141,-70.639171,2019-08-05 17:18:11
54.0,348.0,71.1,22778.7,8280.8,-433.4,-43526.1,-11911.2,-69.8,0.0,0.0,-1657.1,-663.1,0.0,169550.2,-58293.1,876.0,880.0,94.0,58.0,21.0,638.4,-33.436866,-70.639136,2019-08-05 17:20:11
