Acelerador,Autonomía,Corriente Instantanea,Odómetro,P. Cons. Ini Mov.,P. Gen. Freno Umbral 1,P. Gen. Freno Umbral 2,P. Gen. Freno Umbral 3,P. Gen. Freno Umbral 4,P. Gen. Freno Umbral 5,P. Gen. Freno Umbral 6,P. Gen. Retardador,P. Gen. TPS en uso,Pedal de Freno,Potencia Total Consumida,Potencia Total Generada,Presión Aire 1,Presión Aire 2,SOC,Temperatura de Motor,Velocidad,Voltaje Instantaneo,latitud,longitud,hora
0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,82.0,0.0,0.0,0.0,-33.633422,-70.610647,2019-08-05 17:05:41
0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,82.0,0.0,0.0,0.0,-33.633422,-70.610647,2019-08-05 17:05:41
0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,82.0,0.0,0.0,0.0,-33.633422,-70.610647,2019-08-05 17:05:41
0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,82.0,0.0,0.0,0.0,-33.633422,-70.610647,2019-08-05 17:05:41
0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,82.0,0.0,0.0,0.0,-33.633422,-70.610647,2019-08-05 17:05:41
0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,82.0,0.0,0.0,0.0,-33.633422,-70.610647,2019-08-05 17:05:41
0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,82.0,0.0,0.0,0.0,-33.633422,-70.610647,2019-08-05 17:05:41
0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,82.0,0.0,0.0,0.0,-33.633422,-70.610647,2019-08-05 17:05:41
0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,82.0,0.0,0.0,0.0,-33.633422,-70.610647,2019-08-05 17:05:41
0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,82.0,0.0,0.0,0.0,-33.633422,-70.610647,2019-08-05 17:05:41
0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,82.0,0.0,0.0,0.0,-33.633422,-70.610647,2019-08-05 17:05:41
0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,82.0,0.0,0.0,0.0,-33.633422,-70.610647,2019-08-05 17:05:41
0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,82.0,0.0,0.0,0.0,-33.633422,-70.610647,2019-08-05 17:05:41
0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,82.0,0.0,0.0,0.0,-33.633422,-70.610647,2019-08-05 17:05:41
0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,82.0,0.0,0.0,0.0,-33.633422,-70.610647,2019-08-05 17:38:03
0.0,310.0,0.0,24934.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4,0.0,904.0,920.0,82.0,51.0,0.0,639.7,-33.633418,-70.610611,2019-08-05 17:39:03
0.0,310.0,1.9,24934.7,42.6,-0.1,-0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,83.9,-0.3,820.0,844.0,82.0,51.0,0.0,639.5,-33.633784,-70.610582,2019-08-05 17:40:03
100.0,310.0,213.7,24934.9,142.1,-0.5,-73.0,-63.7,0.0,0.0,0.0,-0.3,0.0,0.0,673.5,-137.5,804.0,828.0,82.0,54.0,39.0,633.0,-33.632664,-70.610692,2019-08-05 17:41:03
100.0,310.0,80.6,24935.8,142.1,-0.5,-73.0,-63.7,0.0,0.0,0.0,-0.3,0.0,0.0,1596.4,-137.5,804.0,828.0,82.0,57.0,52.0,634.8,-33.631184,-70.602239,2019-08-05 17:42:03
100.0,310.0,80.6,24935.8,142.1,-0.5,-73.0,-63.7,0.0,0.0,0.0,-0.3,0.0,0.0,1596.4,-137.5,804.0,828.0,82.0,57.0,52.0,634.8,-33.631184,-70.602239,2019-08-05 17:42:03
100.0,310.0,80.6,24935.8,142.1,-0.5,-73.0,-63.7,0.0,0.0,0.0,-0.3,0.0,0.0,1596.4,-137.5,804.0,828.0,82.0,57.0,52.0,634.8,-33.631184,-70.602239,2019-08-05 17:42:03
100.0,310.0,80.6,24935.8,142.1,-0.5,-73.0,-63.7,0.0,0.0,0.0,-0.3,0.0,0.0,1596.4,-137.5,804.0,828.0,82.0,57.0,52.0,634.8,-33.631184,-70.602239,2019-08-05 17:42:03
84.0,310.0,69.0,24936.6,142.1,-0.5,-73.0,-63.7,0.0,0.0,0.0,-0.3,0.0,0.0,2442.3,-137.5,812.0,828.0,82.0,56.0,53.0,633.9,-33.625177,-70.597684,2019-08-05 17:43:03
60.0,308.0,36.0,24937.6,165.4,-5.4,-438.1,-128.9,0.0,0.0,0.0,-15.7,-3.5,0.0,3728.5,-591.8,992.0,1000.0,81.0,61.0,53.0,635.0,-33.617044,-70.599377,2019-08-05 17:45:03
60.0,308.0,36.0,24937.6,165.4,-5.4,-438.1,-128.9,0.0,0.0,0.0,-15.7,-3.5,0.0,3728.5,-591.8,992.0,1000.0,81.0,61.0,53.0,635.0,-33.617044,-70.599377,2019-08-05 17:45:03
