Acelerador,Autonomía,Corriente Instantanea,Odómetro,P. Cons. Ini Mov.,P. Gen. Freno Umbral 1,P. Gen. Freno Umbral 2,P. Gen. Freno Umbral 3,P. Gen. Freno Umbral 4,P. Gen. Freno Umbral 5,P. Gen. Freno Umbral 6,P. Gen. Retardador,P. Gen. TPS en uso,Pedal de Freno,Potencia Total Consumida,Potencia Total Generada,Presión Aire 1,Presión Aire 2,SOC,Temperatura de Motor,Velocidad,Voltaje Instantaneo,latitud,longitud,hora
0.0,182.0,6.7,27345.3,10304.1,-1586.7,-46958.1,-39097.0,-430.3,0.0,0.0,-1898.2,-591.1,16.0,268439.4,-92593.5,840.0,868.0,72.0,75.0,0.0,633.8,-33.498045,-70.615961,2019-08-05 17:09:06
0.0,182.0,6.7,27345.3,10304.1,-1586.7,-46958.1,-39097.0,-430.3,0.0,0.0,-1898.2,-591.1,16.0,268439.4,-92593.5,840.0,868.0,72.0,75.0,0.0,633.8,-33.498045,-70.615961,2019-08-05 17:09:06
0.0,182.0,6.7,27345.3,10304.1,-1586.7,-46958.1,-39097.0,-430.3,0.0,0.0,-1898.2,-591.1,16.0,268439.4,-92593.5,840.0,868.0,72.0,75.0,0.0,633.8,-33.498045,-70.615961,2019-08-05 17:09:06
0.0,182.0,6.7,27345.3,10304.1,-1586.7,-46958.1,-39097.0,-430.3,0.0,0.0,-1898.2,-591.1,16.0,268439.4,-92593.5,840.0,868.0,72.0,75.0,0.0,633.8,-33.498045,-70.615961,2019-08-05 17:09:06
0.0,182.0,6.7,27345.3,10304.1,-1586.7,-46958.1,-39097.0,-430.3,0.0,0.0,-1898.2,-591.1,16.0,268439.4,-92593.5,840.0,868.0,72.0,75.0,0.0,633.8,-33.498045,-70.615961,2019-08-05 17:09:06
0.0,182.0,6.7,27345.3,10304.1,-1586.7,-46958.1,-39097.0,-430.3,0.0,0.0,-1898.2,-591.1,16.0,268439.4,-92593.5,840.0,868.0,72.0,75.0,0.0,633.8,-33.498045,-70.615961,2019-08-05 17:09:06
0.0,182.0,6.7,27345.3,10304.1,-1586.7,-46958.1,-39097.0,-430.3,0.0,0.0,-1898.2,-591.1,16.0,268439.4,-92593.5,840.0,868.0,72.0,75.0,0.0,633.8,-33.498045,-70.615961,2019-08-05 17:09:06
0.0,128.0,6.6,27348.3,10524.8,-1592.5,-47325.6,-39820.2,-430.3,0.0,0.0,-1902.6,-595.3,15.0,274041.9,-93698.4,840.0,876.0,70.0,77.0,0.0,632.8,-33.519806,-70.602485,2019-08-05 17:17:06
0.0,128.0,6.6,27348.3,10524.8,-1592.5,-47325.6,-39820.2,-430.3,0.0,0.0,-1902.6,-595.3,15.0,274041.9,-93698.4,840.0,876.0,70.0,77.0,0.0,632.8,-33.519806,-70.602485,2019-08-05 17:17:06
0.0,128.0,6.6,27348.3,10524.8,-1592.5,-47325.6,-39820.2,-430.3,0.0,0.0,-1902.6,-595.3,15.0,274041.9,-93698.4,840.0,876.0,70.0,77.0,0.0,632.8,-33.519806,-70.602485,2019-08-05 17:17:06
0.0,128.0,6.6,27348.3,10524.8,-1592.5,-47325.6,-39820.2,-430.3,0.0,0.0,-1902.6,-595.3,15.0,274041.9,-93698.4,840.0,876.0,70.0,77.0,0.0,632.8,-33.519806,-70.602485,2019-08-05 17:17:06
0.0,112.0,2.9,27353.5,11058.2,-1598.1,-48835.8,-40786.1,-430.3,0.0,0.0,-1909.2,-599.8,13.0,284846.8,-96191.1,816.0,840.0,68.0,69.0,0.0,632.0,-33.560566,-70.585243,2019-08-05 17:33:06
0.0,112.0,2.9,27353.5,11058.2,-1598.1,-48835.8,-40786.1,-430.3,0.0,0.0,-1909.2,-599.8,13.0,284846.8,-96191.1,816.0,840.0,68.0,69.0,0.0,632.0,-33.560566,-70.585243,2019-08-05 17:33:06
0.0,112.0,2.9,27353.5,11058.2,-1598.1,-48835.8,-40786.1,-430.3,0.0,0.0,-1909.2,-599.8,13.0,284846.8,-96191.1,816.0,840.0,68.0,69.0,0.0,632.0,-33.560566,-70.585243,2019-08-05 17:33:06
0.0,112.0,2.9,27353.5,11058.2,-1598.1,-48835.8,-40786.1,-430.3,0.0,0.0,-1909.2,-599.8,13.0,284846.8,-96191.1,816.0,840.0,68.0,69.0,0.0,632.0,-33.560566,-70.585243,2019-08-05 17:33:06
81.0,136.0,82.7,27356.3,11245.7,-1599.7,-49446.7,-41298.4,-430.3,0.0,0.0,-1910.8,-599.8,0.0,290302.7,-97317.0,888.0,920.0,67.0,78.0,52.0,627.5,-33.58416,-70.580778,2019-08-05 17:39:06
81.0,136.0,82.7,27356.3,11245.7,-1599.7,-49446.7,-41298.4,-430.3,0.0,0.0,-1910.8,-599.8,0.0,290302.7,-97317.0,888.0,920.0,67.0,78.0,52.0,627.5,-33.58416,-70.580778,2019-08-05 17:39:06
81.0,136.0,82.7,27356.3,11245.7,-1599.7,-49446.7,-41298.4,-430.3,0.0,0.0,-1910.8,-599.8,0.0,290302.7,-97317.0,888.0,920.0,67.0,78.0,52.0,627.5,-33.58416,-70.580778,2019-08-05 17:39:06
81.0,136.0,82.7,27356.3,11245.7,-1599.7,-49446.7,-41298.4,-430.3,0.0,0.0,-1910.8,-599.8,0.0,290302.7,-97317.0,888.0,920.0,67.0,78.0,52.0,627.5,-33.58416,-70.580778,2019-08-05 17:39:06
81.0,136.0,82.7,27356.3,11245.7,-1599.7,-49446.7,-41298.4,-430.3,0.0,0.0,-1910.8,-599.8,0.0,290302.7,-97317.0,888.0,920.0,67.0,78.0,52.0,627.5,-33.58416,-70.580778,2019-08-05 17:39:06
81.0,136.0,82.7,27356.3,11245.7,-1599.7,-49446.7,-41298.4,-430.3,0.0,0.0,-1910.8,-599.8,0.0,290302.7,-97317.0,888.0,920.0,67.0,78.0,52.0,627.5,-33.58416,-70.580778,2019-08-05 17:39:06
