Acelerador,Corriente Instantanea,Corriente Motor,ID Celda Max Temp,ID Celda Max Volt,ID Celda Min Temp,ID Celda Min Volt,Max Temp Celda,Max Volt Celda,Min Temp Celda,Min Volt Celda,Nivel Vent. A/C,Odómetro,P. Cons. Ini Mov.,P. Gen. Freno Umbral 1,P. Gen. Freno Umbral 2,P. Gen. Freno Umbral 3,P. Gen. Freno Umbral 4,P. Gen. Freno Umbral 5,P. Gen. Freno Umbral 6,P. Gen. Retardador,P. Gen. TPS en uso,Pastilla Del Der,Pastilla Del Izq,Pastilla Tras Der,Pastilla Tras Izq,Pedal de Freno,Potencia Total Accesorios,Potencia Total Comp. A/C,Potencia Total Consumida,Potencia Total Generada,Potencia Total Motor,Presión Aire 1,Presión Aire 2,RPM,Set Temp. A/C,SOC,Temp Exterior,Temp Interior,Temperatura de Motor,Velocidad,Voltaje Instantaneo,latitud,longitud,hora
0.0,8.1,0.0,19.0,15.0,41.0,239.0,19.0,3.309,14.0,3.291,0.0,83007.2,3508.2,-579.7,-12174.4,-25849.5,-5707.8,-253.2,0.0,-971.6,-317.5,41.2,25.6,45.6,31.6,16.0,8146.5,0.0,131066.5,-45899.0,122919.9,796.0,804.0,0.0,22.0,72.8,16.0,14.0,72.0,0.0,633.3,-33.633207,-70.610598,2020-06-01 10:45:05
0.0,0.0,0.0,31.0,228.0,42.0,12.0,29.0,3.595,24.0,3.346,0.0,83007.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,880.0,880.0,0.0,22.0,100.0,28.0,23.0,42.0,0.0,648.6,-33.633189,-70.610526,2020-06-01 12:56:30
0.0,0.0,0.0,31.0,228.0,42.0,12.0,29.0,3.589,24.0,3.345,0.0,83007.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41.2,25.6,45.6,31.6,0.0,0.5,0.0,0.5,0.0,0.0,880.0,884.0,0.0,22.0,100.0,28.0,23.0,42.0,0.0,648.3,-33.633238,-70.610777,2020-06-01 12:58:30
0.0,0.0,0.0,31.0,228.0,42.0,12.0,29.0,3.586,24.0,3.345,0.0,83007.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41.2,25.6,45.6,31.6,0.0,0.5,0.0,0.5,0.0,0.0,880.0,896.0,0.0,22.0,100.0,28.0,23.0,42.0,0.0,648.2,-33.633238,-70.610777,2020-06-01 12:59:30
0.0,0.0,0.0,31.0,228.0,42.0,12.0,29.0,3.581,24.0,3.345,0.0,83007.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41.2,25.6,45.6,31.6,0.0,0.5,0.0,0.5,0.0,0.0,880.0,896.0,0.0,22.0,100.0,28.0,23.0,42.0,0.0,648.1,-33.633238,-70.610777,2020-06-01 13:01:30
0.0,0.0,0.0,31.0,228.0,42.0,12.0,29.0,3.578,24.0,3.345,0.0,83007.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41.2,25.6,45.6,31.6,0.0,0.5,0.0,0.5,0.0,0.0,880.0,892.0,0.0,22.0,100.0,28.0,23.0,41.0,0.0,648.0,-33.633238,-70.610777,2020-06-01 13:03:30
0.0,0.0,0.0,31.0,228.0,42.0,12.0,29.0,3.575,24.0,3.345,0.0,83007.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41.2,25.6,45.6,31.6,0.0,0.5,0.0,0.5,0.0,0.0,880.0,880.0,0.0,22.0,100.0,28.0,23.0,41.0,0.0,647.9,-33.633238,-70.610777,2020-06-01 13:04:30
0.0,0.0,0.0,31.0,228.0,42.0,12.0,29.0,3.57,24.0,3.344,0.0,83007.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41.2,25.6,45.6,31.6,0.0,0.5,0.0,0.5,0.0,0.0,880.0,884.0,0.0,22.0,100.0,28.0,24.0,41.0,0.0,647.7,-33.633238,-70.610777,2020-06-01 13:06:30
0.0,0.0,0.0,32.0,228.0,42.0,12.0,29.0,3.566,24.0,3.344,0.0,83007.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41.2,25.6,45.6,31.6,0.0,0.5,0.0,0.5,0.0,0.0,880.0,884.0,0.0,22.0,100.0,28.0,24.0,41.0,0.0,647.5,-33.633238,-70.610777,2020-06-01 13:08:30
0.0,0.0,0.0,32.0,228.0,42.0,12.0,29.0,3.565,24.0,3.344,0.0,83007.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41.2,25.6,45.6,31.6,0.0,0.5,0.0,0.5,0.0,0.0,880.0,884.0,0.0,22.0,100.0,28.0,24.0,41.0,0.0,647.5,-33.633238,-70.610777,2020-06-01 13:09:30
0.0,0.0,0.0,32.0,228.0,42.0,12.0,29.0,3.56,24.0,3.342,0.0,83007.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41.2,25.6,45.6,31.6,0.0,0.5,0.0,0.5,0.0,0.0,880.0,892.0,0.0,22.0,100.0,28.0,24.0,41.0,0.0,647.3,-33.633238,-70.610777,2020-06-01 13:11:30
0.0,0.0,0.0,19.0,228.0,42.0,12.0,28.0,3.556,24.0,3.342,0.0,83007.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41.2,25.6,45.6,31.6,0.0,0.5,0.0,0.5,0.0,0.0,880.0,884.0,0.0,22.0,100.0,28.0,24.0,41.0,0.0,647.2,-33.633238,-70.610777,2020-06-01 13:13:30
