Acelerador,Corriente Instantanea,Corriente Motor,ID Celda Max Temp,ID Celda Max Volt,ID Celda Min Temp,ID Celda Min Volt,Max Temp Celda,Max Volt Celda,Min Temp Celda,Min Volt Celda,Nivel Vent. A/C,Odómetro,P. Cons. Ini Mov.,P. Gen. Freno Umbral 1,P. Gen. Freno Umbral 2,P. Gen. Freno Umbral 3,P. Gen. Freno Umbral 4,P. Gen. Freno Umbral 5,P. Gen. Freno Umbral 6,P. Gen. Retardador,P. Gen. TPS en uso,Pastilla Del Der,Pastilla Del Izq,Pastilla Tras Der,Pastilla Tras Izq,Pedal de Freno,Potencia Total Accesorios,Potencia Total Comp. A/C,Potencia Total Consumida,Potencia Total Generada,Potencia Total Motor,Presión Aire 1,Presión Aire 2,RPM,Set Temp. A/C,SOC,Temp Exterior,Temp Interior,Temperatura de Motor,Velocidad,Voltaje Instantaneo,latitud,longitud,hora
39.0,94.4,90.0,32.0,247.0,41.0,33.0,28.0,3.305,21.0,3.295,0.0,72535.0,1621.5,-177.3,-3510.1,-8314.2,-4111.8,-294.8,0.0,-511.6,-297.0,46.4,34.0,54.0,36.8,0.0,4129.4,0.0,53947.3,-17227.6,49817.8,804.0,804.0,1578.0,22.0,89.2,19.0,17.0,74.0,52.0,633.6,-33.559289,-70.585522,2020-06-01 12:20:14
58.0,118.6,119.0,32.0,191.0,41.0,33.0,28.0,3.308,21.0,3.292,0.0,72535.8,1664.2,-177.8,-3588.5,-8584.2,-4223.0,-294.8,0.0,-512.3,-298.8,46.4,34.0,54.0,36.8,0.0,4238.5,0.0,55343.4,-17690.5,51104.8,1000.0,1000.0,1566.0,22.0,88.8,19.0,18.0,74.0,52.0,633.9,-33.565612,-70.584317,2020-06-01 12:22:14
100.0,204.2,225.0,32.0,247.0,41.0,33.0,28.0,3.305,21.0,3.285,0.0,72536.3,1685.9,-185.7,-3680.9,-8779.6,-4223.0,-294.8,0.0,-526.9,-304.1,46.4,34.0,54.0,36.8,0.0,4297.0,0.0,55848.0,-18006.0,51551.0,920.0,932.0,567.0,22.0,88.8,19.0,18.0,74.0,19.0,633.3,-33.569745,-70.583597,2020-06-01 12:23:14
0.0,1.8,0.0,31.0,241.0,41.0,32.0,28.0,3.324,21.0,3.315,0.0,72537.0,1728.6,-186.5,-3770.0,-9242.8,-4314.9,-294.8,0.0,-530.4,-305.1,46.4,34.0,54.0,36.8,15.0,4363.4,0.0,57375.4,-18655.6,53011.9,856.0,868.0,0.0,22.0,88.4,19.0,18.0,77.0,0.0,637.3,-33.576147,-70.582263,2020-06-01 12:25:14
93.0,-7.5,85.0,31.0,3.0,41.0,11.0,28.0,3.316,21.0,3.309,0.0,72537.8,1766.8,-186.6,-3823.7,-9454.7,-4314.9,-294.8,0.0,-530.7,-308.8,46.4,34.0,54.0,36.8,0.0,4434.7,0.0,58802.8,-18925.3,54368.1,840.0,840.0,1574.0,22.0,88.0,20.0,18.0,76.0,52.0,635.8,-33.582683,-70.581023,2020-06-01 12:27:14
0.0,9.0,0.0,31.0,247.0,41.0,32.0,28.0,3.325,21.0,3.315,0.0,72538.4,1766.8,-191.2,-3931.5,-9503.7,-4366.2,-294.8,0.0,-542.0,-314.8,46.4,34.0,54.0,36.8,0.0,4502.8,0.0,59196.5,-19155.5,54693.7,804.0,804.0,14.0,22.0,88.0,20.0,18.0,74.0,0.0,637.3,-33.587184,-70.580165,2020-06-01 12:28:14
2.0,1.7,0.0,31.0,241.0,41.0,32.0,28.0,3.324,21.0,3.315,0.0,72539.1,1821.8,-192.8,-4099.5,-9730.0,-4457.5,-294.8,0.0,-543.3,-315.7,46.4,34.0,54.0,36.8,0.0,4588.3,0.0,60587.8,-19644.9,55999.5,984.0,988.0,0.0,22.0,88.0,20.0,18.0,74.0,0.0,637.4,-33.593811,-70.579068,2020-06-01 12:30:14
0.0,-2.8,0.0,31.0,246.0,41.0,32.0,28.0,3.33,21.0,3.32,0.0,72539.9,1866.9,-193.5,-4160.7,-10040.0,-4534.2,-294.8,0.0,-545.2,-316.9,46.4,34.0,54.0,36.8,17.0,4641.2,0.0,61790.4,-20096.6,57149.2,936.0,936.0,46.0,22.0,87.6,20.0,18.0,74.0,1.0,638.2,-33.600156,-70.577819,2020-06-01 12:32:14
0.0,1.7,0.0,31.0,241.0,41.0,31.0,28.0,3.326,21.0,3.319,0.0,72540.6,1896.0,-196.5,-4208.8,-10158.6,-4572.3,-294.8,0.0,-546.0,-322.1,46.4,34.0,54.0,36.8,24.0,4727.3,0.0,62546.7,-20310.4,57819.4,836.0,840.0,0.0,22.0,87.6,20.0,18.0,73.0,0.0,637.9,-33.605626,-70.576639,2020-06-01 12:34:14
0.0,-42.4,-16.0,31.0,3.0,41.0,31.0,28.0,3.33,21.0,3.321,0.0,72540.8,1921.4,-197.3,-4265.3,-10229.5,-4572.3,-294.8,0.0,-546.8,-323.5,46.4,34.0,54.0,36.8,12.0,4765.1,0.0,63066.8,-20440.8,58301.7,828.0,828.0,885.0,22.0,87.2,20.0,18.0,71.0,29.0,638.5,-33.60784,-70.576207,2020-06-01 12:35:14
38.0,15.4,15.0,31.0,247.0,41.0,11.0,28.0,3.324,21.0,3.315,0.0,72544.4,2114.5,-277.7,-5173.0,-11068.3,-5062.9,-434.8,0.0,-642.4,-357.1,46.4,34.0,54.0,36.8,0.0,5144.3,0.0,68646.8,-23030.1,63502.4,812.0,816.0,39.0,22.0,86.4,20.0,19.0,74.0,0.0,637.2,-33.615372,-70.600626,2020-06-01 12:46:14
0.0,1.4,0.0,31.0,246.0,41.0,11.0,28.0,3.329,21.0,3.32,0.0,72548.2,2215.9,-357.7,-5480.9,-11490.5,-5337.2,-469.9,0.0,-779.9,-396.0,46.4,34.0,54.0,36.8,0.0,5411.0,0.0,71948.4,-24329.5,66537.4,776.0,776.0,0.0,22.0,86.0,20.0,19.0,71.0,0.0,638.2,-33.633364,-70.61062,2020-06-01 12:53:14
0.0,0.0,0.0,31.0,241.0,41.0,153.0,28.0,3.337,21.0,3.329,0.0,72548.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.4,34.0,54.0,36.8,0.0,2.0,0.0,2.0,0.0,0.0,840.0,856.0,0.0,22.0,86.0,23.0,21.0,53.0,0.0,639.8,-33.633178,-70.610474,2020-06-01 13:40:19
0.0,0.0,0.0,31.0,241.0,41.0,154.0,28.0,3.336,21.0,3.329,0.0,72548.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.4,34.0,54.0,36.8,0.0,2.0,0.0,2.0,0.0,0.0,840.0,840.0,0.0,22.0,86.0,23.0,21.0,52.0,0.0,639.7,-33.633041,-70.61044,2020-06-01 13:42:19
0.0,0.0,0.0,31.0,241.0,41.0,31.0,28.0,3.337,21.0,3.329,0.0,72548.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.4,34.0,54.0,36.8,0.0,2.0,0.0,2.0,0.0,0.0,828.0,828.0,0.0,22.0,86.0,23.0,21.0,51.0,0.0,639.7,-33.633041,-70.61044,2020-06-01 13:43:19
0.0,0.0,0.0,31.0,241.0,41.0,31.0,28.0,3.336,21.0,3.329,0.0,72548.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.4,34.0,54.0,36.8,0.0,2.0,0.0,2.0,0.0,0.0,828.0,828.0,0.0,22.0,86.0,24.0,22.0,51.0,0.0,639.7,-33.633041,-70.61044,2020-06-01 13:45:19
0.0,0.0,0.0,31.0,241.0,41.0,153.0,28.0,3.336,21.0,3.329,0.0,72548.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.4,34.0,54.0,36.8,0.0,2.0,0.0,2.0,0.0,0.0,788.0,788.0,0.0,22.0,86.0,24.0,22.0,50.0,0.0,639.7,-33.633041,-70.61044,2020-06-01 13:47:19
0.0,0.0,0.0,31.0,241.0,41.0,153.0,28.0,3.337,21.0,3.329,0.0,72548.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.4,34.0,54.0,36.8,0.0,2.0,0.0,2.0,0.0,0.0,788.0,788.0,0.0,22.0,86.0,24.0,22.0,50.0,0.0,639.7,-33.633041,-70.61044,2020-06-01 13:48:19
0.0,0.0,0.0,31.0,241.0,41.0,154.0,28.0,3.336,21.0,3.329,0.0,72548.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.4,34.0,54.0,36.8,0.0,2.0,0.0,2.0,0.0,0.0,788.0,788.0,0.0,22.0,86.0,24.0,22.0,49.0,0.0,639.7,-33.633041,-70.61044,2020-06-01 13:50:19
0.0,0.0,0.0,31.0,241.0,41.0,153.0,28.0,3.336,21.0,3.329,0.0,72548.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.4,34.0,54.0,36.8,0.0,2.0,0.0,2.0,0.0,0.0,788.0,788.0,0.0,22.0,86.0,24.0,22.0,49.0,0.0,639.8,-33.633041,-70.61044,2020-06-01 13:52:19
0.0,0.0,0.0,31.0,241.0,41.0,154.0,28.0,3.337,21.0,3.329,0.0,72548.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.4,34.0,54.0,36.8,0.0,2.0,0.0,2.0,0.0,0.0,788.0,792.0,0.0,22.0,86.0,24.0,22.0,49.0,0.0,639.7,-33.633041,-70.61044,2020-06-01 13:53:19
