Acelerador,Corriente Instantanea,Corriente Motor,ID Celda Max Temp,ID Celda Max Volt,ID Celda Min Temp,ID Celda Min Volt,Max Temp Celda,Max Volt Celda,Min Temp Celda,Min Volt Celda,Nivel Vent. A/C,Odómetro,P. Cons. Ini Mov.,P. Gen. Freno Umbral 1,P. Gen. Freno Umbral 2,P. Gen. Freno Umbral 3,P. Gen. Freno Umbral 4,P. Gen. Freno Umbral 5,P. Gen. Freno Umbral 6,P. Gen. Retardador,P. Gen. TPS en uso,Pastilla Del Der,Pastilla Del Izq,Pastilla Tras Der,Pastilla Tras Izq,Pedal de Freno,Potencia Total Accesorios,Potencia Total Comp. A/C,Potencia Total Consumida,Potencia Total Generada,Potencia Total Motor,Presión Aire 1,Presión Aire 2,RPM,Set Temp. A/C,SOC,Temp Exterior,Temp Interior,Temperatura de Motor,Velocidad,Voltaje Instantaneo,latitud,longitud,hora
32.0,8.8,4.0,27.0,91.0,41.0,34.0,20.0,3.289,15.0,3.277,0.0,79776.7,4599.5,-599.8,-15056.7,-29080.3,-7823.2,-91.4,0.0,-953.1,-395.3,36.0,32.4,48.8,32.4,0.0,19399.4,0.0,153557.7,-54041.8,134158.3,804.0,816.0,162.0,22.0,68.8,18.0,17.0,73.0,5.0,630.3,-33.633186,-70.610383,2020-06-01 11:44:22
0.0,0.0,0.0,24.0,235.0,41.0,70.0,29.0,3.531,23.0,3.364,0.0,79776.7,4602.9,-599.8,-15056.7,-29080.3,-7823.2,-91.4,0.0,-953.1,-395.3,36.0,32.4,48.8,32.4,0.0,19478.1,0.0,153639.3,-54041.8,134161.3,948.0,960.0,0.0,22.0,100.0,23.0,20.0,48.0,0.0,654.3,-33.633181,-70.610363,2020-06-01 12:46:44
0.0,1.0,0.0,24.0,235.0,41.0,70.0,29.0,3.527,23.0,3.362,0.0,79776.7,4602.9,-599.8,-15056.7,-29080.3,-7823.2,-91.4,0.0,-953.1,-395.3,36.0,32.4,48.8,32.4,0.0,19485.1,0.0,153646.4,-54041.8,134161.3,948.0,960.0,0.0,22.0,100.0,23.0,20.0,47.0,0.0,653.9,-33.633181,-70.610363,2020-06-01 12:47:44
0.0,0.0,0.0,31.0,235.0,41.0,70.0,29.0,3.52,23.0,3.36,0.0,79776.7,4602.9,-599.8,-15056.7,-29080.3,-7823.2,-91.4,0.0,-953.1,-395.3,36.0,32.4,48.8,32.4,0.0,19505.7,0.0,153667.0,-54041.8,134161.3,948.0,960.0,0.0,22.0,100.0,23.0,20.0,46.0,0.0,653.3,-33.633181,-70.610363,2020-06-01 12:49:44
0.0,0.0,0.0,31.0,235.0,41.0,70.0,29.0,3.514,23.0,3.359,0.0,79776.7,4602.9,-599.8,-15056.7,-29080.3,-7823.2,-91.4,0.0,-953.1,-395.3,36.0,32.4,48.8,32.4,0.0,19505.7,0.0,153667.0,-54041.8,134161.3,948.0,960.0,0.0,22.0,100.0,23.0,20.0,46.0,0.0,652.7,-33.633181,-70.610363,2020-06-01 12:51:44
0.0,0.0,0.0,31.0,235.0,41.0,70.0,29.0,3.51,23.0,3.359,0.0,79776.7,4602.9,-599.8,-15056.7,-29080.3,-7823.2,-91.4,0.0,-953.1,-395.3,36.0,32.4,48.8,32.4,0.0,19505.7,0.0,153667.0,-54041.8,134161.3,948.0,960.0,0.0,22.0,100.0,23.0,20.0,46.0,0.0,652.4,-33.633181,-70.610363,2020-06-01 12:52:44
0.0,0.0,0.0,31.0,235.0,41.0,70.0,29.0,3.505,23.0,3.357,0.0,79776.7,4602.9,-599.8,-15056.7,-29080.3,-7823.2,-91.4,0.0,-953.1,-395.3,36.0,32.4,48.8,32.4,0.0,19505.7,0.0,153667.0,-54041.8,134161.3,948.0,960.0,0.0,22.0,100.0,23.0,20.0,46.0,0.0,651.9,-33.633181,-70.610363,2020-06-01 12:54:44
0.0,0.0,0.0,31.0,235.0,41.0,70.0,29.0,3.498,23.0,3.355,0.0,79776.7,4602.9,-599.8,-15056.7,-29080.3,-7823.2,-91.4,0.0,-953.1,-395.3,36.0,32.4,48.8,32.4,0.0,19505.7,0.0,153667.0,-54041.8,134161.3,948.0,960.0,0.0,22.0,100.0,23.0,20.0,45.0,0.0,651.5,-33.633181,-70.610363,2020-06-01 12:56:44
0.0,0.0,0.0,31.0,235.0,41.0,70.0,29.0,3.494,23.0,3.355,0.0,79776.7,4602.9,-599.8,-15056.7,-29080.3,-7823.2,-91.4,0.0,-953.1,-395.3,36.0,32.4,48.8,32.4,0.0,19505.7,0.0,153667.0,-54041.8,134161.3,948.0,960.0,0.0,22.0,100.0,23.0,20.0,45.0,0.0,651.2,-33.633181,-70.610363,2020-06-01 12:57:44
0.0,0.0,0.0,31.0,235.0,41.0,70.0,29.0,3.486,23.0,3.355,0.0,79776.7,4602.9,-599.8,-15056.7,-29080.3,-7823.2,-91.4,0.0,-953.1,-395.3,36.0,32.4,48.8,32.4,0.0,19505.7,0.0,153667.0,-54041.8,134161.3,948.0,956.0,0.0,22.0,100.0,23.0,20.0,45.0,0.0,650.7,-33.633181,-70.610363,2020-06-01 12:59:44
0.0,0.0,0.0,31.0,235.0,41.0,70.0,29.0,3.48,23.0,3.354,0.0,79776.7,4602.9,-599.8,-15056.7,-29080.3,-7823.2,-91.4,0.0,-953.1,-395.3,36.0,32.4,48.8,32.4,0.0,19505.7,0.0,153667.0,-54041.8,134161.3,948.0,960.0,0.0,22.0,100.0,23.0,20.0,45.0,0.0,650.3,-33.633181,-70.610363,2020-06-01 13:01:44
0.0,0.0,0.0,31.0,235.0,41.0,70.0,29.0,3.478,23.0,3.353,0.0,79776.7,4602.9,-599.8,-15056.7,-29080.3,-7823.2,-91.4,0.0,-953.1,-395.3,36.0,32.4,48.8,32.4,0.0,19505.7,0.0,153667.0,-54041.8,134161.3,948.0,960.0,0.0,22.0,100.0,23.0,20.0,45.0,0.0,650.1,-33.633181,-70.610363,2020-06-01 13:02:44
68.0,8.0,24.0,31.0,235.0,41.0,70.0,29.0,3.415,23.0,3.339,0.0,79777.0,4695.5,-599.8,-15056.7,-29080.3,-7823.2,-91.4,0.0,-953.1,-395.3,36.0,32.4,48.8,32.4,0.0,19558.2,0.0,154062.0,-54041.8,134503.8,804.0,816.0,42.0,22.0,100.0,23.0,20.0,48.0,0.0,645.1,-33.632801,-70.611081,2020-06-01 13:04:44
52.0,102.7,100.0,31.0,235.0,41.0,33.0,29.0,3.325,23.0,3.305,0.0,79778.6,4715.7,-599.8,-15056.7,-29080.3,-7823.2,-91.4,0.0,-953.1,-395.3,36.0,32.4,48.8,32.4,0.0,19637.8,0.0,155759.6,-54041.8,136121.8,828.0,836.0,1518.0,22.0,99.2,23.0,20.0,52.0,50.0,635.9,-33.627136,-70.598072,2020-06-01 13:06:44
95.0,204.4,201.0,31.0,235.0,41.0,33.0,29.0,3.308,23.0,3.286,0.0,79779.3,4715.7,-599.8,-15056.7,-29080.3,-7823.2,-91.4,0.0,-953.1,-395.3,36.0,32.4,48.8,32.4,0.0,19669.4,0.0,156601.5,-54041.8,136932.1,804.0,816.0,1022.0,22.0,99.2,23.0,20.0,53.0,34.0,633.1,-33.620732,-70.598478,2020-06-01 13:07:44
