Acelerador,Corriente Instantanea,Corriente Motor,ID Celda Max Temp,ID Celda Max Volt,ID Celda Min Temp,ID Celda Min Volt,Max Temp Celda,Max Volt Celda,Min Temp Celda,Min Volt Celda,Nivel Vent. A/C,Odómetro,P. Cons. Ini Mov.,P. Gen. Freno Umbral 1,P. Gen. Freno Umbral 2,P. Gen. Freno Umbral 3,P. Gen. Freno Umbral 4,P. Gen. Freno Umbral 5,P. Gen. Freno Umbral 6,P. Gen. Retardador,P. Gen. TPS en uso,Pastilla Del Der,Pastilla Del Izq,Pastilla Tras Der,Pastilla Tras Izq,Pedal de Freno,Potencia Total Accesorios,Potencia Total Comp. A/C,Potencia Total Consumida,Potencia Total Generada,Potencia Total Motor,Presión Aire 1,Presión Aire 2,RPM,Set Temp. A/C,SOC,Temp Exterior,Temp Interior,Temperatura de Motor,Velocidad,Voltaje Instantaneo,latitud,longitud,hora
0.0,0.0,0.0,31.0,205.0,41.0,225.0,27.0,3.333,21.0,3.325,0.0,67805.6,3265.9,-375.4,-7334.2,-24637.9,-5404.1,-366.7,0.0,-416.6,-259.2,61.2,39.2,61.2,45.6,0.0,10677.1,0.0,109665.8,-38822.0,98988.7,856.0,856.0,0.0,22.0,94.0,20.0,18.0,60.0,0.0,639.2,-33.43634,-70.639255,2020-06-01 12:19:43
0.0,0.0,0.0,31.0,95.0,41.0,23.0,27.0,3.334,21.0,3.326,0.0,67805.6,3265.9,-375.4,-7334.2,-24637.9,-5404.1,-366.7,0.0,-416.6,-259.2,61.2,39.2,61.2,45.6,0.0,10677.1,0.0,109665.8,-38822.0,98988.7,856.0,856.0,0.0,22.0,94.0,20.0,18.0,59.0,0.0,639.3,-33.43634,-70.639255,2020-06-01 12:21:43
0.0,0.0,0.0,31.0,205.0,41.0,23.0,27.0,3.334,21.0,3.326,0.0,67805.6,3265.9,-375.4,-7334.2,-24637.9,-5404.1,-366.7,0.0,-416.6,-259.2,61.2,39.2,61.2,45.6,0.0,10677.1,0.0,109665.8,-38822.0,98988.7,856.0,856.0,0.0,22.0,94.0,20.0,18.0,58.0,0.0,639.4,-33.43634,-70.639255,2020-06-01 12:23:43
0.0,0.0,0.0,31.0,61.0,41.0,168.0,27.0,3.334,21.0,3.326,0.0,67805.6,3265.9,-375.4,-7334.2,-24637.9,-5404.1,-366.7,0.0,-416.6,-259.2,61.2,39.2,61.2,45.6,0.0,10677.4,0.0,109666.1,-38822.0,98988.7,840.0,840.0,0.0,22.0,94.0,20.0,18.0,57.0,0.0,639.4,-33.43634,-70.639255,2020-06-01 12:25:43
0.0,0.0,0.0,31.0,28.0,41.0,226.0,27.0,3.335,21.0,3.326,0.0,67805.6,3265.9,-375.4,-7334.2,-24637.9,-5404.1,-366.7,0.0,-416.6,-259.2,61.2,39.2,61.2,45.6,0.0,10677.4,0.0,109666.1,-38822.0,98988.7,840.0,852.0,0.0,22.0,94.0,21.0,18.0,57.0,0.0,639.4,-33.43634,-70.639255,2020-06-01 12:26:43
0.0,1.8,0.0,31.0,205.0,41.0,169.0,27.0,3.334,21.0,3.326,0.0,67805.6,3265.9,-375.4,-7334.2,-24637.9,-5404.1,-366.7,0.0,-416.6,-259.2,61.2,39.2,61.2,45.6,23.0,10685.0,0.0,109673.7,-38822.0,98988.7,784.0,788.0,0.0,22.0,94.0,21.0,18.0,56.0,0.0,639.4,-33.43634,-70.639255,2020-06-01 12:28:43
0.0,-109.0,-113.0,24.0,81.0,41.0,169.0,27.0,3.345,21.0,3.33,0.0,67806.2,3297.3,-385.4,-7431.3,-24890.1,-5404.1,-366.7,0.0,-421.7,-261.6,61.2,39.2,61.2,45.6,24.0,10819.6,0.0,110769.6,-39188.8,99950.0,960.0,968.0,598.0,22.0,93.6,21.0,18.0,61.0,19.0,640.6,-33.438628,-70.63614,2020-06-01 12:30:43
0.0,-212.0,-218.0,24.0,81.0,41.0,169.0,27.0,3.359,21.0,3.34,0.0,67807.0,3316.5,-392.2,-7726.0,-25108.4,-5404.1,-366.7,0.0,-426.5,-261.7,61.2,39.2,61.2,45.6,24.0,10875.0,0.0,112029.7,-39714.5,101154.7,896.0,896.0,1242.0,22.0,93.2,21.0,18.0,67.0,41.0,642.6,-33.444561,-70.63304,2020-06-01 12:32:43
0.0,-7.5,-11.0,24.0,205.0,41.0,33.0,27.0,3.311,21.0,3.3,0.0,67807.2,3335.2,-392.8,-7726.5,-25297.8,-5404.1,-366.7,0.0,-426.7,-261.8,61.2,39.2,61.2,45.6,0.0,10896.2,0.0,112478.4,-39905.5,101582.2,880.0,896.0,1590.0,22.0,93.2,21.0,19.0,67.0,53.0,636.4,-33.446243,-70.632551,2020-06-01 12:33:43
0.0,-126.7,-133.0,24.0,95.0,41.0,169.0,27.0,3.325,21.0,3.317,0.0,67808.5,3354.1,-395.9,-7794.6,-25794.1,-5404.1,-366.7,0.0,-434.4,-274.8,61.2,39.2,61.2,45.6,18.0,10957.1,0.0,113556.8,-40493.6,102599.7,840.0,844.0,1586.0,22.0,93.2,21.0,19.0,70.0,52.0,639.6,-33.456596,-70.629525,2020-06-01 12:35:43
0.0,1.8,0.0,24.0,111.0,41.0,226.0,27.0,3.325,21.0,3.316,0.0,67815.6,3419.0,-439.9,-8383.4,-27323.4,-5530.1,-366.7,0.0,-478.8,-290.1,61.2,39.2,61.2,45.6,16.0,11298.5,0.0,120721.4,-42841.9,109422.9,856.0,856.0,0.0,22.0,91.6,20.0,19.0,72.0,0.0,637.5,-33.513144,-70.60899,2020-06-01 12:46:43
100.0,64.2,61.0,24.0,253.0,41.0,33.0,27.0,3.31,21.0,3.3,0.0,67815.9,3437.6,-439.9,-8383.4,-27323.4,-5530.1,-366.7,0.0,-478.8,-290.1,61.2,39.2,61.2,45.6,0.0,11322.1,0.0,121417.8,-42841.9,110095.6,856.0,868.0,1591.0,22.0,91.6,20.0,19.0,72.0,52.0,634.6,-33.515315,-70.607024,2020-06-01 12:47:43
0.0,1.6,0.0,24.0,95.0,41.0,142.0,27.0,3.325,21.0,3.316,0.0,67816.8,3474.8,-441.9,-8445.7,-27773.6,-5652.1,-381.9,0.0,-479.8,-290.1,61.2,39.2,61.2,45.6,16.0,11385.1,0.0,122699.4,-43495.0,111314.3,784.0,796.0,0.0,22.0,91.2,20.0,19.0,75.0,0.0,637.5,-33.521059,-70.601011,2020-06-01 12:49:43
100.0,208.7,205.0,24.0,205.0,41.0,33.0,27.0,3.295,21.0,3.275,0.0,67817.9,3506.2,-442.0,-8470.8,-27997.7,-5652.1,-381.9,0.0,-480.5,-290.1,61.2,39.2,61.2,45.6,0.0,11498.9,0.0,124315.1,-43745.1,112816.2,988.0,992.0,1320.0,22.0,90.8,20.0,19.0,75.0,43.0,631.5,-33.528802,-70.595763,2020-06-01 12:51:43
0.0,-157.6,-126.0,24.0,81.0,41.0,169.0,27.0,3.349,21.0,3.335,0.0,67818.5,3524.6,-442.1,-8516.8,-28276.5,-5785.7,-381.9,0.0,-480.5,-290.1,61.2,38.4,61.2,45.6,29.0,11532.8,0.0,125228.2,-44203.5,113695.4,960.0,972.0,494.0,22.0,90.8,20.0,19.0,78.0,16.0,641.2,-33.5336,-70.593683,2020-06-01 12:52:43
62.0,8.1,28.0,24.0,209.0,41.0,141.0,27.0,3.325,21.0,3.317,0.0,67819.2,3556.4,-443.0,-8777.6,-28433.7,-5788.6,-381.9,0.0,-480.9,-290.2,61.2,39.2,61.2,45.6,0.0,11585.5,0.0,126380.0,-44626.2,114794.5,936.0,948.0,52.0,22.0,90.4,20.0,19.0,78.0,1.0,637.6,-33.539355,-70.591129,2020-06-01 12:54:43
0.0,0.0,-74.0,24.0,113.0,41.0,23.0,27.0,3.315,21.0,3.309,0.0,67820.5,3614.2,-444.0,-8807.5,-28545.1,-5871.5,-381.9,0.0,-481.2,-290.2,61.2,38.8,61.2,45.6,16.0,11655.5,0.0,128259.5,-44852.3,116604.0,872.0,880.0,1527.0,22.0,90.0,20.0,19.0,76.0,50.0,635.8,-33.549725,-70.58719,2020-06-01 12:56:43
29.0,141.0,91.0,24.0,25.0,41.0,33.0,27.0,3.306,21.0,3.29,0.0,67820.9,3639.4,-452.8,-8918.2,-28578.9,-5871.5,-381.9,0.0,-486.6,-292.4,61.2,39.2,61.2,45.6,0.0,11686.7,0.0,128533.5,-45013.6,116846.8,840.0,840.0,825.0,22.0,90.0,20.0,19.0,73.0,27.0,633.8,-33.552983,-70.586576,2020-06-01 12:57:43
0.0,-138.6,-126.0,24.0,65.0,41.0,169.0,27.0,3.341,21.0,3.329,0.0,67822.1,3656.1,-459.8,-9108.5,-28920.9,-5871.5,-381.9,0.0,-493.1,-298.5,61.2,39.2,61.2,45.6,23.0,11765.0,0.0,130290.8,-45565.5,118525.7,784.0,788.0,832.0,22.0,89.6,20.0,19.0,72.0,27.0,640.1,-33.562902,-70.58489,2020-06-01 12:59:43
100.0,60.1,55.0,24.0,205.0,41.0,33.0,27.0,3.31,21.0,3.299,0.0,67823.1,3677.1,-460.9,-9128.1,-28956.4,-5871.5,-381.9,0.0,-494.6,-299.7,61.2,39.2,61.2,45.6,0.0,11859.3,0.0,131502.9,-45624.7,119643.6,992.0,1000.0,1602.0,22.0,89.2,20.0,19.0,70.0,53.0,634.6,-33.571027,-70.583357,2020-06-01 13:01:43
0.0,2.1,0.0,24.0,95.0,41.0,23.0,27.0,3.324,21.0,3.316,0.0,67823.7,3696.3,-461.1,-9165.1,-29061.7,-5923.4,-393.8,0.0,-494.6,-299.7,61.2,39.2,61.2,45.6,10.0,11890.4,0.0,131917.1,-45830.9,120026.7,908.0,912.0,105.0,22.0,89.2,20.0,19.0,69.0,3.0,637.3,-33.576214,-70.582324,2020-06-01 13:02:43
0.0,-140.0,-130.0,24.0,81.0,41.0,225.0,27.0,3.345,21.0,3.331,0.0,67825.0,3714.3,-462.0,-9244.1,-29175.3,-5923.4,-393.8,0.0,-494.8,-299.7,61.2,39.2,61.2,45.6,25.0,11952.3,0.0,133276.4,-46024.7,121324.1,880.0,884.0,630.0,22.0,88.8,20.0,19.0,70.0,20.0,640.8,-33.58711,-70.580247,2020-06-01 13:04:43
0.0,1.4,0.0,32.0,111.0,41.0,226.0,28.0,3.325,22.0,3.316,0.0,67825.8,3752.2,-469.7,-9394.1,-29437.4,-6065.7,-393.8,0.0,-498.9,-300.7,61.2,39.2,61.2,45.6,18.0,11993.9,0.0,134663.0,-46591.9,122669.1,804.0,804.0,0.0,22.0,88.4,20.0,19.0,74.0,0.0,637.5,-33.594026,-70.579093,2020-06-01 13:06:43
