Acelerador,Corriente Instantanea,Corriente Motor,ID Celda Max Temp,ID Celda Max Volt,ID Celda Min Temp,ID Celda Min Volt,Max Temp Celda,Max Volt Celda,Min Temp Celda,Min Volt Celda,Nivel Vent. A/C,Odómetro,P. Cons. Ini Mov.,P. Gen. Freno Umbral 1,P. Gen. Freno Umbral 2,P. Gen. Freno Umbral 3,P. Gen. Freno Umbral 4,P. Gen. Freno Umbral 5,P. Gen. Freno Umbral 6,P. Gen. Retardador,P. Gen. TPS en uso,Pastilla Del Der,Pastilla Del Izq,Pastilla Tras Der,Pastilla Tras Izq,Pedal de Freno,Potencia Total Accesorios,Potencia Total Comp. A/C,Potencia Total Consumida,Potencia Total Generada,Potencia Total Motor,Presión Aire 1,Presión Aire 2,RPM,Set Temp. A/C,SOC,Temp Exterior,Temp Interior,Temperatura de Motor,Velocidad,Voltaje Instantaneo,latitud,longitud,hora
0.0,-63.3,-42.0,31.0,113.0,41.0,239.0,27.0,3.334,21.0,3.322,0.0,70871.5,3319.3,-545.7,-11389.7,-21634.1,-2803.6,-94.9,-16.9,-1122.7,-115.3,52.4,39.2,56.8,48.0,0.0,11760.2,15.5,108232.4,-37762.5,96472.2,788.0,788.0,645.0,22.0,92.4,19.0,19.0,74.0,21.0,639.1,-33.529666,-70.635335,2020-06-01 12:20:10
100.0,46.4,43.0,31.0,197.0,41.0,33.0,27.0,3.31,21.0,3.303,0.0,70872.5,3354.9,-548.3,-11568.3,-21716.9,-2846.6,-94.9,-16.9,-1132.6,-116.3,52.4,39.2,56.8,48.0,0.0,11855.2,15.5,109890.8,-38080.4,98035.6,988.0,988.0,1609.0,22.0,92.0,19.0,19.0,75.0,53.0,634.9,-33.537947,-70.634465,2020-06-01 12:22:10
0.0,-3.8,-10.0,31.0,197.0,41.0,33.0,27.0,3.31,21.0,3.3,0.0,70873.9,3375.0,-548.3,-11571.9,-21728.5,-2978.1,-94.9,-16.9,-1132.7,-116.3,52.4,39.2,56.0,48.0,0.0,11934.3,15.5,111321.0,-38227.2,99386.8,960.0,960.0,1592.0,22.0,91.6,19.0,19.0,73.0,53.0,635.2,-33.550133,-70.632765,2020-06-01 12:24:10
100.0,59.8,55.0,31.0,197.0,41.0,33.0,27.0,3.31,21.0,3.301,0.0,70874.7,3375.0,-548.9,-11632.9,-21876.9,-2978.1,-94.9,-16.9,-1135.7,-118.3,52.4,39.2,56.8,48.0,0.0,11970.0,15.5,112148.5,-38442.4,100178.5,948.0,948.0,1598.0,22.0,91.2,19.0,19.0,73.0,53.0,634.8,-33.556784,-70.631295,2020-06-01 12:25:10
100.0,222.5,218.0,31.0,193.0,41.0,33.0,27.0,3.3,21.0,3.28,0.0,70875.8,3393.9,-549.1,-11717.3,-22040.8,-2978.1,-94.9,-16.9,-1136.0,-118.3,52.4,39.2,56.8,48.0,0.0,12025.9,15.5,112893.6,-38691.4,100867.6,908.0,908.0,930.0,22.0,91.2,19.0,19.0,70.0,30.0,632.2,-33.565647,-70.630392,2020-06-01 12:27:10
100.0,52.2,48.0,31.0,224.0,41.0,33.0,27.0,3.314,21.0,3.305,0.0,70877.4,3393.9,-549.3,-11761.5,-22228.4,-2978.1,-94.9,-16.9,-1139.4,-121.5,52.4,39.2,56.8,48.0,0.0,12119.0,15.5,114518.2,-38929.9,102399.1,896.0,896.0,1602.0,22.0,90.8,19.0,19.0,72.0,53.0,635.3,-33.579542,-70.629284,2020-06-01 12:29:10
100.0,51.4,46.0,31.0,220.0,41.0,33.0,27.0,3.314,21.0,3.305,0.0,70878.3,3393.9,-549.3,-11761.5,-22228.4,-2978.1,-94.9,-16.9,-1139.4,-121.5,52.4,39.2,56.8,48.0,0.0,12165.5,15.5,115041.1,-38929.9,102875.6,880.0,888.0,1606.0,22.0,90.4,19.0,19.0,70.0,53.0,635.4,-33.587013,-70.628526,2020-06-01 12:30:10
87.0,182.7,179.0,31.0,193.0,41.0,33.0,27.0,3.304,21.0,3.289,0.0,70879.9,3409.4,-551.8,-11836.2,-22392.0,-2978.1,-94.9,-16.9,-1147.6,-122.2,52.4,39.2,56.8,47.2,0.0,12244.7,15.5,116091.9,-39179.8,103847.2,856.0,856.0,1158.0,22.0,90.4,19.0,19.0,69.0,38.0,633.0,-33.600587,-70.62726,2020-06-01 12:32:10
0.0,1.3,0.0,31.0,157.0,41.0,107.0,27.0,3.326,21.0,3.32,0.0,70881.1,3409.4,-552.0,-11989.6,-22510.9,-2978.1,-94.9,-16.9,-1150.4,-122.5,52.4,39.2,56.8,48.0,0.0,12313.2,15.5,116912.7,-39455.4,104599.5,828.0,832.0,0.0,22.0,90.0,19.0,19.0,71.0,0.0,638.1,-33.610978,-70.626763,2020-06-01 12:34:10
100.0,53.2,50.0,31.0,224.0,41.0,33.0,27.0,3.316,21.0,3.308,0.0,70881.8,3427.7,-552.0,-11989.6,-22510.9,-2978.1,-94.9,-16.9,-1150.6,-122.8,52.4,39.2,56.8,48.0,0.0,12346.9,15.5,117545.8,-39455.8,105198.9,828.0,828.0,1605.0,22.0,90.0,19.0,19.0,71.0,53.0,635.9,-33.616748,-70.626651,2020-06-01 12:35:10
