Acelerador,Corriente Instantanea,Corriente Motor,ID Celda Max Temp,ID Celda Max Volt,ID Celda Min Temp,ID Celda Min Volt,Max Temp Celda,Max Volt Celda,Min Temp Celda,Min Volt Celda,Nivel Vent. A/C,Odómetro,P. Cons. Ini Mov.,P. Gen. Freno Umbral 1,P. Gen. Freno Umbral 2,P. Gen. Freno Umbral 3,P. Gen. Freno Umbral 4,P. Gen. Freno Umbral 5,P. Gen. Freno Umbral 6,P. Gen. Retardador,P. Gen. TPS en uso,Pastilla Del Der,Pastilla Del Izq,Pastilla Tras Der,Pastilla Tras Izq,Pedal de Freno,Potencia Total Accesorios,Potencia Total Comp. A/C,Potencia Total Consumida,Potencia Total Generada,Potencia Total Motor,Presión Aire 1,Presión Aire 2,RPM,Set Temp. A/C,SOC,Temp Exterior,Temp Interior,Temperatura de Motor,Velocidad,Voltaje Instantaneo,latitud,longitud,hora
0.0,1.5,0.0,31.0,61.0,41.0,95.0,30.0,3.334,23.0,3.326,0.0,86239.3,669.5,-21.7,-689.2,-3514.1,-939.3,0.0,0.0,-126.4,-36.5,48.8,24.4,53.2,34.0,0.0,1156.5,0.0,17755.5,-5328.0,16599.1,804.0,820.0,0.0,19.0,96.4,23.0,19.0,76.0,0.0,639.3,-33.553858,-70.586403,2020-06-01 12:20:29
0.0,-1.2,-11.0,31.0,61.0,41.0,20.0,30.0,3.326,23.0,3.319,0.0,86240.4,725.0,-22.2,-699.7,-3664.7,-1052.9,0.0,0.0,-132.9,-37.7,48.8,24.4,53.2,34.0,0.0,1261.5,0.0,18877.3,-5611.2,17615.8,1000.0,1000.0,1663.0,19.0,96.0,23.0,19.0,75.0,55.0,638.0,-33.544485,-70.58882,2020-06-01 12:22:29
0.0,1.8,0.0,31.0,25.0,41.0,250.0,30.0,3.336,23.0,3.329,0.0,86241.0,725.0,-22.4,-724.9,-4014.8,-1052.9,0.0,0.0,-136.1,-38.0,48.8,24.4,53.2,34.0,18.0,1282.5,0.0,18902.4,-5990.2,17619.9,988.0,1000.0,0.0,19.0,96.0,23.0,19.0,73.0,0.0,639.7,-33.5398,-70.590944,2020-06-01 12:23:29
0.0,-7.8,-11.0,31.0,32.0,41.0,57.0,30.0,3.326,23.0,3.32,0.0,86241.8,760.3,-43.9,-910.6,-4122.6,-1055.1,0.0,0.0,-145.8,-39.5,48.8,24.4,53.2,34.0,0.0,1340.3,0.0,19903.3,-6318.8,18563.0,888.0,908.0,1609.0,19.0,96.0,23.0,19.0,72.0,53.0,638.0,-33.533065,-70.593984,2020-06-01 12:25:29
82.0,177.9,176.0,31.0,193.0,41.0,129.0,30.0,3.311,23.0,3.296,0.0,86242.4,798.0,-47.1,-1180.5,-4452.0,-1055.1,0.0,0.0,-165.2,-39.5,48.8,24.4,53.2,34.0,0.0,1369.3,0.0,20544.6,-6940.7,19175.2,856.0,880.0,1170.0,19.0,96.0,23.0,19.0,72.0,39.0,634.6,-33.528271,-70.59602,2020-06-01 12:27:29
64.0,86.5,87.0,31.0,21.0,41.0,177.0,30.0,3.33,23.0,3.32,0.0,86242.6,829.8,-47.4,-1235.9,-4646.4,-1055.1,0.0,0.0,-167.4,-39.5,48.8,24.4,53.2,34.0,0.0,1408.8,0.0,20742.7,-7193.1,19333.9,804.0,828.0,247.0,19.0,96.0,23.0,19.0,72.0,8.0,637.7,-33.526817,-70.596635,2020-06-01 12:28:29
70.0,21.7,37.0,31.0,61.0,41.0,179.0,30.0,3.333,23.0,3.325,0.0,86243.5,856.6,-53.1,-1402.9,-4980.5,-1260.4,0.0,0.0,-190.7,-52.6,48.8,24.4,53.2,34.0,0.0,1516.2,0.0,22071.2,-7943.3,20555.0,856.0,872.0,69.0,19.0,95.6,23.0,19.0,74.0,2.0,638.9,-33.5196,-70.600165,2020-06-01 12:30:29
0.0,1.8,0.0,31.0,171.0,41.0,19.0,30.0,3.333,23.0,3.325,0.0,86243.8,872.7,-53.1,-1405.5,-5120.6,-1381.8,0.0,0.0,-190.7,-52.6,48.8,24.4,53.2,34.0,17.0,1538.5,0.0,22531.2,-8207.4,20992.7,828.0,856.0,0.0,19.0,95.6,23.0,19.0,75.0,0.0,639.1,-33.518022,-70.601301,2020-06-01 12:31:29
77.0,81.1,65.0,31.0,193.0,41.0,129.0,30.0,3.311,23.0,3.295,0.0,86244.8,909.2,-59.0,-1455.8,-5254.0,-1482.9,0.0,0.0,-209.9,-53.3,48.8,24.4,53.2,34.0,0.0,1585.6,0.0,23543.3,-8518.1,21957.7,788.0,816.0,1599.0,19.0,95.6,23.0,20.0,72.0,53.0,635.4,-33.511739,-70.608105,2020-06-01 12:33:29
66.0,27.9,21.0,31.0,21.0,41.0,86.0,30.0,3.329,23.0,3.32,0.0,86246.3,929.1,-59.3,-1457.5,-5365.2,-1617.3,0.0,0.0,-220.8,-54.8,48.8,24.4,53.2,34.0,0.0,1701.5,0.0,24233.1,-8778.1,22531.5,1000.0,1000.0,1636.0,19.0,95.2,22.0,20.0,72.0,54.0,638.1,-33.501019,-70.615413,2020-06-01 12:35:29
0.0,1.7,0.0,31.0,191.0,41.0,46.0,30.0,3.33,23.0,3.321,0.0,86251.9,1140.9,-73.3,-1680.1,-7430.1,-1974.8,0.0,0.0,-257.7,-63.4,48.8,24.4,53.2,34.0,16.0,2049.7,0.0,30020.5,-11483.3,27970.8,832.0,868.0,0.0,19.0,94.4,23.0,20.0,77.0,0.0,638.5,-33.455788,-70.62988,2020-06-01 12:46:29
0.0,8.8,0.0,31.0,119.0,41.0,86.0,30.0,3.326,23.0,3.32,0.0,86252.9,1189.1,-74.3,-1691.4,-8011.2,-2029.4,0.0,0.0,-264.6,-69.3,48.8,24.4,53.2,34.0,16.0,2137.3,0.0,31815.8,-12144.2,29678.5,868.0,888.0,0.0,19.0,94.0,23.0,20.0,76.0,0.0,638.0,-33.44757,-70.63227,2020-06-01 12:48:29
0.0,-239.9,-241.0,31.0,33.0,41.0,19.0,30.0,3.344,23.0,3.325,0.0,86253.1,1209.0,-74.7,-1700.3,-8039.5,-2029.4,0.0,0.0,-264.8,-69.3,48.8,24.4,53.2,34.0,22.0,2190.5,0.0,32396.5,-12182.0,30206.1,1000.0,1000.0,1326.0,19.0,94.0,23.0,20.0,76.0,44.0,641.3,-33.446042,-70.632749,2020-06-01 12:49:29
