Acelerador,Corriente Instantanea,Corriente Motor,ID Celda Max Temp,ID Celda Max Volt,ID Celda Min Temp,ID Celda Min Volt,Max Temp Celda,Max Volt Celda,Min Temp Celda,Min Volt Celda,Nivel Vent. A/C,Odómetro,P. Cons. Ini Mov.,P. Gen. Freno Umbral 1,P. Gen. Freno Umbral 2,P. Gen. Freno Umbral 3,P. Gen. Freno Umbral 4,P. Gen. Freno Umbral 5,P. Gen. Freno Umbral 6,P. Gen. Retardador,P. Gen. TPS en uso,Pastilla Del Der,Pastilla Del Izq,Pastilla Tras Der,Pastilla Tras Izq,Pedal de Freno,Potencia Total Accesorios,Potencia Total Comp. A/C,Potencia Total Consumida,Potencia Total Generada,Potencia Total Motor,Presión Aire 1,Presión Aire 2,RPM,Set Temp. A/C,SOC,Temp Exterior,Temp Interior,Temperatura de Motor,Velocidad,Voltaje Instantaneo,latitud,longitud,hora
0.0,0.0,0.0,31.0,209.0,53.0,45.0,29.0,3.475,23.0,3.341,0.0,52173.0,4234.1,-786.9,-11142.6,-23980.3,-10279.5,-382.2,0.0,-1960.2,-669.9,54.0,52.4,62.8,54.0,0.0,10511.3,0.0,147291.3,-49237.1,136780.0,816.0,816.0,0.0,30.0,100.0,25.0,21.0,44.0,0.0,648.9,-33.633303,-70.610546,2020-06-01 12:19:52
0.0,0.0,0.0,31.0,124.0,53.0,45.0,29.0,3.47,23.0,3.34,0.0,52173.0,4234.1,-786.9,-11142.6,-23980.3,-10279.5,-382.2,0.0,-1960.2,-669.9,54.0,52.4,62.8,54.0,0.0,10511.3,0.0,147291.3,-49237.1,136780.0,816.0,816.0,0.0,30.0,100.0,25.0,21.0,43.0,0.0,648.5,-33.633303,-70.610546,2020-06-01 12:21:52
0.0,0.0,0.0,31.0,124.0,53.0,37.0,29.0,3.465,23.0,3.34,0.0,52173.0,4234.1,-786.9,-11142.6,-23980.3,-10279.5,-382.2,0.0,-1960.2,-669.9,54.0,52.4,62.8,54.0,0.0,10511.3,0.0,147291.3,-49237.1,136780.0,816.0,816.0,0.0,30.0,100.0,26.0,21.0,43.0,0.0,648.1,-33.633303,-70.610546,2020-06-01 12:23:52
0.0,0.0,0.0,31.0,124.0,61.0,45.0,29.0,3.46,23.0,3.34,0.0,52173.0,4234.1,-786.9,-11142.6,-23980.3,-10279.5,-382.2,0.0,-1960.2,-669.9,54.0,52.4,62.8,54.0,0.0,10511.3,0.0,147291.3,-49237.1,136780.0,816.0,816.0,0.0,30.0,100.0,26.0,21.0,43.0,0.0,647.8,-33.633303,-70.610546,2020-06-01 12:25:51
0.0,11.5,0.0,31.0,124.0,61.0,45.0,29.0,3.454,23.0,3.337,0.0,52173.0,4234.1,-786.9,-11142.6,-23980.3,-10279.5,-382.2,0.0,-1960.2,-669.9,54.0,52.4,62.8,54.0,23.0,10529.9,0.0,147309.9,-49237.1,136780.0,828.0,828.0,0.0,30.0,100.0,26.0,21.0,43.0,0.0,647.1,-33.633303,-70.610546,2020-06-01 12:26:51
0.0,3.4,0.0,32.0,124.0,61.0,37.0,29.0,3.442,23.0,3.337,4.0,52173.0,4234.1,-786.9,-11142.6,-23980.3,-10279.5,-382.2,0.0,-1960.2,-669.9,54.0,52.4,62.8,54.0,0.0,10601.1,0.0,147381.1,-49237.1,136780.0,984.0,988.0,0.0,30.0,100.0,27.0,21.0,43.0,0.0,646.5,-33.633303,-70.610546,2020-06-01 12:28:51
0.0,2.7,0.0,32.0,124.0,61.0,45.0,29.0,3.433,23.0,3.335,4.0,52173.0,4234.1,-786.9,-11142.6,-23980.3,-10279.5,-382.2,0.0,-1960.2,-669.9,54.0,52.4,62.8,54.0,2.0,10676.8,0.0,147456.7,-49237.1,136780.0,960.0,960.0,0.0,30.0,100.0,27.0,23.0,43.0,0.0,645.9,-33.633303,-70.610546,2020-06-01 12:30:51
52.0,74.9,66.0,32.0,124.0,41.0,45.0,29.0,3.41,24.0,3.328,4.0,52173.1,4287.9,-786.9,-11142.6,-23980.3,-10279.5,-382.2,0.0,-1960.2,-669.9,54.0,52.4,62.8,54.0,0.0,10722.7,0.0,147615.1,-49237.1,136892.4,908.0,908.0,264.0,30.0,100.0,27.0,24.0,43.0,8.0,642.8,-33.633809,-70.610714,2020-06-01 12:31:52
100.0,49.3,47.0,32.0,224.0,41.0,10.0,29.0,3.326,24.0,3.308,4.0,52174.4,4363.7,-786.9,-11142.6,-23980.3,-10279.5,-382.2,0.0,-1960.2,-669.9,54.0,52.4,62.8,54.0,0.0,10824.9,0.0,149411.2,-49237.1,138586.4,896.0,908.0,1600.0,30.0,99.6,26.0,24.0,49.0,53.0,636.1,-33.629786,-70.599962,2020-06-01 12:33:52
100.0,38.4,34.0,32.0,224.0,41.0,14.0,29.0,3.315,24.0,3.306,4.0,52176.0,4363.7,-786.9,-11142.6,-23980.3,-10279.5,-382.2,0.0,-1960.2,-669.9,54.0,52.4,62.8,54.0,0.0,10912.0,0.0,151260.4,-49237.1,140348.4,868.0,868.0,1615.0,30.0,98.8,25.0,24.0,52.0,53.0,635.7,-33.616688,-70.599536,2020-06-01 12:35:52
