Acelerador,Corriente Instantanea,Corriente Motor,ID Celda Max Temp,ID Celda Max Volt,ID Celda Min Temp,ID Celda Min Volt,Max Temp Celda,Max Volt Celda,Min Temp Celda,Min Volt Celda,Nivel Vent. A/C,Odómetro,P. Cons. Ini Mov.,P. Gen. Freno Umbral 1,P. Gen. Freno Umbral 2,P. Gen. Freno Umbral 3,P. Gen. Freno Umbral 4,P. Gen. Freno Umbral 5,P. Gen. Freno Umbral 6,P. Gen. Retardador,P. Gen. TPS en uso,Pastilla Del Der,Pastilla Del Izq,Pastilla Tras Der,Pastilla Tras Izq,Pedal de Freno,Potencia Total Accesorios,Potencia Total Comp. A/C,Potencia Total Consumida,Potencia Total Generada,Potencia Total Motor,Presión Aire 1,Presión Aire 2,RPM,Set Temp. A/C,SOC,Temp Exterior,Temp Interior,Temperatura de Motor,Velocidad,Voltaje Instantaneo,latitud,longitud,hora
0.0,0.0,0.0,41.0,61.0,60.0,118.0,15.0,3.333,12.0,3.322,0.0,74974.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.2,25.6,49.6,31.6,0.0,52.0,15.6,52.0,0.0,0.0,972.0,996.0,0.0,22.0,99.6,25.0,20.0,15.0,0.0,639.0,-33.633138,-70.610471,2020-06-01 12:20:40
0.0,0.0,0.0,41.0,61.0,60.0,118.0,15.0,3.333,12.0,3.322,0.0,74974.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.2,25.6,49.6,31.6,0.0,52.0,15.6,52.0,0.0,0.0,972.0,1000.0,0.0,22.0,99.6,25.0,20.0,15.0,0.0,639.0,-33.633138,-70.610471,2020-06-01 12:21:40
0.0,0.0,0.0,41.0,61.0,60.0,118.0,15.0,3.333,12.0,3.322,0.0,74974.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.2,25.6,49.6,31.6,0.0,52.0,15.6,52.0,0.0,0.0,964.0,1000.0,0.0,22.0,99.6,25.0,21.0,15.0,0.0,639.0,-33.633138,-70.610471,2020-06-01 12:23:40
0.0,0.0,0.0,41.0,61.0,60.0,118.0,15.0,3.333,12.0,3.321,0.0,74974.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.2,25.6,49.6,31.6,0.0,52.0,15.6,52.0,0.0,0.0,968.0,992.0,0.0,22.0,99.6,25.0,21.0,15.0,0.0,639.0,-33.633138,-70.610471,2020-06-01 12:25:40
0.0,0.0,0.0,41.0,61.0,60.0,118.0,15.0,3.333,12.0,3.322,0.0,74974.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.2,25.6,49.6,31.6,0.0,52.0,15.6,52.0,0.0,0.0,972.0,1000.0,0.0,22.0,99.6,26.0,21.0,15.0,0.0,639.0,-33.633138,-70.610471,2020-06-01 12:26:40
0.0,0.0,0.0,41.0,61.0,60.0,118.0,15.0,3.333,12.0,3.321,0.0,74974.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.2,25.6,49.6,31.6,0.0,52.0,15.6,52.0,0.0,0.0,964.0,996.0,0.0,22.0,99.6,26.0,21.0,15.0,0.0,639.0,-33.633138,-70.610471,2020-06-01 12:28:40
0.0,0.0,0.0,41.0,61.0,60.0,118.0,15.0,3.333,12.0,3.322,0.0,74974.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.2,25.6,49.6,31.6,0.0,52.0,15.6,52.0,0.0,0.0,972.0,996.0,0.0,22.0,99.6,26.0,21.0,15.0,0.0,639.0,-33.633138,-70.610471,2020-06-01 12:30:40
0.0,0.0,0.0,41.0,61.0,1.0,118.0,15.0,3.333,13.0,3.321,0.0,74974.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.2,25.6,49.6,31.6,0.0,52.0,15.6,52.0,0.0,0.0,972.0,996.0,0.0,22.0,99.6,26.0,21.0,15.0,0.0,639.0,-33.633138,-70.610471,2020-06-01 12:32:40
0.0,0.0,0.0,41.0,61.0,1.0,118.0,15.0,3.333,13.0,3.321,0.0,74974.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.2,25.6,49.6,31.6,0.0,52.0,15.6,52.0,0.0,0.0,968.0,1000.0,0.0,22.0,99.6,27.0,21.0,15.0,0.0,639.0,-33.633138,-70.610471,2020-06-01 12:33:40
0.0,0.0,0.0,41.0,61.0,1.0,118.0,15.0,3.333,13.0,3.322,0.0,74974.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.2,25.6,49.6,31.6,0.0,52.0,15.6,52.0,0.0,0.0,972.0,1000.0,0.0,22.0,99.6,27.0,22.0,15.0,0.0,639.0,-33.633138,-70.610471,2020-06-01 12:35:40
0.0,0.0,0.0,46.0,61.0,1.0,118.0,16.0,3.333,13.0,3.322,0.0,74974.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.2,25.6,49.6,31.6,0.0,52.0,15.6,52.0,0.0,0.0,972.0,1000.0,0.0,22.0,99.6,27.0,23.0,15.0,0.0,639.0,-33.633138,-70.610471,2020-06-01 12:46:40
0.0,0.0,0.0,46.0,157.0,1.0,118.0,16.0,3.333,13.0,3.322,0.0,74974.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.2,25.6,49.6,31.6,0.0,52.0,15.6,52.0,0.0,0.0,972.0,1000.0,0.0,22.0,99.6,27.0,23.0,15.0,0.0,639.0,-33.633138,-70.610471,2020-06-01 12:48:40
0.0,0.0,0.0,46.0,61.0,1.0,118.0,16.0,3.333,13.0,3.322,0.0,74974.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.2,25.6,49.6,31.6,0.0,52.0,15.6,52.0,0.0,0.0,972.0,996.0,0.0,22.0,99.6,27.0,23.0,15.0,0.0,639.0,-33.633138,-70.610471,2020-06-01 12:49:40
0.0,0.0,0.0,46.0,61.0,1.0,118.0,16.0,3.333,13.0,3.322,0.0,74974.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.2,25.6,49.6,31.6,0.0,52.0,15.6,52.0,0.0,0.0,972.0,1000.0,0.0,22.0,99.6,27.0,23.0,15.0,0.0,639.0,-33.633138,-70.610471,2020-06-01 12:51:40
0.0,0.0,0.0,45.0,61.0,1.0,118.0,16.0,3.333,13.0,3.322,0.0,74974.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.2,25.6,49.6,31.6,0.0,52.0,15.6,52.0,0.0,0.0,972.0,992.0,0.0,22.0,99.6,27.0,23.0,15.0,0.0,639.0,-33.633138,-70.610471,2020-06-01 12:53:40
0.0,0.0,0.0,45.0,61.0,1.0,118.0,16.0,3.333,13.0,3.322,0.0,74974.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.2,25.6,49.6,31.6,0.0,52.0,15.6,52.0,0.0,0.0,972.0,992.0,0.0,22.0,99.6,27.0,23.0,15.0,0.0,639.0,-33.633138,-70.610471,2020-06-01 12:54:40
0.0,0.0,0.0,45.0,61.0,1.0,118.0,16.0,3.333,13.0,3.322,0.0,74974.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.2,25.6,49.6,31.6,0.0,52.0,15.6,52.0,0.0,0.0,972.0,1000.0,0.0,22.0,99.6,27.0,23.0,15.0,0.0,639.1,-33.633138,-70.610471,2020-06-01 12:56:40
0.0,0.0,0.0,41.0,61.0,1.0,118.0,16.0,3.333,13.0,3.322,0.0,74974.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.2,25.6,49.6,31.6,0.0,52.0,15.6,52.0,0.0,0.0,972.0,1000.0,0.0,22.0,99.6,28.0,24.0,15.0,0.0,639.0,-33.633138,-70.610471,2020-06-01 12:58:40
0.0,0.0,0.0,41.0,61.0,1.0,118.0,16.0,3.333,13.0,3.322,0.0,74974.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.2,25.6,49.6,31.6,0.0,52.0,15.6,52.0,0.0,0.0,972.0,992.0,0.0,22.0,99.6,28.0,24.0,15.0,0.0,639.0,-33.633138,-70.610471,2020-06-01 12:59:40
0.0,0.0,0.0,41.0,61.0,1.0,118.0,16.0,3.333,13.0,3.322,0.0,74974.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.2,25.6,49.6,31.6,0.0,52.0,15.6,52.0,0.0,0.0,972.0,1000.0,0.0,22.0,99.6,28.0,24.0,16.0,0.0,639.0,-33.633138,-70.610471,2020-06-01 13:01:40
0.0,0.0,0.0,41.0,61.0,1.0,118.0,16.0,3.333,13.0,3.321,0.0,74974.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.2,25.6,49.6,31.6,0.0,52.0,15.6,52.0,0.0,0.0,972.0,992.0,0.0,22.0,99.6,28.0,24.0,15.0,0.0,639.0,-33.633138,-70.610471,2020-06-01 13:03:40
0.0,0.0,0.0,41.0,61.0,1.0,118.0,16.0,3.333,13.0,3.321,0.0,74974.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.2,25.6,49.6,31.6,0.0,52.0,15.6,52.0,0.0,0.0,972.0,1000.0,0.0,22.0,99.6,28.0,24.0,16.0,0.0,639.1,-33.633138,-70.610471,2020-06-01 13:04:40
0.0,0.0,0.0,41.0,61.0,1.0,118.0,16.0,3.333,13.0,3.321,0.0,74974.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.2,25.6,49.6,31.6,0.0,52.0,15.6,52.0,0.0,0.0,972.0,992.0,0.0,22.0,99.6,28.0,24.0,16.0,0.0,639.1,-33.633138,-70.610471,2020-06-01 13:06:40
0.0,0.0,0.0,41.0,61.0,1.0,118.0,16.0,3.333,13.0,3.322,0.0,74974.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.2,25.6,49.6,31.6,0.0,52.0,15.6,52.0,0.0,0.0,972.0,1000.0,0.0,22.0,99.6,28.0,24.0,16.0,0.0,639.1,-33.633138,-70.610471,2020-06-01 13:07:40
0.0,0.0,0.0,41.0,61.0,1.0,118.0,16.0,3.333,13.0,3.322,0.0,74974.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.2,25.6,49.6,31.6,0.0,52.0,15.6,52.0,0.0,0.0,972.0,1000.0,0.0,22.0,99.6,28.0,24.0,16.0,0.0,639.1,-33.633138,-70.610471,2020-06-01 13:09:40
0.0,0.0,0.0,41.0,61.0,1.0,118.0,16.0,3.333,13.0,3.321,0.0,74974.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.2,25.6,49.6,31.6,0.0,52.0,15.6,52.0,0.0,0.0,972.0,1000.0,0.0,22.0,99.6,28.0,25.0,16.0,0.0,639.1,-33.633138,-70.610471,2020-06-01 13:11:40
